name,Cmax,pos,Ymax,pos,Smax,pos,Smean,D,?,Dmaxcut,Networks-used
TcCLB.476421.9,0.126,33,0.145,11,0.244,1,0.163,0.155,N,0.450,SignalP-noTM
TcCLB.477079.10,0.120,45,0.117,45,0.215,44,0.105,0.111,N,0.450,SignalP-noTM
TcCLB.477983.10,0.138,42,0.138,42,0.292,40,0.124,0.130,N,0.450,SignalP-noTM
TcCLB.478671.9,0.123,21,0.210,12,0.529,11,0.338,0.279,N,0.450,SignalP-noTM
TcCLB.478711.10,0.110,51,0.114,14,0.131,7,0.120,0.117,N,0.450,SignalP-noTM
TcCLB.479253.9,0.112,70,0.106,51,0.117,38,0.099,0.102,N,0.450,SignalP-noTM
TcCLB.479379.9,0.164,34,0.149,34,0.196,12,0.127,0.137,N,0.450,SignalP-noTM
TcCLB.479517.30,0.212,50,0.186,50,0.256,1,0.148,0.171,N,0.500,SignalP-TM
TcCLB.479517.40,0.129,19,0.125,19,0.141,1,0.117,0.121,N,0.450,SignalP-noTM
TcCLB.479517.50,0.112,25,0.104,11,0.109,54,0.096,0.100,N,0.450,SignalP-noTM
TcCLB.479721.10,0.267,22,0.353,22,0.654,14,0.467,0.415,N,0.450,SignalP-noTM
TcCLB.480653.10,0.109,68,0.104,36,0.114,22,0.097,0.100,N,0.450,SignalP-noTM
TcCLB.480785.10,0.142,18,0.135,18,0.151,1,0.120,0.127,N,0.450,SignalP-noTM
TcCLB.480975.10,0.358,28,0.240,28,0.414,42,0.168,0.201,N,0.450,SignalP-noTM
TcCLB.480997.10,0.121,17,0.116,17,0.194,4,0.109,0.112,N,0.450,SignalP-noTM
TcCLB.482097.10,0.124,29,0.134,29,0.199,6,0.150,0.143,N,0.450,SignalP-noTM
TcCLB.482097.20,0.107,14,0.103,22,0.119,10,0.102,0.102,N,0.450,SignalP-noTM
TcCLB.482369.10,0.499,21,0.294,21,0.255,16,0.173,0.228,N,0.450,SignalP-noTM
TcCLB.482369.20,0.128,29,0.142,57,0.227,45,0.128,0.135,N,0.450,SignalP-noTM
TcCLB.482369.29,0.115,21,0.114,21,0.137,5,0.113,0.113,N,0.450,SignalP-noTM
TcCLB.482471.10,0.109,33,0.109,12,0.131,3,0.109,0.109,N,0.450,SignalP-noTM
TcCLB.482471.19,0.170,21,0.125,21,0.131,35,0.092,0.107,N,0.450,SignalP-noTM
TcCLB.482971.9,0.171,50,0.134,50,0.120,38,0.101,0.116,N,0.450,SignalP-noTM
TcCLB.483623.10,0.122,29,0.109,23,0.123,3,0.097,0.102,N,0.450,SignalP-noTM
TcCLB.483813.10,0.181,66,0.203,66,0.406,45,0.170,0.190,N,0.500,SignalP-TM
TcCLB.484299.10,0.126,46,0.117,46,0.144,39,0.099,0.107,N,0.450,SignalP-noTM
TcCLB.484299.4,0.117,58,0.141,48,0.279,45,0.146,0.144,N,0.450,SignalP-noTM
TcCLB.484311.10,0.111,34,0.108,34,0.123,20,0.102,0.105,N,0.450,SignalP-noTM
TcCLB.484949.9,0.183,62,0.138,62,0.131,38,0.097,0.116,N,0.450,SignalP-noTM
TcCLB.485845.9,0.265,21,0.269,21,0.415,8,0.275,0.272,N,0.450,SignalP-noTM
TcCLB.485889.10,0.111,65,0.106,65,0.132,8,0.104,0.105,N,0.450,SignalP-noTM
TcCLB.485889.16,0.124,46,0.147,12,0.304,44,0.181,0.165,N,0.450,SignalP-noTM
TcCLB.485889.4,0.110,69,0.108,46,0.125,30,0.100,0.104,N,0.450,SignalP-noTM
TcCLB.486465.9,0.428,44,0.142,44,0.223,14,0.087,0.120,N,0.500,SignalP-TM
TcCLB.486901.10,0.145,36,0.183,36,0.374,27,0.213,0.199,N,0.450,SignalP-noTM
TcCLB.487507.10,0.119,54,0.150,54,0.237,41,0.130,0.142,N,0.500,SignalP-TM
TcCLB.492827.10,0.263,65,0.261,65,0.385,45,0.192,0.233,N,0.500,SignalP-TM
TcCLB.498829.10,0.516,29,0.680,29,0.993,8,0.914,0.806,Y,0.450,SignalP-noTM
TcCLB.498829.21,0.663,19,0.734,19,0.901,17,0.835,0.788,Y,0.450,SignalP-noTM
TcCLB.503391.10,0.150,23,0.140,23,0.219,29,0.129,0.134,N,0.450,SignalP-noTM
TcCLB.503393.10,0.110,67,0.106,67,0.112,37,0.095,0.100,N,0.450,SignalP-noTM
TcCLB.503397.10,0.134,23,0.174,37,0.396,35,0.221,0.199,N,0.450,SignalP-noTM
TcCLB.503397.5,0.142,63,0.126,63,0.150,36,0.112,0.118,N,0.450,SignalP-noTM
TcCLB.503401.11,0.110,38,0.108,38,0.117,30,0.099,0.103,N,0.450,SignalP-noTM
TcCLB.503401.20,0.141,18,0.124,18,0.126,15,0.110,0.117,N,0.450,SignalP-noTM
TcCLB.503401.29,0.268,24,0.335,24,0.581,4,0.417,0.379,N,0.450,SignalP-noTM
TcCLB.503401.40,0.731,18,0.846,18,0.994,12,0.981,0.919,Y,0.450,SignalP-noTM
TcCLB.503405.10,0.177,30,0.139,30,0.351,29,0.094,0.121,N,0.500,SignalP-TM
TcCLB.503407.10,0.114,66,0.108,66,0.116,18,0.100,0.104,N,0.450,SignalP-noTM
TcCLB.503407.20,0.129,18,0.166,18,0.333,24,0.199,0.184,N,0.450,SignalP-noTM
TcCLB.503409.10,0.108,43,0.105,43,0.126,4,0.102,0.104,N,0.450,SignalP-noTM
TcCLB.503409.20,0.112,35,0.107,53,0.116,40,0.099,0.103,N,0.450,SignalP-noTM
TcCLB.503419.10,0.110,29,0.131,12,0.209,28,0.159,0.147,N,0.450,SignalP-noTM
TcCLB.503419.20,0.130,25,0.219,25,0.635,4,0.367,0.299,N,0.450,SignalP-noTM
TcCLB.503419.30,0.120,30,0.148,11,0.292,2,0.165,0.157,N,0.450,SignalP-noTM
TcCLB.503419.40,0.121,15,0.173,15,0.338,7,0.258,0.219,N,0.450,SignalP-noTM
TcCLB.503419.50,0.234,25,0.346,25,0.679,13,0.519,0.439,N,0.450,SignalP-noTM
TcCLB.503419.54,0.122,34,0.139,11,0.211,5,0.176,0.159,N,0.450,SignalP-noTM
TcCLB.503419.60,0.572,26,0.695,26,0.975,13,0.851,0.779,Y,0.450,SignalP-noTM
TcCLB.503425.10,0.119,48,0.190,11,0.412,1,0.272,0.234,N,0.450,SignalP-noTM
TcCLB.503425.20,0.144,27,0.269,15,0.708,14,0.500,0.394,N,0.450,SignalP-noTM
TcCLB.503425.29,0.283,55,0.242,55,0.431,48,0.196,0.217,N,0.450,SignalP-noTM
TcCLB.503425.5,0.348,17,0.560,17,0.934,3,0.895,0.741,Y,0.450,SignalP-noTM
TcCLB.503433.10,0.108,25,0.107,59,0.125,42,0.104,0.105,N,0.450,SignalP-noTM
TcCLB.503433.20,0.143,27,0.125,27,0.123,13,0.109,0.117,N,0.450,SignalP-noTM
TcCLB.503433.30,0.112,43,0.127,11,0.208,1,0.141,0.133,N,0.500,SignalP-TM
TcCLB.503435.14,0.120,37,0.124,70,0.172,59,0.113,0.120,N,0.500,SignalP-TM
TcCLB.503435.30,0.117,31,0.111,50,0.136,30,0.109,0.110,N,0.450,SignalP-noTM
TcCLB.503441.10,0.140,28,0.164,28,0.338,12,0.184,0.175,N,0.450,SignalP-noTM
TcCLB.503441.19,0.180,22,0.145,22,0.145,5,0.116,0.129,N,0.450,SignalP-noTM
TcCLB.503441.5,0.211,64,0.250,64,0.519,45,0.199,0.230,N,0.500,SignalP-TM
TcCLB.503447.20,0.137,66,0.154,66,0.290,45,0.145,0.150,N,0.500,SignalP-TM
TcCLB.503447.40,0.114,19,0.110,19,0.138,13,0.107,0.108,N,0.450,SignalP-noTM
TcCLB.503447.50,0.654,65,0.353,65,0.454,45,0.165,0.278,N,0.500,SignalP-TM
TcCLB.503447.60,0.136,50,0.167,18,0.301,10,0.218,0.195,N,0.450,SignalP-noTM
TcCLB.503449.10,0.111,40,0.104,70,0.128,46,0.100,0.102,N,0.450,SignalP-noTM
TcCLB.503449.14,0.166,26,0.278,26,0.712,13,0.460,0.376,N,0.450,SignalP-noTM
TcCLB.503449.20,0.112,43,0.111,31,0.130,11,0.111,0.111,N,0.450,SignalP-noTM
TcCLB.503449.30,0.110,12,0.106,12,0.121,5,0.103,0.104,N,0.450,SignalP-noTM
TcCLB.503449.40,0.108,61,0.107,61,0.116,45,0.099,0.103,N,0.450,SignalP-noTM
TcCLB.503449.5,0.150,19,0.147,19,0.200,2,0.135,0.140,N,0.450,SignalP-noTM
TcCLB.503453.100,0.111,35,0.105,67,0.114,64,0.099,0.102,N,0.450,SignalP-noTM
TcCLB.503453.10,0.136,31,0.214,11,0.583,2,0.331,0.277,N,0.450,SignalP-noTM
TcCLB.503453.20,0.175,23,0.149,23,0.267,42,0.127,0.137,N,0.450,SignalP-noTM
TcCLB.503453.30,0.110,56,0.107,11,0.119,7,0.106,0.107,N,0.450,SignalP-noTM
TcCLB.503453.40,0.110,56,0.106,11,0.116,55,0.103,0.104,N,0.450,SignalP-noTM
TcCLB.503453.4,0.167,27,0.191,11,0.423,1,0.335,0.249,N,0.500,SignalP-TM
TcCLB.503453.50,0.115,63,0.108,63,0.139,2,0.101,0.104,N,0.450,SignalP-noTM
TcCLB.503453.60,0.187,18,0.245,18,0.437,1,0.288,0.269,N,0.450,SignalP-noTM
TcCLB.503453.64,0.284,26,0.377,26,0.722,17,0.526,0.436,N,0.500,SignalP-TM
TcCLB.503453.70,0.148,39,0.163,19,0.347,4,0.210,0.188,N,0.450,SignalP-noTM
TcCLB.503453.80,0.177,18,0.157,18,0.159,1,0.134,0.145,N,0.450,SignalP-noTM
TcCLB.503453.90,0.110,66,0.111,11,0.126,1,0.109,0.110,N,0.450,SignalP-noTM
TcCLB.503455.10,0.112,30,0.112,11,0.181,28,0.111,0.112,N,0.450,SignalP-noTM
TcCLB.503455.20,0.114,39,0.106,39,0.129,36,0.098,0.101,N,0.450,SignalP-noTM
TcCLB.503455.30,0.109,26,0.103,26,0.110,61,0.097,0.100,N,0.450,SignalP-noTM
TcCLB.503457.10,0.153,23,0.176,23,0.320,3,0.203,0.191,N,0.450,SignalP-noTM
TcCLB.503457.4,0.155,40,0.130,40,0.180,10,0.121,0.125,N,0.450,SignalP-noTM
TcCLB.503467.20,0.143,24,0.267,24,0.611,11,0.502,0.394,N,0.450,SignalP-noTM
TcCLB.503467.30,0.121,7,0.107,15,0.126,2,0.107,0.107,N,0.450,SignalP-noTM
TcCLB.503467.9,0.123,61,0.109,30,0.126,24,0.107,0.108,N,0.450,SignalP-noTM
TcCLB.503477.10,0.189,18,0.153,18,0.147,5,0.121,0.136,N,0.450,SignalP-noTM
TcCLB.503477.20,0.135,32,0.118,32,0.150,4,0.108,0.113,N,0.450,SignalP-noTM
TcCLB.503477.30,0.256,30,0.299,30,0.580,13,0.382,0.332,N,0.500,SignalP-TM
TcCLB.503479.10,0.115,18,0.130,67,0.187,55,0.117,0.125,N,0.500,SignalP-TM
TcCLB.503479.20,0.109,50,0.107,33,0.114,25,0.102,0.104,N,0.450,SignalP-noTM
TcCLB.503479.30,0.111,64,0.104,64,0.110,56,0.093,0.098,N,0.450,SignalP-noTM
TcCLB.503479.40,0.110,28,0.106,42,0.115,19,0.102,0.104,N,0.450,SignalP-noTM
TcCLB.503479.49,0.148,18,0.122,18,0.122,2,0.098,0.109,N,0.450,SignalP-noTM
TcCLB.503479.60,0.496,27,0.671,27,0.981,17,0.907,0.799,Y,0.450,SignalP-noTM
TcCLB.503479.70,0.110,70,0.123,11,0.185,2,0.132,0.128,N,0.450,SignalP-noTM
TcCLB.503483.9,0.198,20,0.304,20,0.566,11,0.479,0.374,N,0.500,SignalP-TM
TcCLB.503485.20,0.115,20,0.143,20,0.248,4,0.174,0.160,N,0.450,SignalP-noTM
TcCLB.503487.10,0.113,43,0.114,43,0.143,39,0.106,0.110,N,0.450,SignalP-noTM
TcCLB.503487.20,0.109,21,0.106,40,0.115,34,0.100,0.103,N,0.450,SignalP-noTM
TcCLB.503487.30,0.142,23,0.127,23,0.165,20,0.113,0.119,N,0.450,SignalP-noTM
TcCLB.503487.40,0.250,35,0.203,35,0.383,7,0.194,0.198,N,0.450,SignalP-noTM
TcCLB.503487.50,0.609,33,0.591,33,0.828,30,0.443,0.531,Y,0.500,SignalP-TM
TcCLB.503487.60,0.119,32,0.130,14,0.210,11,0.154,0.143,N,0.450,SignalP-noTM
TcCLB.503487.70,0.277,47,0.409,23,0.962,12,0.813,0.571,Y,0.500,SignalP-TM
TcCLB.503489.10,0.144,22,0.123,22,0.122,5,0.104,0.113,N,0.450,SignalP-noTM
TcCLB.503489.20,0.202,35,0.105,70,0.143,64,0.049,0.083,N,0.500,SignalP-TM
TcCLB.503489.24,0.156,17,0.129,17,0.146,16,0.105,0.119,N,0.500,SignalP-TM
TcCLB.503489.30,0.109,34,0.106,53,0.110,45,0.097,0.101,N,0.450,SignalP-noTM
TcCLB.503493.10,0.125,32,0.114,32,0.175,35,0.104,0.109,N,0.450,SignalP-noTM
TcCLB.503493.20,0.249,17,0.314,17,0.628,13,0.385,0.353,N,0.450,SignalP-noTM
TcCLB.503493.30,0.109,58,0.124,11,0.162,1,0.123,0.124,N,0.450,SignalP-noTM
TcCLB.503493.40,0.130,41,0.126,41,0.200,38,0.118,0.122,N,0.450,SignalP-noTM
TcCLB.503501.14,0.777,25,0.850,25,0.990,5,0.935,0.896,Y,0.450,SignalP-noTM
TcCLB.503501.30,0.278,22,0.375,22,0.682,4,0.504,0.445,N,0.450,SignalP-noTM
TcCLB.503501.50,0.207,64,0.218,64,0.422,45,0.170,0.199,N,0.500,SignalP-TM
TcCLB.503501.60,0.142,47,0.182,47,0.740,38,0.178,0.180,N,0.450,SignalP-noTM
TcCLB.503501.70,0.111,52,0.109,59,0.128,51,0.100,0.104,N,0.450,SignalP-noTM
TcCLB.503501.7,0.587,28,0.748,28,0.994,8,0.958,0.861,Y,0.450,SignalP-noTM
TcCLB.503503.15,0.151,41,0.130,41,0.158,3,0.115,0.122,N,0.450,SignalP-noTM
TcCLB.503503.30,0.893,24,0.926,24,0.992,4,0.961,0.945,Y,0.450,SignalP-noTM
TcCLB.503503.40,0.351,25,0.581,25,0.990,8,0.964,0.788,Y,0.450,SignalP-noTM
TcCLB.503509.10,0.312,36,0.300,36,0.521,35,0.276,0.290,N,0.500,SignalP-TM
TcCLB.503511.10,0.107,67,0.109,43,0.136,22,0.104,0.106,N,0.450,SignalP-noTM
TcCLB.503513.10,0.134,22,0.120,22,0.146,26,0.106,0.112,N,0.450,SignalP-noTM
TcCLB.503513.20,0.116,55,0.149,55,0.295,50,0.162,0.156,N,0.450,SignalP-noTM
TcCLB.503513.40,0.107,22,0.102,37,0.105,53,0.095,0.098,N,0.450,SignalP-noTM
TcCLB.503515.14,0.109,24,0.117,24,0.171,8,0.124,0.121,N,0.450,SignalP-noTM
TcCLB.503515.20,0.185,41,0.169,41,0.331,1,0.161,0.165,N,0.450,SignalP-noTM
TcCLB.503515.7,0.118,60,0.107,60,0.111,24,0.097,0.102,N,0.450,SignalP-noTM
TcCLB.503525.10,0.170,28,0.177,28,0.336,19,0.193,0.186,N,0.450,SignalP-noTM
TcCLB.503525.20,0.117,52,0.130,25,0.245,13,0.151,0.142,N,0.450,SignalP-noTM
TcCLB.503525.30,0.350,41,0.508,41,0.915,28,0.556,0.534,Y,0.450,SignalP-noTM
TcCLB.503525.40,0.116,51,0.109,70,0.199,50,0.100,0.104,N,0.450,SignalP-noTM
TcCLB.503525.4,0.111,70,0.110,14,0.135,4,0.113,0.112,N,0.450,SignalP-noTM
TcCLB.503525.50,0.108,55,0.108,37,0.134,17,0.107,0.108,N,0.450,SignalP-noTM
TcCLB.503527.10,0.112,27,0.143,11,0.236,1,0.166,0.155,N,0.450,SignalP-noTM
TcCLB.503527.20,0.130,24,0.146,12,0.242,22,0.164,0.155,N,0.450,SignalP-noTM
TcCLB.503527.29,0.137,23,0.238,11,0.639,1,0.469,0.363,N,0.450,SignalP-noTM
TcCLB.503527.40,0.131,16,0.111,16,0.183,15,0.094,0.104,N,0.500,SignalP-TM
TcCLB.503527.4,0.111,35,0.117,11,0.145,1,0.113,0.115,N,0.450,SignalP-noTM
TcCLB.503527.50,0.114,26,0.108,56,0.133,34,0.103,0.105,N,0.450,SignalP-noTM
TcCLB.503527.60,0.122,32,0.129,32,0.197,10,0.137,0.133,N,0.450,SignalP-noTM
TcCLB.503529.10,0.110,57,0.105,57,0.105,50,0.095,0.100,N,0.450,SignalP-noTM
TcCLB.503529.20,0.121,19,0.164,11,0.307,1,0.192,0.179,N,0.450,SignalP-noTM
TcCLB.503529.30,0.113,17,0.107,50,0.127,49,0.097,0.102,N,0.450,SignalP-noTM
TcCLB.503531.10,0.385,32,0.516,32,0.895,25,0.522,0.518,Y,0.500,SignalP-TM
TcCLB.503531.20,0.139,40,0.130,11,0.179,1,0.143,0.137,N,0.450,SignalP-noTM
TcCLB.503531.30,0.152,56,0.151,56,0.219,43,0.121,0.135,N,0.450,SignalP-noTM
TcCLB.503531.40,0.125,24,0.214,11,0.534,1,0.328,0.276,N,0.450,SignalP-noTM
TcCLB.503531.49,0.121,60,0.116,19,0.136,1,0.114,0.115,N,0.450,SignalP-noTM
TcCLB.503535.9,0.122,17,0.215,17,0.508,1,0.330,0.277,N,0.450,SignalP-noTM
TcCLB.503547.20,0.221,19,0.188,19,0.289,30,0.156,0.171,N,0.450,SignalP-noTM
TcCLB.503551.20,0.117,23,0.119,23,0.152,20,0.122,0.121,N,0.450,SignalP-noTM
TcCLB.503557.10,0.116,35,0.139,20,0.220,6,0.168,0.155,N,0.450,SignalP-noTM
TcCLB.503557.14,0.143,22,0.115,22,0.112,16,0.092,0.103,N,0.450,SignalP-noTM
TcCLB.503557.20,0.313,36,0.388,36,0.848,30,0.428,0.410,N,0.450,SignalP-noTM
TcCLB.503557.30,0.176,21,0.138,21,0.129,11,0.108,0.122,N,0.450,SignalP-noTM
TcCLB.503557.40,0.301,19,0.197,19,0.298,32,0.140,0.174,N,0.500,SignalP-TM
TcCLB.503557.49,0.113,17,0.106,17,0.110,30,0.098,0.102,N,0.450,SignalP-noTM
TcCLB.503561.10,0.109,27,0.109,27,0.126,13,0.108,0.108,N,0.450,SignalP-noTM
TcCLB.503561.20,0.222,38,0.182,38,0.211,23,0.151,0.165,N,0.450,SignalP-noTM
TcCLB.503571.10,0.217,36,0.299,31,0.715,16,0.566,0.406,N,0.500,SignalP-TM
TcCLB.503571.19,0.596,27,0.499,27,0.784,2,0.525,0.510,Y,0.500,SignalP-TM
TcCLB.503575.27,0.127,32,0.157,11,0.291,1,0.168,0.163,N,0.450,SignalP-noTM
TcCLB.503575.34,0.147,54,0.121,54,0.133,3,0.105,0.112,N,0.450,SignalP-noTM
TcCLB.503575.40,0.106,32,0.111,51,0.163,45,0.104,0.108,N,0.500,SignalP-TM
TcCLB.503575.50,0.107,44,0.104,44,0.112,32,0.095,0.099,N,0.450,SignalP-noTM
TcCLB.503575.54,0.112,32,0.113,14,0.150,31,0.119,0.116,N,0.450,SignalP-noTM
TcCLB.503575.60,0.114,28,0.122,13,0.165,1,0.119,0.120,N,0.450,SignalP-noTM
TcCLB.503577.20,0.111,22,0.114,66,0.309,45,0.107,0.110,N,0.450,SignalP-noTM
TcCLB.503577.9,0.119,21,0.162,11,0.281,1,0.209,0.187,N,0.450,SignalP-noTM
TcCLB.503579.100,0.132,23,0.203,16,0.437,2,0.356,0.264,N,0.500,SignalP-TM
TcCLB.503579.10,0.127,44,0.129,50,0.367,43,0.116,0.122,N,0.450,SignalP-noTM
TcCLB.503579.110,0.111,38,0.137,19,0.258,11,0.189,0.165,N,0.450,SignalP-noTM
TcCLB.503579.119,0.110,38,0.105,38,0.108,20,0.096,0.100,N,0.450,SignalP-noTM
TcCLB.503579.130,0.165,37,0.144,37,0.182,8,0.130,0.136,N,0.450,SignalP-noTM
TcCLB.503579.140,0.118,45,0.167,45,0.399,44,0.177,0.171,N,0.500,SignalP-TM
TcCLB.503579.150,0.239,30,0.195,30,0.365,13,0.201,0.197,N,0.500,SignalP-TM
TcCLB.503579.20,0.111,51,0.109,11,0.127,2,0.112,0.110,N,0.450,SignalP-noTM
TcCLB.503579.30,0.109,56,0.107,12,0.125,4,0.107,0.107,N,0.450,SignalP-noTM
TcCLB.503579.40,0.130,42,0.112,27,0.159,25,0.109,0.111,N,0.500,SignalP-TM
TcCLB.503579.50,0.135,50,0.114,50,0.147,7,0.107,0.110,N,0.450,SignalP-noTM
TcCLB.503579.60,0.110,22,0.108,22,0.144,8,0.108,0.108,N,0.450,SignalP-noTM
TcCLB.503579.70,0.196,19,0.276,19,0.515,12,0.399,0.325,N,0.500,SignalP-TM
TcCLB.503579.80,0.381,34,0.435,34,0.819,26,0.443,0.438,N,0.500,SignalP-TM
TcCLB.503579.90,0.426,22,0.423,22,0.568,19,0.420,0.421,N,0.450,SignalP-noTM
TcCLB.503589.10,0.183,54,0.132,13,0.181,1,0.149,0.141,N,0.450,SignalP-noTM
TcCLB.503589.19,0.129,21,0.132,11,0.188,3,0.147,0.140,N,0.450,SignalP-noTM
TcCLB.503595.10,0.174,23,0.154,23,0.219,1,0.136,0.145,N,0.450,SignalP-noTM
TcCLB.503595.19,0.165,37,0.231,11,0.551,1,0.425,0.336,N,0.450,SignalP-noTM
TcCLB.503599.10,0.144,19,0.134,19,0.156,4,0.122,0.127,N,0.450,SignalP-noTM
TcCLB.503599.20,0.109,51,0.112,15,0.137,1,0.106,0.109,N,0.450,SignalP-noTM
TcCLB.503599.30,0.163,27,0.195,22,0.409,21,0.250,0.225,N,0.450,SignalP-noTM
TcCLB.503599.40,0.110,64,0.110,42,0.129,22,0.105,0.108,N,0.450,SignalP-noTM
TcCLB.503599.50,0.124,39,0.110,39,0.130,44,0.094,0.101,N,0.450,SignalP-noTM
TcCLB.503599.60,0.862,25,0.905,25,0.983,15,0.946,0.927,Y,0.450,SignalP-noTM
TcCLB.503599.70,0.119,22,0.181,12,0.369,1,0.254,0.221,N,0.450,SignalP-noTM
TcCLB.503601.10,0.315,67,0.260,67,0.347,46,0.162,0.221,N,0.500,SignalP-TM
TcCLB.503601.20,0.170,18,0.208,18,0.294,11,0.250,0.231,N,0.450,SignalP-noTM
TcCLB.503611.10,0.141,26,0.191,26,0.504,4,0.267,0.232,N,0.450,SignalP-noTM
TcCLB.503611.20,0.197,37,0.163,37,0.194,34,0.128,0.144,N,0.450,SignalP-noTM
TcCLB.503611.30,0.445,45,0.246,45,0.509,1,0.129,0.200,N,0.500,SignalP-TM
TcCLB.503611.40,0.197,37,0.163,37,0.194,34,0.128,0.144,N,0.450,SignalP-noTM
TcCLB.503611.50,0.162,27,0.164,27,0.296,33,0.158,0.161,N,0.450,SignalP-noTM
TcCLB.503613.10,0.108,62,0.106,50,0.116,35,0.098,0.101,N,0.450,SignalP-noTM
TcCLB.503613.20,0.133,23,0.115,23,0.136,21,0.100,0.107,N,0.450,SignalP-noTM
TcCLB.503613.30,0.110,38,0.102,38,0.115,9,0.094,0.098,N,0.450,SignalP-noTM
TcCLB.503613.40,0.136,66,0.183,11,0.486,1,0.256,0.212,N,0.500,SignalP-TM
TcCLB.503613.50,0.897,25,0.932,25,0.995,14,0.968,0.951,Y,0.450,SignalP-noTM
TcCLB.503613.60,0.112,35,0.105,50,0.121,39,0.099,0.102,N,0.450,SignalP-noTM
TcCLB.503613.70,0.158,59,0.122,59,0.108,36,0.095,0.108,N,0.450,SignalP-noTM
TcCLB.503613.79,0.105,44,0.131,69,0.240,63,0.114,0.124,N,0.500,SignalP-TM
TcCLB.503615.10,0.528,32,0.486,32,0.737,31,0.330,0.423,N,0.500,SignalP-TM
TcCLB.503619.10,0.110,26,0.107,23,0.131,3,0.105,0.106,N,0.450,SignalP-noTM
TcCLB.503619.20,0.159,41,0.216,25,0.492,24,0.309,0.266,N,0.450,SignalP-noTM
TcCLB.503619.25,0.343,34,0.205,34,0.266,33,0.137,0.169,N,0.450,SignalP-noTM
TcCLB.503619.29,0.151,46,0.148,46,0.314,42,0.120,0.133,N,0.450,SignalP-noTM
TcCLB.503619.39,0.148,24,0.120,24,0.136,3,0.097,0.108,N,0.450,SignalP-noTM
TcCLB.503623.10,0.138,20,0.126,20,0.151,7,0.115,0.120,N,0.450,SignalP-noTM
TcCLB.503627.20,0.113,57,0.109,40,0.122,25,0.101,0.104,N,0.450,SignalP-noTM
TcCLB.503627.9,0.151,20,0.152,20,0.233,31,0.154,0.153,N,0.450,SignalP-noTM
TcCLB.503629.10,0.135,65,0.130,65,0.300,44,0.113,0.121,N,0.450,SignalP-noTM
TcCLB.503637.10,0.115,25,0.110,25,0.120,15,0.104,0.107,N,0.450,SignalP-noTM
TcCLB.503637.20,0.244,32,0.160,32,0.133,12,0.108,0.132,N,0.450,SignalP-noTM
TcCLB.503637.30,0.160,21,0.150,21,0.233,1,0.131,0.139,N,0.450,SignalP-noTM
TcCLB.503639.10,0.154,28,0.135,28,0.197,1,0.124,0.129,N,0.450,SignalP-noTM
TcCLB.503639.20,0.157,48,0.139,48,0.265,42,0.112,0.124,N,0.450,SignalP-noTM
TcCLB.503639.30,0.113,22,0.132,12,0.204,2,0.137,0.135,N,0.450,SignalP-noTM
TcCLB.503641.10,0.130,35,0.139,40,0.344,38,0.135,0.137,N,0.450,SignalP-noTM
TcCLB.503641.19,0.143,16,0.172,16,0.236,5,0.203,0.189,N,0.450,SignalP-noTM
TcCLB.503643.10,0.139,57,0.121,57,0.134,1,0.110,0.115,N,0.450,SignalP-noTM
TcCLB.503643.20,0.126,68,0.122,25,0.146,15,0.122,0.122,N,0.450,SignalP-noTM
TcCLB.503643.30,0.111,63,0.110,54,0.125,36,0.100,0.105,N,0.450,SignalP-noTM
TcCLB.503643.3,0.125,29,0.111,29,0.125,27,0.100,0.105,N,0.450,SignalP-noTM
TcCLB.503643.39,0.129,24,0.142,24,0.202,36,0.158,0.151,N,0.450,SignalP-noTM
TcCLB.503643.6,0.108,62,0.137,11,0.204,1,0.141,0.139,N,0.450,SignalP-noTM
TcCLB.503649.10,0.509,27,0.699,27,0.994,8,0.962,0.841,Y,0.450,SignalP-noTM
TcCLB.503649.20,0.110,25,0.117,11,0.151,2,0.118,0.118,N,0.450,SignalP-noTM
TcCLB.503651.10,0.335,31,0.192,31,0.181,4,0.118,0.152,N,0.450,SignalP-noTM
TcCLB.503651.20,0.112,35,0.102,37,0.106,55,0.090,0.096,N,0.450,SignalP-noTM
TcCLB.503651.30,0.239,51,0.260,51,0.433,47,0.195,0.225,N,0.450,SignalP-noTM
TcCLB.503651.40,0.117,23,0.116,23,0.146,18,0.114,0.115,N,0.450,SignalP-noTM
TcCLB.503651.4,0.130,29,0.114,29,0.115,5,0.101,0.107,N,0.450,SignalP-noTM
TcCLB.503651.49,0.113,23,0.114,23,0.157,12,0.116,0.115,N,0.450,SignalP-noTM
TcCLB.503653.104,0.152,53,0.127,53,0.168,2,0.107,0.116,N,0.450,SignalP-noTM
TcCLB.503653.20,0.333,32,0.286,32,0.418,16,0.264,0.274,N,0.450,SignalP-noTM
TcCLB.503653.30,0.173,53,0.142,53,0.226,51,0.111,0.125,N,0.450,SignalP-noTM
TcCLB.503653.50,0.109,68,0.114,11,0.175,45,0.113,0.114,N,0.450,SignalP-noTM
TcCLB.503653.60,0.263,36,0.264,16,0.513,12,0.292,0.275,N,0.500,SignalP-TM
TcCLB.503653.70,0.110,23,0.128,11,0.173,1,0.137,0.133,N,0.450,SignalP-noTM
TcCLB.503653.90,0.139,51,0.143,11,0.235,1,0.153,0.148,N,0.450,SignalP-noTM
TcCLB.503653.9,0.120,55,0.115,43,0.164,42,0.103,0.110,N,0.500,SignalP-TM
