gene_id	gene_name	enc	cai
TcCLB.503881.10	kynureninase, putative	52.519	0.588
TcCLB.503881.20	GDP-mannose 4,6 dehydratase, putative	49.996	0.577
TcCLB.503881.30	retrotransposon hot spot (RHS) protein, putative	55.051	0.568
TcCLB.503881.50	hypothetical protein, conserved	51.165	0.572
TcCLB.503885.10	hypothetical protein, conserved	58.773	0.547
TcCLB.503885.100	hypothetical protein, conserved	55.832	0.598
TcCLB.503885.20	hypothetical protein, conserved	56.054	0.547
TcCLB.503885.30	hypothetical protein, conserved (pseudogene)	56.403	0.555
TcCLB.503885.40	hypothetical protein, conserved	55.632	0.632
TcCLB.503885.50	hypothetical protein, conserved	56.63	0.578
TcCLB.503885.60	hypothetical protein, conserved	52.248	0.555
TcCLB.503885.80	hypothetical protein, conserved	56.157	0.585
TcCLB.503885.90	hypothetical protein, conserved	55.579	0.602
TcCLB.503887.10	hypothetical protein, conserved	59.887	0.579
TcCLB.503887.30	hypothetical protein, conserved	51.719	0.618
TcCLB.503887.50	hypothetical protein, conserved	53.577	0.602
TcCLB.503887.60	glycerolphosphate mutase, putative	56.67	0.631
TcCLB.503887.70	phosphoglycerate mutase, putative (iPGAM)	54.619	0.584
TcCLB.503893.10	copper-transporting ATPase-like protein, putative	56.269	0.55
TcCLB.503893.120	calcium uniporter protein, mitochondrial, putative	57.451	0.539
TcCLB.503893.130	hypothetical protein, conserved	56.481	0.517
TcCLB.503893.140	hypothetical protein, conserved	56.817	0.533
TcCLB.503893.150	hypothetical protein, conserved	57.041	0.527
TcCLB.503893.160	hypothetical protein, conserved	54.592	0.576
TcCLB.503893.170	hypothetical protein, conserved	55.436	0.547
TcCLB.503893.40	hypothetical protein, conserved	57.073	0.538
TcCLB.503893.50	hypothetical protein, conserved	54.821	0.587
TcCLB.503893.60	hypothetical protein, conserved	55.653	0.526
TcCLB.503893.70	reductase, putative	54.123	0.595
TcCLB.503893.80	NADH-ubiquinone oxidoreductase 20 kDa subunit, mitochondrial precursor, putative	55.316	0.614
TcCLB.503895.10	hypothetical protein, conserved	56.781	0.598
TcCLB.503897.10	hypothetical protein	55.792	0.519
TcCLB.503897.100	hypothetical protein, conserved	55.66	0.576
TcCLB.503897.110	plectin-like protein, putative	55.808	0.584
TcCLB.503897.120	hypothetical protein, conserved	54.344	0.614
TcCLB.503897.130	hypothetical protein, conserved	54.935	0.586
TcCLB.503897.140	hypothetical protein, conserved	59.169	0.558
TcCLB.503897.150	hypothetical protein, conserved	53.73	0.603
TcCLB.503897.170	citrate transporter, putative	58.602	0.555
TcCLB.503897.20	hypothetical protein, conserved	56.694	0.593
TcCLB.503897.30	hypothetical protein, conserved	51.024	0.659
TcCLB.503897.40	hypothetical protein, conserved	58.36	0.549
TcCLB.503897.50	hypothetical protein, conserved	54.94	0.588
TcCLB.503897.60	hypothetical protein, conserved	58.636	0.54
TcCLB.503897.80	deaminase, putative	51.401	0.572
TcCLB.503897.90	hypothetical protein, conserved	54.729	0.59
TcCLB.503899.10	heat shock 70 kDa protein, putative	54.573	0.57
TcCLB.503899.100	hypothetical protein	54.984	0.532
TcCLB.503899.40	hypothetical protein, conserved	54.625	0.538
TcCLB.503899.50	RNA-editing complex protein MP100, putative	55.816	0.575
TcCLB.503899.60	hypothetical protein, conserved	51.47	0.562
TcCLB.503899.70	hypothetical protein	54.999	0.581
TcCLB.503899.80	hypothetical protein, conserved	55.57	0.58
TcCLB.503899.90	asparagine synthetase a, putative	51.559	0.614
TcCLB.503901.9	hypothetical protein, conserved (pseudogene)	51.945	0.596
TcCLB.503903.20	hypothetical protein, conserved	51.008	0.581
TcCLB.503903.30	hypothetical protein	58.195	0.532
TcCLB.503903.50	hypothetical protein, conserved	58.059	0.545
TcCLB.503903.70	hypothetical protein, conserved	51.668	0.622
TcCLB.503903.79	hypothetical protein	58.161	0.499
TcCLB.503905.10	myosin heavy chain, putative	54.568	0.534
TcCLB.503905.30	hypothetical protein, conserved	50.627	0.603
TcCLB.503905.40	hypothetical protein, conserved	56.722	0.612
TcCLB.503905.50	hypothetical protein, conserved	55.908	0.614
TcCLB.503907.10	trans-sialidase, Group VIII, putative	56.813	0.586
TcCLB.503909.100	mannosyltransferase, putative	57.244	0.627
TcCLB.503909.120	cyclosome subunit, putative	56.257	0.576
TcCLB.503909.50	hypothetical protein, conserved (YCF45)	55.929	0.521
TcCLB.503909.60	hypothetical protein, conserved	58.087	0.602
TcCLB.503909.68	hypothetical protein, conserved	53.925	0.515
TcCLB.503909.76	ferric reductase transmembrane protein, putative	48.484	0.56
TcCLB.503909.84	calpain-like cysteine peptidase, putative	56.673	0.544
TcCLB.503909.90	hypothetical protein	58.387	0.547
TcCLB.503949.40	UDP-Gal or UDP-GlcNAc-dependent glycosyltransferase, putative	47.558	0.693
TcCLB.503953.10	hypothetical protein, conserved	56.359	0.582
TcCLB.503953.30	protein kinase, putative	57.876	0.562
TcCLB.503953.40	hypothetical protein, conserved	60.236	0.555
TcCLB.503953.50	hypothetical protein, conserved	54.372	0.616
TcCLB.503955.10	mitochondrial DNA polymerase beta-PAK, putative	50.064	0.624
TcCLB.503955.100	protein kinase, putative	56.48	0.555
TcCLB.503955.110	protein kinase, putative	56.586	0.558
TcCLB.503955.20	mitochondrial DNA polymerase beta, putative	50.615	0.666
TcCLB.503955.30	hypothetical protein, conserved	53.7	0.594
TcCLB.503955.40	trans-sialidase, Group II, putative	54.023	0.622
TcCLB.503955.50	hypothetical protein, conserved	55.159	0.552
TcCLB.503955.60	hypothetical protein, conserved	54.249	0.59
TcCLB.503955.70	eukaryotic translation initiation factor 2 beta subunit, putative	56.268	0.587
TcCLB.503955.80	hypothetical protein	57.768	0.504
TcCLB.503957.10	trans-sialidase, putative	46.801	0.665
TcCLB.503957.120	retrotransposon hot spot (RHS) protein, putative	58.513	0.535
TcCLB.503957.20	retrotransposon hot spot (RHS) protein, putative	55.266	0.562
TcCLB.503957.25	trans-sialidase (pseudogene), putative	54.868	0.543
TcCLB.503957.30	retrotransposon hot spot (RHS) protein, putative	58.1	0.539
TcCLB.503959.10	hypothetical protein, conserved	55.63	0.56
TcCLB.503959.20	hypothetical protein, conserved	57.067	0.531
TcCLB.503959.30	hypothetical protein, conserved	56.326	0.575
TcCLB.503959.40	hypothetical protein	58.262	0.55
TcCLB.503959.50	hypothetical protein, conserved	53.776	0.598
TcCLB.503959.60	hypothetical protein, conserved	52.047	0.653
TcCLB.503967.10	hypothetical protein, conserved	55.131	0.565
TcCLB.503969.10	delta tubulin, putative	55.252	0.564
TcCLB.503969.20	hypothetical protein, conserved	56.016	0.628
TcCLB.503971.10	hypothetical protein, conserved	53.637	0.638
TcCLB.503971.20	hypothetical protein, conserved	52.794	0.648
TcCLB.503971.40	translation initiation factor 2 subunit, putative	56.302	0.597
TcCLB.503971.50	hypothetical protein, conserved	52.841	0.633
TcCLB.503975.100	hypothetical protein, conserved	53.794	0.596
TcCLB.503975.20	hypothetical protein	55.79	0.555
TcCLB.503975.40	hypothetical protein, conserved	57.145	0.579
TcCLB.503975.50	hypothetical protein, conserved	57.677	0.576
TcCLB.503975.60	hypothetical protein	55.446	0.594
TcCLB.503975.70	hypothetical protein, conserved	55.987	0.564
TcCLB.503977.30	mucin-associated surface protein (MASP), putative	56.902	0.46
TcCLB.503977.70	mucin-associated surface protein (MASP, pseudogene), putative	55.968	0.53
TcCLB.503981.30	hypothetical protein, conserved	57.858	0.59
TcCLB.503981.40	DnaJ chaperone protein, putative	55.329	0.601
TcCLB.503981.50	hypothetical protein, conserved	61.0	0.567
TcCLB.503981.60	hypothetical protein, conserved	54.371	0.622
TcCLB.503981.70	hypothetical protein, conserved	58.462	0.6
TcCLB.503981.80	hypothetical protein, conserved	55.298	0.593
TcCLB.503981.9	hypothetical protein, conserved (pseudogene)	53.719	0.633
TcCLB.503989.20	hypothetical protein, conserved	55.394	0.555
TcCLB.503989.50	hypothetical protein, conserved	56.807	0.531
TcCLB.503991.10	hypothetical protein, conserved	55.406	0.599
TcCLB.503991.20	aminopeptidase P1, putative,metallo-peptidase, Clan MG, Family M24, putative	56.458	0.597
TcCLB.503991.30	hypothetical protein, conserved	56.805	0.626
TcCLB.504005.10	endonuclease III, putative	55.832	0.547
TcCLB.504005.20	N-Acetyl-D-glucosaminylphosphatidylinositol de-N-acetylase, putative	53.056	0.574
TcCLB.504005.29	hypothetical protein, conserved	47.549	0.479
TcCLB.504005.40	hypothetical protein, conserved	58.961	0.504
TcCLB.504005.50	hypothetical protein, conserved	54.054	0.459
TcCLB.504005.60	hypothetical protein, conserved	54.531	0.467
TcCLB.504009.10	hypothetical protein, conserved	55.594	0.578
TcCLB.504009.20	hypothetical protein, conserved	57.664	0.566
TcCLB.504009.30	hypothetical protein, conserved	56.838	0.593
TcCLB.504009.40	33 kDa inner dynein arm light chain, axonemal, putative	56.371	0.533
TcCLB.504009.60	hypothetical protein, conserved	58.394	0.536
TcCLB.504011.30	surface protease GP63 (pseudogene), putative	53.821	0.619
TcCLB.504011.40	XPA-interacting protein, putative	55.927	0.612
TcCLB.504011.60	hypothetical protein, conserved	57.574	0.517
TcCLB.504011.80	hypothetical protein, conserved	57.982	0.606
TcCLB.504017.20	hypothetical protein, conserved	50.001	0.674
TcCLB.504017.30	hypothetical protein, conserved	51.043	0.619
TcCLB.504017.40	glycine synthase, putative (GCVT1)	47.582	0.669
TcCLB.504017.54	hypothetical protein, conserved	57.204	0.58
TcCLB.504017.60	hypothetical protein, conserved	51.047	0.611
TcCLB.504017.70	hypothetical protein	54.259	0.613
TcCLB.504019.6	hypothetical protein	56.247	0.556
TcCLB.504019.9	hypothetical protein, conserved	51.898	0.594
TcCLB.504029.101	hypothetical protein, conserved	51.227	0.532
TcCLB.504029.40	hypothetical protein, conserved	55.503	0.552
TcCLB.504029.50	hypothetical protein, conserved	53.996	0.608
TcCLB.504029.60	hypothetical protein, conserved	58.572	0.597
TcCLB.504029.70	hypothetical protein, conserved	55.1	0.611
TcCLB.504029.80	serine/threonine protein phosphatase, putative	56.031	0.566
TcCLB.504029.90	hypothetical protein, conserved	56.253	0.609
TcCLB.504033.100	hypothetical protein, conserved	57.409	0.504
TcCLB.504033.120	hypothetical protein, conserved	59.419	0.496
TcCLB.504033.130	spermidine synthase, putative	53.324	0.674
TcCLB.504033.160	hypothetical protein	55.75	0.541
TcCLB.504033.170	tyrosine phosphatase, putative	56.82	0.566
TcCLB.504033.180	hypothetical protein, conserved	55.253	0.584
TcCLB.504033.190	EF hand, putative	54.961	0.541
TcCLB.504033.200	hypothetical protein	57.486	0.563
TcCLB.504033.21	UDP-Gal or UDP-GlcNAc-dependent glycosyltransferase, putative	49.938	0.674
TcCLB.504033.210	hypothetical protein, conserved	50.04	0.614
TcCLB.504033.220	palmitoyl acyltransferase 1, putative	54.808	0.581
TcCLB.504033.40	hypothetical protein	55.672	0.599
TcCLB.504033.80	hypothetical protein, conserved	54.211	0.587
TcCLB.504033.90	mitochondrial carrier protein, putative	53.921	0.512
TcCLB.504035.100	hypothetical protein, conserved	59.36	0.455
TcCLB.504035.110	hypothetical protein	54.68	0.529
TcCLB.504035.120	hypothetical protein, conserved	57.641	0.526
TcCLB.504035.130	hypothetical protein, conserved	55.645	0.631
TcCLB.504035.140	mismatch repair protein MLH1, putative	54.208	0.604
TcCLB.504035.60	hypothetical protein, conserved	53.464	0.486
TcCLB.504035.80	hypothetical protein, conserved	56.949	0.465
TcCLB.504035.90	translation initiation factor IF-2, putative	53.07	0.455
TcCLB.504039.120	mucin TcMUCII, putative	50.18	0.586
TcCLB.504039.130	mucin-associated surface protein (MASP), putative	57.855	0.525
TcCLB.504039.160	mucin-associated surface protein (MASP), putative	59.564	0.518
TcCLB.504039.170	mucin-associated surface protein (MASP, pseudogene), putative	57.065	0.519
TcCLB.504039.180	mucin-associated surface protein (MASP), putative	45.601	0.417
TcCLB.504039.200	mucin-associated surface protein (MASP), putative	58.431	0.477
TcCLB.504039.230	mucin-associated surface protein (MASP), putative	56.949	0.509
TcCLB.504039.240	mucin TcMUCII, putative	53.193	0.573
TcCLB.504039.57	mucin-associated surface protein (MASP, pseudogene), putative	59.432	0.513
TcCLB.504041.10	hypothetical protein, conserved	52.019	0.446
TcCLB.504041.20	hypothetical protein, conserved	48.919	0.443
TcCLB.504043.10	hypothetical protein, conserved	58.962	0.578
TcCLB.504047.20	hypothetical protein, conserved	51.056	0.599
TcCLB.504047.30	kinesin, putative	56.127	0.582
TcCLB.504047.40	kinesin, putative	55.405	0.57
TcCLB.504047.50	hypothetical protein, conserved	55.982	0.572
TcCLB.504047.60	protein kinase, putative	58.721	0.554
TcCLB.504047.70	hypothetical protein, conserved	54.244	0.602
TcCLB.504049.40	retrotransposon hot spot protein (RHS, pseudogene), putative	56.9	0.56
TcCLB.504051.20	RNA helicase, putative	57.238	0.561
TcCLB.504051.30	hypothetical protein, conserved	56.737	0.513
TcCLB.504051.40	hypothetical protein, conserved	58.363	0.539
TcCLB.504055.10	hypothetical protein, conserved	61.0	0.575
TcCLB.504055.130	trans-sialidase (pseudogene), putative	53.088	0.589
TcCLB.504055.20	hypothetical protein, conserved	56.99	0.611
TcCLB.504055.30	hypothetical protein	56.1	0.54
TcCLB.504055.40	dihydroxyacetonephosphate acyltransferase (DAT)	57.116	0.575
TcCLB.504055.50	hypothetical protein, conserved	55.911	0.586
TcCLB.504055.60	hypothetical protein, conserved	59.351	0.588
TcCLB.504055.81	ubiquitin-conjugating enzyme e2, putative	57.291	0.584
TcCLB.504057.104	phosphatidylinositol-4-phosphate 5-kinase alpha, putative	58.148	0.497
TcCLB.504057.11	phospholipid-translocating ATPase, putative	56.428	0.55
TcCLB.504057.110	ribosomal RNA processing protein 6, putative,exosome complex exonuclease, putative (RRP6)	56.096	0.529
TcCLB.504057.120	lipophosphoglycan biosynthetic protein 2, putative	54.632	0.557
TcCLB.504057.130	hypothetical protein, conserved	54.284	0.53
TcCLB.504057.140	ADP/ATP mitochondrial carrier protein, putative	59.601	0.566
TcCLB.504057.150	hypothetical protein, conserved	57.51	0.565
TcCLB.504057.160	hypothetical protein, conserved	59.224	0.551
TcCLB.504057.170	protein kinase, putative	57.756	0.492
TcCLB.504057.21	hypothetical protein, conserved	61.0	0.507
TcCLB.504057.30	hypothetical protein, conserved	56.607	0.554
TcCLB.504057.40	hypothetical protein, conserved	55.992	0.535
TcCLB.504057.45	hypothetical protein, conserved	56.151	0.551
TcCLB.504057.50	hypothetical protein, conserved	60.147	0.516
TcCLB.504057.60	hypothetical protein, conserved	60.679	0.538
TcCLB.504057.65	hypothetical protein, conserved	56.404	0.531
TcCLB.504057.70	hypothetical protein, conserved	61.0	0.587
TcCLB.504057.80	hypothetical protein, conserved	55.023	0.555
TcCLB.504057.90	hypothetical protein, conserved	61.0	0.53
TcCLB.504057.97	hypothetical protein, conserved	57.582	0.598
TcCLB.504073.10	endonuclease/exonuclease/phosphatase, putative	57.715	0.544
TcCLB.504073.20	hypothetical protein, conserved	49.807	0.564
TcCLB.504073.30	ribonucleoside-diphosphate reductase large chain, putative	54.577	0.589
TcCLB.504075.10	RNA polymerase I, putative	51.016	0.464
TcCLB.504075.6	dual specificity protein phosphatase, putative	53.321	0.486
TcCLB.504077.40	translation elongation factor EF-2, putative	56.043	0.569
TcCLB.504077.50	hypothetical protein, conserved	58.247	0.561
TcCLB.504087.10	hypothetical protein, conserved	55.165	0.548
TcCLB.504087.20	hypothetical protein	54.892	0.544
TcCLB.504089.30	hypothetical protein, conserved	55.694	0.584
TcCLB.504089.40	long-chain-fatty-acid-CoA ligase, putative,acyl-CoA synthetase, putative,fatty acid thiokinase (long chain), putative	58.209	0.555
TcCLB.504089.50	flagellar radial spoke component, putative	55.158	0.587
TcCLB.504089.54	protein kinase, putative	54.349	0.495
TcCLB.504089.79	retrotransposon hot spot protein (RHS, pseudogene), putative	58.264	0.512
TcCLB.504097.10	RNA editing complex protein MP61, putative	51.807	0.611
TcCLB.504097.20	hypothetical protein, conserved	54.179	0.557
TcCLB.504097.30	hypothetical protein, conserved	56.323	0.541
TcCLB.504097.40	hypothetical protein, conserved	57.649	0.549
TcCLB.504099.10	retrotransposon hot spot (RHS) protein, putative	55.668	0.541
TcCLB.504099.50	trans-sialidase, Group II, putative	53.498	0.623
TcCLB.504099.80	dispersed gene family protein 1 (DGF-1, pseudogene), putative	37.162	0.791
TcCLB.504101.10	hypothetical protein	53.067	0.534
TcCLB.504101.40	trans-sialidase (pseudogene), putative	53.07	0.603
TcCLB.504101.50	trans-sialidase, Group V, putative	54.246	0.578
TcCLB.504103.10	hypothetical protein, conserved	60.333	0.53
TcCLB.504103.100	ABC1 protein, putative	55.286	0.571
TcCLB.504103.109	hypothetical protein, conserved	57.063	0.551
TcCLB.504103.20	hypothetical protein, conserved	53.574	0.57
TcCLB.504103.30	myosin heavy chain, putative	56.531	0.559
TcCLB.504103.40	hypothetical protein, conserved	56.424	0.584
TcCLB.504103.50	hypothetical protein, conserved	57.537	0.541
TcCLB.504103.70	hypothetical protein, conserved	56.384	0.525
TcCLB.504103.80	hypothetical protein, conserved	54.619	0.629
TcCLB.504103.90	hypothetical protein, conserved	57.644	0.575
TcCLB.504111.10	hypothetical protein, conserved	58.227	0.509
TcCLB.504111.20	methionine aminopeptidase, putative,metallo-peptidase, Clan MG, Family M24, putative	57.852	0.613
TcCLB.504111.30	hypothetical protein, conserved	58.153	0.537
TcCLB.504111.40	hypothetical protein, conserved	59.487	0.575
TcCLB.504117.20	sedoheptulose-1,7-bisphosphatase, putative	50.479	0.604
TcCLB.504119.10	eukaryotic translation initiation factor 5, putative	52.648	0.599
TcCLB.504119.20	hypothetical protein, conserved	57.097	0.567
TcCLB.504119.29	deoxyhypusine synthase, putative	53.348	0.583
TcCLB.504125.10	DNA helicase, putative	54.178	0.591
TcCLB.504125.120	hypothetical protein, conserved	56.519	0.562
TcCLB.504125.20	hypothetical protein	57.554	0.545
TcCLB.504125.30	ubiquitin hydrolase, putative,cysteine peptidase, Clan CA, family C19, putative	53.978	0.551
TcCLB.504125.50	mitochondrial carrier protein, putative	55.357	0.629
TcCLB.504125.60	MCAK-like kinesin, putative	56.058	0.602
TcCLB.504125.64	hypothetical protein	57.353	0.555
TcCLB.504125.70	hypothetical protein, conserved	57.373	0.526
TcCLB.504125.80	hypothetical protein, conserved	56.837	0.54
TcCLB.504125.90	protein kinase, putative	55.712	0.573
