gene_id,fdr
TcCLB.508165.270,0.000 
TcCLB.508165.280,0.000 
TcCLB.508165.290,0.000 
TcCLB.508165.30,0.000 
TcCLB.508165.300,0.000 
TcCLB.508165.350,0.000 
TcCLB.508165.400,0.000 
TcCLB.508165.410,0.000 
TcCLB.508165.420,0.000 
TcCLB.508165.50,0.000 
TcCLB.508165.60,0.000 
TcCLB.508167.20,0.000 
TcCLB.510089.10,0.000 
TcCLB.510105.310,0.000 
TcCLB.510107.30,0.000 
TcCLB.510269.10,0.000 
TcCLB.510269.50,0.000 
TcCLB.510269.60,0.000 
TcCLB.510275.190,0.000 
TcCLB.510275.219,0.000 
TcCLB.510275.250,0.000 
TcCLB.510275.283,0.000 
TcCLB.510275.330,0.000 
TcCLB.510275.360,0.000 
TcCLB.510275.370,0.000 
TcCLB.510275.390,0.000 
TcCLB.510275.400,0.000 
TcCLB.510275.50,0.000 
TcCLB.510275.60,0.000 
TcCLB.510279.120,0.000 
TcCLB.510279.130,0.000 
TcCLB.510279.140,0.000 
TcCLB.510279.180,0.000 
TcCLB.510279.230,0.000 
TcCLB.510279.250,0.000 
TcCLB.510279.310,0.000 
TcCLB.510279.330,0.000 
TcCLB.510279.340,0.000 
TcCLB.510279.50,0.000 
TcCLB.510279.60,0.000 
TcCLB.510279.90,0.000 
TcCLB.418405.30,0.001 
TcCLB.503649.10,0.001 
TcCLB.503717.10,0.001 
TcCLB.503717.120,0.001 
TcCLB.503717.20,0.001 
TcCLB.506671.10,0.001 
TcCLB.506671.30,0.001 
TcCLB.508021.10,0.001 
TcCLB.508047.70,0.001 
TcCLB.508161.50,0.001 
TcCLB.508163.230,0.001 
TcCLB.508163.270,0.001 
TcCLB.508165.170,0.001 
TcCLB.508165.310,0.001 
TcCLB.508165.40,0.001 
TcCLB.508165.430,0.001 
TcCLB.508167.10,0.001 
TcCLB.510269.20,0.001 
TcCLB.510271.30,0.001 
TcCLB.510275.306,0.001 
TcCLB.510275.350,0.001 
TcCLB.510279.110,0.001 
TcCLB.510279.190,0.001 
TcCLB.510279.210,0.001 
TcCLB.510279.320,0.001 
TcCLB.510279.40,0.001 
TcCLB.510281.20,0.001 
TcCLB.510279.349,0.002 
TcCLB.503717.5,0.004 
TcCLB.508157.50,0.004 
TcCLB.508163.300,0.004 
TcCLB.508165.425,0.004 
TcCLB.510279.220,0.004 
TcCLB.506543.70,0.005 
TcCLB.510089.5,0.005 
TcCLB.418405.20,0.006 
TcCLB.506671.20,0.006 
TcCLB.508165.185,0.006 
TcCLB.510279.314,0.006 
TcCLB.510281.5,0.006 
TcCLB.507625.183,0.008 
TcCLB.508165.34,0.009 
TcCLB.510275.340,0.010 
TcCLB.508047.80,0.014 
TcCLB.503717.50,0.015 
TcCLB.509803.70,0.015 
TcCLB.508021.20,0.018 
TcCLB.503717.15,0.021 
TcCLB.505807.120,0.026 
TcCLB.506553.20,0.026 
TcCLB.508163.210,0.026 
TcCLB.507625.200,0.036 
TcCLB.510091.110,0.036 
TcCLB.503717.71,0.050 
TcCLB.510091.20,0.050 
TcCLB.510107.41,0.050 
TcCLB.510275.29,0.050 
TcCLB.508163.150,0.060 
TcCLB.508163.190,0.060 
TcCLB.508163.360,0.060 
TcCLB.510269.55,0.060 
TcCLB.507625.150,0.074 
TcCLB.507827.10,0.091 
TcCLB.507831.20,0.091 
TcCLB.510275.130,0.091 
TcCLB.505807.60,0.109 
TcCLB.509805.240,0.109 
TcCLB.510105.130,0.109 
TcCLB.508159.80,0.129 
TcCLB.510089.110,0.129 
TcCLB.510275.260,0.129 
TcCLB.508047.40,0.154 
TcCLB.508163.234,0.154 
TcCLB.510105.190,0.154 
TcCLB.510279.10,0.154 
TcCLB.510091.90,0.182 
TcCLB.504077.60,0.216 
TcCLB.507625.190,0.216 
TcCLB.508047.30,0.216 
TcCLB.509809.39,0.216 
TcCLB.510091.50,0.216 
TcCLB.510105.160,0.252 
TcCLB.509805.160,0.288 
TcCLB.510105.322,0.288 
TcCLB.510271.20,0.288 
TcCLB.503457.4,0.323 
TcCLB.508165.360,0.323 
TcCLB.510089.200,0.323 
TcCLB.506359.80,0.360 
TcCLB.506543.30,0.360 
TcCLB.507625.170,0.360 
TcCLB.508163.10,0.360 
TcCLB.508167.29,0.360 
TcCLB.509805.20,0.360 
TcCLB.472253.10,0.394 
TcCLB.505807.180,0.394 
TcCLB.506543.40,0.394 
TcCLB.506671.70,0.394 
TcCLB.508165.341,0.394 
TcCLB.509805.180,0.394 
TcCLB.509805.200,0.394 
TcCLB.509805.220,0.394 
TcCLB.509809.30,0.394 
TcCLB.510091.80,0.394 
TcCLB.510105.230,0.394 
TcCLB.510279.160,0.394 
TcCLB.507625.60,0.428 
TcCLB.508047.25,0.428 
TcCLB.508159.40,0.428 
TcCLB.508163.70,0.428 
TcCLB.509805.260,0.428 
TcCLB.510089.90,0.428 
TcCLB.418405.10,0.463 
TcCLB.460061.20,0.463 
TcCLB.505807.10,0.463 
TcCLB.507625.186,0.463 
TcCLB.507831.30,0.463 
TcCLB.509805.84,0.463 
TcCLB.510105.50,0.463 
TcCLB.422041.9,0.493 
TcCLB.507625.180,0.493 
TcCLB.507831.90,0.493 
TcCLB.508047.11,0.493 
TcCLB.508159.13,0.493 
TcCLB.508165.70,0.493 
TcCLB.509537.20,0.493 
TcCLB.509537.90,0.493 
TcCLB.510091.119,0.493 
TcCLB.510105.240,0.493 
TcCLB.510275.180,0.493 
TcCLB.503649.20,0.522 
TcCLB.505807.209,0.522 
TcCLB.507625.140,0.522 
TcCLB.507625.70,0.522 
TcCLB.507831.60,0.522 
TcCLB.508159.26,0.522 
TcCLB.508159.70,0.522 
TcCLB.508163.240,0.522 
TcCLB.509537.60,0.522 
TcCLB.509805.100,0.522 
TcCLB.510089.130,0.522 
TcCLB.510089.70,0.522 
TcCLB.510091.70,0.522 
TcCLB.510279.290,0.522 
TcCLB.503717.90,0.548 
TcCLB.507625.80,0.548 
TcCLB.508163.371,0.548 
TcCLB.509805.110,0.548 
TcCLB.509805.230,0.548 
TcCLB.509807.20,0.548 
TcCLB.510091.100,0.548 
TcCLB.510105.184,0.548 
TcCLB.510275.405,0.548 
TcCLB.437545.10,0.575 
TcCLB.455171.9,0.575 
TcCLB.503717.130,0.575 
TcCLB.503991.30,0.575 
TcCLB.504043.10,0.575 
TcCLB.504047.34,0.575 
TcCLB.507625.10,0.575 
TcCLB.508049.40,0.575 
TcCLB.508163.170,0.575 
TcCLB.509805.130,0.575 
TcCLB.509805.30,0.575 
TcCLB.510091.40,0.575 
TcCLB.510105.150,0.575 
TcCLB.510105.36,0.575 
TcCLB.510275.355,0.575 
TcCLB.506543.10,0.604 
TcCLB.508163.105,0.604 
TcCLB.509537.50,0.604 
TcCLB.509805.210,0.604 
TcCLB.509805.70,0.604 
TcCLB.510105.40,0.604 
TcCLB.503455.10,0.627 
TcCLB.506671.41,0.627 
TcCLB.506671.50,0.627 
TcCLB.507627.9,0.627 
TcCLB.507831.80,0.627 
TcCLB.509537.10,0.627 
TcCLB.510091.14,0.627 
TcCLB.510105.120,0.627 
TcCLB.510275.272,0.627 
TcCLB.510279.100,0.627 
TcCLB.430061.9,0.652 
TcCLB.506359.70,0.652 
TcCLB.508163.30,0.652 
TcCLB.509805.50,0.652 
TcCLB.510105.200,0.652 
TcCLB.510105.30,0.652 
TcCLB.510275.110,0.652 
TcCLB.510275.21,0.652 
TcCLB.510281.10,0.652 
TcCLB.503455.30,0.675 
TcCLB.503991.10,0.675 
TcCLB.504047.30,0.675 
TcCLB.506543.20,0.675 
TcCLB.506553.30,0.675 
TcCLB.507831.40,0.675 
TcCLB.507831.70,0.675 
TcCLB.509443.20,0.675 
TcCLB.509803.50,0.675 
TcCLB.509805.150,0.675 
TcCLB.509807.11,0.675 
TcCLB.510089.20,0.675 
TcCLB.510105.33,0.675 
TcCLB.510107.15,0.675 
TcCLB.510269.73,0.675 
TcCLB.503717.60,0.698 
TcCLB.504047.50,0.698 
TcCLB.505807.110,0.698 
TcCLB.505807.50,0.698 
TcCLB.506359.60,0.698 
TcCLB.506543.90,0.698 
TcCLB.507625.120,0.698 
TcCLB.507625.130,0.698 
TcCLB.507625.99,0.698 
TcCLB.508161.23,0.698 
TcCLB.508165.14,0.698 
TcCLB.510089.120,0.698 
TcCLB.510089.210,0.698 
TcCLB.510279.30,0.698 
TcCLB.503485.20,0.720 
TcCLB.503991.39,0.720 
TcCLB.504047.10,0.720 
TcCLB.505807.20,0.720 
TcCLB.507829.10,0.720 
TcCLB.507831.100,0.720 
TcCLB.509805.10,0.720 
TcCLB.510089.160,0.720 
TcCLB.510089.170,0.720 
TcCLB.510089.30,0.720 
TcCLB.510089.39,0.720 
TcCLB.510091.130,0.720 
TcCLB.510105.100,0.720 
TcCLB.504077.40,0.741 
TcCLB.505807.40,0.741 
TcCLB.506543.50,0.741 
TcCLB.506553.10,0.741 
TcCLB.509443.30,0.741 
TcCLB.509803.40,0.741 
TcCLB.509805.170,0.741 
TcCLB.510105.210,0.741 
TcCLB.510275.160,0.741 
TcCLB.510275.90,0.741 
TcCLB.478711.10,0.756 
TcCLB.505807.29,0.756 
TcCLB.506543.113,0.756 
TcCLB.507627.20,0.756 
TcCLB.507831.50,0.756 
TcCLB.508157.40,0.756 
TcCLB.509803.30,0.756 
TcCLB.510089.190,0.756 
TcCLB.510105.9,0.756 
TcCLB.460061.10,0.773 
TcCLB.503455.20,0.773 
TcCLB.506359.90,0.773 
TcCLB.509805.40,0.773 
TcCLB.509805.60,0.773 
TcCLB.510089.100,0.773 
TcCLB.510089.80,0.773 
TcCLB.505807.140,0.789 
TcCLB.507831.110,0.789 
TcCLB.508163.380,0.789 
TcCLB.508163.390,0.789 
TcCLB.508163.90,0.789 
TcCLB.509805.190,0.789 
TcCLB.509807.29,0.789 
TcCLB.510089.219,0.789 
TcCLB.510089.50,0.789 
TcCLB.510105.90,0.789 
TcCLB.510275.410,0.789 
TcCLB.509803.10,0.807 
TcCLB.509803.60,0.807 
TcCLB.509805.80,0.807 
TcCLB.510105.180,0.807 
TcCLB.507625.110,0.824 
TcCLB.509443.10,0.824 
TcCLB.510105.20,0.824 
TcCLB.510105.80,0.824 
TcCLB.510275.10,0.824 
TcCLB.510275.120,0.824 
TcCLB.510275.80,0.824 
TcCLB.505807.250,0.840 
TcCLB.505807.260,0.840 
TcCLB.506543.100,0.840 
TcCLB.508165.380,0.840 
TcCLB.510269.40,0.840 
TcCLB.504077.30,0.855 
TcCLB.507625.84,0.855 
TcCLB.508157.30,0.855 
TcCLB.508163.340,0.855 
TcCLB.508165.250,0.855 
TcCLB.510279.240,0.855 
TcCLB.507625.90,0.867 
TcCLB.509537.30,0.867 
TcCLB.509809.20,0.867 
TcCLB.510105.170,0.867 
TcCLB.504047.40,0.879 
TcCLB.505807.254,0.879 
TcCLB.510091.7,0.879 
TcCLB.503991.20,0.890 
TcCLB.504047.70,0.890 
TcCLB.505807.190,0.890 
TcCLB.510105.250,0.890 
TcCLB.510279.263,0.899 
TcCLB.504047.20,0.909 
TcCLB.505807.160,0.909 
TcCLB.505807.240,0.909 
TcCLB.505807.270,0.909 
TcCLB.508165.80,0.909 
TcCLB.509537.70,0.909 
TcCLB.509805.120,0.909 
TcCLB.504077.50,0.919 
TcCLB.505807.200,0.919 
TcCLB.510089.60,0.919 
TcCLB.510105.140,0.919 
TcCLB.510275.255,0.919 
TcCLB.510279.276,0.919 
TcCLB.505807.100,0.927 
TcCLB.506359.99,0.927 
TcCLB.507829.19,0.927 
TcCLB.509537.80,0.927 
TcCLB.510105.70,0.927 
TcCLB.505807.230,0.937 
TcCLB.506671.61,0.937 
TcCLB.508165.330,0.937 
TcCLB.510091.30,0.937 
TcCLB.505807.220,0.942 
TcCLB.510105.220,0.948 
TcCLB.482097.10,0.954 
TcCLB.504047.60,0.954 
TcCLB.508163.181,0.954 
TcCLB.503457.10,0.960 
TcCLB.505807.130,0.960 
TcCLB.505807.150,0.960 
TcCLB.509809.10,0.960 
TcCLB.505807.54,0.964 
TcCLB.507831.10,0.964 
TcCLB.510279.70,0.964 
TcCLB.509805.90,0.968 
TcCLB.504047.5,0.975 
TcCLB.508157.10,0.980 
TcCLB.510089.64,0.980 
TcCLB.505807.90,0.983 
TcCLB.509805.140,0.983 
TcCLB.509537.40,0.985 
TcCLB.506553.40,0.990 
TcCLB.510091.60,0.990 
TcCLB.507625.160,0.997 
TcCLB.510089.180,0.997 
TcCLB.508163.81,0.998 
TcCLB.510275.150,1.000 
TcCLB.506717.100,0.000 
TcCLB.506717.130,0.001 
TcCLB.506717.25,0.001 
TcCLB.506717.80,0.001 
TcCLB.509165.10,0.002 
TcCLB.509171.29,0.003 
TcCLB.511751.170,0.004 
TcCLB.511753.110,0.005 
TcCLB.509965.170,0.006 
TcCLB.506943.80,0.008 
TcCLB.506945.140,0.010 
TcCLB.507941.110,0.012 
TcCLB.507941.20,0.012 
TcCLB.509443.60,0.014 
TcCLB.511753.70,0.014 
TcCLB.506717.219,0.026 
TcCLB.509965.394,0.026 
TcCLB.507925.60,0.036 
TcCLB.509167.80,0.036 
TcCLB.511749.9,0.043 
TcCLB.506945.240,0.050 
TcCLB.511731.60,0.050 
TcCLB.506717.60,0.060 
TcCLB.507925.10,0.060 
TcCLB.508205.20,0.074 
TcCLB.509965.380,0.074 
TcCLB.509965.390,0.074 
TcCLB.506925.260,0.091 
TcCLB.511741.40,0.091 
TcCLB.506941.70,0.109 
TcCLB.506943.50,0.109 
TcCLB.506943.60,0.109 
TcCLB.511737.80,0.109 
TcCLB.506941.20,0.129 
TcCLB.506943.160,0.129 
TcCLB.507923.40,0.129 
TcCLB.511733.110,0.129 
TcCLB.506945.180,0.154 
TcCLB.506945.310,0.154 
TcCLB.507941.80,0.154 
TcCLB.509965.210,0.154 
TcCLB.510777.10,0.154 
TcCLB.511737.30,0.154 
TcCLB.511741.50,0.154 
TcCLB.503483.9,0.182 
TcCLB.506941.150,0.182 
TcCLB.509171.47,0.182 
TcCLB.506941.280,0.216 
TcCLB.507927.70,0.216 
TcCLB.511741.20,0.216 
TcCLB.506943.23,0.252 
TcCLB.509169.10,0.252 
TcCLB.510351.120,0.252 
TcCLB.511745.10,0.252 
TcCLB.511751.150,0.252 
TcCLB.511751.22,0.252 
TcCLB.503909.68,0.288 
TcCLB.507093.220,0.288 
TcCLB.507925.30,0.288 
TcCLB.507925.50,0.288 
TcCLB.509965.229,0.288 
TcCLB.506925.100,0.323 
TcCLB.506925.270,0.323 
TcCLB.507093.300,0.323 
TcCLB.509965.134,0.323 
TcCLB.511733.90,0.323 
TcCLB.511751.60,0.323 
TcCLB.511751.80,0.323 
TcCLB.503909.40,0.360 
TcCLB.506941.170,0.360 
TcCLB.509171.90,0.360 
TcCLB.509965.260,0.360 
TcCLB.511739.30,0.360 
TcCLB.506925.64,0.394 
TcCLB.506943.27,0.394 
TcCLB.506945.220,0.394 
TcCLB.506945.40,0.394 
TcCLB.507093.229,0.394 
TcCLB.509167.160,0.394 
TcCLB.509171.60,0.394 
TcCLB.510351.50,0.394 
TcCLB.421959.10,0.428 
TcCLB.504935.10,0.428 
TcCLB.506717.30,0.428 
TcCLB.506943.30,0.428 
TcCLB.506945.290,0.428 
TcCLB.507093.184,0.428 
TcCLB.507093.339,0.428 
TcCLB.507941.100,0.428 
TcCLB.507941.50,0.428 
TcCLB.509171.70,0.428 
TcCLB.509965.300,0.428 
TcCLB.509965.360,0.428 
TcCLB.511729.20,0.428 
TcCLB.511731.5,0.428 
TcCLB.511733.20,0.428 
TcCLB.511735.79,0.428 
TcCLB.511737.9,0.428 
TcCLB.511751.110,0.428 
TcCLB.511751.220,0.428 
TcCLB.506717.20,0.463 
TcCLB.506925.120,0.463 
TcCLB.506925.130,0.463 
TcCLB.506943.10,0.463 
TcCLB.507093.150,0.463 
TcCLB.509165.34,0.463 
TcCLB.509167.170,0.463 
TcCLB.509167.50,0.463 
TcCLB.509171.54,0.463 
TcCLB.509965.10,0.463 
TcCLB.509965.250,0.463 
TcCLB.509965.310,0.463 
TcCLB.510353.30,0.463 
TcCLB.506941.270,0.493 
TcCLB.506945.190,0.493 
TcCLB.507093.120,0.493 
TcCLB.509167.40,0.493 
TcCLB.509965.240,0.493 
TcCLB.510351.130,0.493 
TcCLB.511735.20,0.493 
TcCLB.511737.10,0.493 
TcCLB.511753.140,0.493 
TcCLB.511753.150,0.493 
TcCLB.511753.90,0.493 
TcCLB.469785.40,0.522 
TcCLB.503909.60,0.522 
TcCLB.506941.60,0.522 
TcCLB.506941.80,0.522 
TcCLB.506945.230,0.522 
TcCLB.507927.20,0.522 
TcCLB.508205.39,0.522 
TcCLB.509167.200,0.522 
TcCLB.509167.30,0.522 
TcCLB.509171.40,0.522 
TcCLB.509965.60,0.522 
TcCLB.510351.80,0.522 
TcCLB.511729.70,0.522 
TcCLB.511729.9,0.522 
TcCLB.511731.20,0.522 
TcCLB.511731.89,0.522 
TcCLB.511751.144,0.522 
TcCLB.511751.240,0.522 
TcCLB.511751.30,0.522 
TcCLB.503835.5,0.548 
TcCLB.503909.100,0.548 
TcCLB.506943.100,0.548 
TcCLB.506945.10,0.548 
TcCLB.507093.200,0.548 
TcCLB.507093.250,0.548 
TcCLB.507941.150,0.548 
TcCLB.507941.160,0.548 
TcCLB.507941.170,0.548 
TcCLB.508203.20,0.548 
TcCLB.508203.29,0.548 
TcCLB.508203.38,0.548 
TcCLB.508203.47,0.548 
TcCLB.508203.56,0.548 
TcCLB.508205.48,0.548 
TcCLB.509167.190,0.548 
TcCLB.509965.40,0.548 
TcCLB.510351.11,0.548 
TcCLB.510351.20,0.548 
TcCLB.510351.31,0.548 
TcCLB.510351.40,0.548 
TcCLB.510351.70,0.548 
TcCLB.511753.50,0.548 
TcCLB.449247.4,0.575 
TcCLB.469785.5,0.575 
TcCLB.503909.90,0.575 
TcCLB.506943.120,0.575 
TcCLB.506943.40,0.575 
TcCLB.507093.100,0.575 
TcCLB.507923.30,0.575 
TcCLB.507927.40,0.575 
TcCLB.507941.14,0.575 
TcCLB.508489.10,0.575 
TcCLB.509167.140,0.575 
TcCLB.509171.100,0.575 
TcCLB.509965.180,0.575 
TcCLB.509965.340,0.575 
TcCLB.509965.350,0.575 
TcCLB.509965.90,0.575 
TcCLB.511733.130,0.575 
TcCLB.511737.60,0.575 
TcCLB.511751.163,0.575 
TcCLB.419417.19,0.604 
TcCLB.503835.30,0.604 
TcCLB.506941.159,0.604 
TcCLB.506941.250,0.604 
TcCLB.506941.50,0.604 
TcCLB.507093.30,0.604 
TcCLB.507927.30,0.604 
TcCLB.509167.120,0.604 
TcCLB.509167.130,0.604 
TcCLB.509965.319,0.604 
TcCLB.509965.330,0.604 
TcCLB.511735.70,0.604 
TcCLB.511737.90,0.604 
TcCLB.511745.30,0.604 
TcCLB.506925.40,0.627 
TcCLB.506941.139,0.627 
TcCLB.506941.220,0.627 
TcCLB.506941.260,0.627 
TcCLB.507093.190,0.627 
TcCLB.507093.240,0.627 
TcCLB.509171.10,0.627 
TcCLB.509965.110,0.627 
TcCLB.509965.150,0.627 
TcCLB.509965.190,0.627 
TcCLB.509965.420,0.627 
TcCLB.511737.40,0.627 
TcCLB.511747.30,0.627 
TcCLB.511751.180,0.627 
TcCLB.511751.260,0.627 
TcCLB.511751.40,0.627 
TcCLB.503909.50,0.652 
TcCLB.506941.180,0.652 
TcCLB.506941.194,0.652 
TcCLB.506945.170,0.652 
TcCLB.506945.200,0.652 
TcCLB.507093.140,0.652 
TcCLB.507925.20,0.652 
TcCLB.507941.70,0.652 
TcCLB.508489.40,0.652 
TcCLB.509965.144,0.652 
TcCLB.511729.30,0.652 
TcCLB.511731.40,0.652 
TcCLB.511733.80,0.652 
TcCLB.511739.20,0.652 
TcCLB.511751.50,0.652 
TcCLB.469785.30,0.675 
TcCLB.506925.170,0.675 
TcCLB.506925.220,0.675 
TcCLB.506945.340,0.675 
TcCLB.507093.63,0.675 
TcCLB.507927.80,0.675 
TcCLB.507929.20,0.675 
TcCLB.511733.30,0.675 
TcCLB.449247.20,0.698 
TcCLB.503909.110,0.698 
TcCLB.506925.250,0.698 
TcCLB.506941.30,0.698 
TcCLB.506941.9,0.698 
TcCLB.506943.20,0.698 
TcCLB.506945.80,0.698 
TcCLB.507093.72,0.698 
TcCLB.508205.30,0.698 
TcCLB.509169.30,0.698 
TcCLB.509965.160,0.698 
TcCLB.510353.20,0.698 
TcCLB.511729.60,0.698 
TcCLB.511733.50,0.698 
TcCLB.511735.10,0.698 
TcCLB.511737.20,0.698 
TcCLB.511737.50,0.698 
TcCLB.511741.60,0.698 
TcCLB.503909.44,0.720 
TcCLB.506925.80,0.720 
TcCLB.506925.90,0.720 
TcCLB.506943.69,0.720 
TcCLB.506945.110,0.720 
TcCLB.506945.160,0.720 
TcCLB.506945.70,0.720 
TcCLB.507941.30,0.720 
TcCLB.509167.10,0.720 
TcCLB.509167.90,0.720 
TcCLB.509169.20,0.720 
TcCLB.509965.220,0.720 
TcCLB.511733.120,0.720 
TcCLB.511739.10,0.720 
TcCLB.511751.114,0.720 
TcCLB.504935.20,0.741 
TcCLB.506717.200,0.741 
TcCLB.506925.200,0.741 
TcCLB.507093.60,0.741 
TcCLB.507093.66,0.741 
TcCLB.507941.60,0.741 
TcCLB.508489.20,0.741 
TcCLB.509167.150,0.741 
TcCLB.511731.35,0.741 
TcCLB.511745.20,0.741 
TcCLB.506717.4,0.756 
TcCLB.506925.210,0.756 
TcCLB.506941.100,0.756 
TcCLB.506941.90,0.756 
TcCLB.506945.105,0.756 
TcCLB.507093.170,0.756 
TcCLB.507093.280,0.756 
TcCLB.507923.10,0.756 
TcCLB.508205.4,0.756 
TcCLB.510351.150,0.756 
TcCLB.511745.50,0.756 
TcCLB.511751.205,0.756 
TcCLB.511753.120,0.756 
TcCLB.503909.19,0.773 
TcCLB.506925.50,0.773 
TcCLB.506945.330,0.773 
TcCLB.506945.359,0.773 
TcCLB.507093.310,0.773 
TcCLB.507093.90,0.773 
TcCLB.509167.70,0.773 
TcCLB.509965.20,0.773 
TcCLB.509965.429,0.773 
TcCLB.511729.40,0.773 
TcCLB.511733.10,0.773 
TcCLB.511735.50,0.773 
TcCLB.511737.70,0.773 
TcCLB.511751.130,0.773 
TcCLB.511751.70,0.773 
TcCLB.511753.30,0.773 
TcCLB.506925.110,0.789 
TcCLB.506925.160,0.789 
TcCLB.507093.320,0.789 
TcCLB.507093.80,0.789 
TcCLB.509167.110,0.789 
TcCLB.509173.9,0.789 
TcCLB.511731.70,0.789 
TcCLB.511731.74,0.789 
TcCLB.511733.70,0.789 
TcCLB.511751.140,0.789 
TcCLB.511751.90,0.789 
TcCLB.419417.4,0.807 
TcCLB.469785.10,0.807 
TcCLB.506717.10,0.807 
TcCLB.506925.180,0.807 
TcCLB.506945.150,0.807 
TcCLB.506945.320,0.807 
TcCLB.507925.69,0.807 
TcCLB.507929.10,0.807 
TcCLB.509171.20,0.807 
TcCLB.509965.140,0.807 
TcCLB.509965.30,0.807 
TcCLB.510351.140,0.807 
TcCLB.510351.60,0.807 
TcCLB.511751.120,0.807 
TcCLB.511751.160,0.807 
TcCLB.511753.9,0.807 
TcCLB.503909.76,0.824 
TcCLB.506925.140,0.824 
TcCLB.507093.330,0.824 
TcCLB.507929.30,0.824 
TcCLB.509965.290,0.824 
TcCLB.509965.50,0.824 
TcCLB.509965.70,0.824 
TcCLB.511751.14,0.824 
TcCLB.511751.166,0.824 
TcCLB.503835.20,0.840 
TcCLB.506925.190,0.840 
TcCLB.506943.150,0.840 
TcCLB.506945.260,0.840 
TcCLB.506945.270,0.840 
TcCLB.507093.210,0.840 
TcCLB.507923.20,0.840 
TcCLB.507927.50,0.840 
TcCLB.508489.30,0.840 
TcCLB.509167.60,0.840 
TcCLB.509965.120,0.840 
TcCLB.509965.370,0.840 
TcCLB.511731.50,0.840 
TcCLB.511733.60,0.840 
TcCLB.511751.250,0.840 
TcCLB.511753.130,0.840 
TcCLB.506717.140,0.855 
TcCLB.506925.10,0.855 
TcCLB.506945.210,0.855 
TcCLB.507093.260,0.855 
TcCLB.507093.50,0.855 
TcCLB.509165.30,0.855 
TcCLB.509171.80,0.855 
TcCLB.511731.10,0.855 
TcCLB.511743.10,0.855 
TcCLB.511743.30,0.855 
TcCLB.511753.40,0.855 
TcCLB.506925.70,0.867 
TcCLB.507093.20,0.867 
TcCLB.509165.40,0.867 
TcCLB.509443.39,0.867 
TcCLB.510351.110,0.867 
TcCLB.510777.20,0.867 
TcCLB.511731.80,0.867 
TcCLB.511743.20,0.867 
TcCLB.511753.20,0.867 
TcCLB.511753.60,0.867 
TcCLB.506941.130,0.879 
TcCLB.506941.40,0.879 
TcCLB.507093.75,0.879 
TcCLB.508205.10,0.879 
TcCLB.509167.20,0.879 
TcCLB.510351.100,0.879 
TcCLB.506925.30,0.890 
TcCLB.507927.90,0.890 
TcCLB.510353.10,0.890 
TcCLB.511731.24,0.890 
TcCLB.511747.7,0.890 
TcCLB.469785.20,0.899 
TcCLB.506943.114,0.899 
TcCLB.506943.4,0.899 
TcCLB.506945.280,0.899 
TcCLB.507941.10,0.899 
TcCLB.509167.180,0.899 
TcCLB.511729.50,0.899 
TcCLB.419417.10,0.909 
TcCLB.506925.60,0.909 
TcCLB.507927.10,0.909 
TcCLB.507927.100,0.909 
TcCLB.507941.40,0.909 
TcCLB.511735.88,0.909 
TcCLB.511747.14,0.909 
TcCLB.511751.200,0.909 
TcCLB.511753.100,0.909 
TcCLB.503909.84,0.919 
TcCLB.506717.240,0.919 
TcCLB.506925.150,0.919 
TcCLB.506945.100,0.919 
TcCLB.506945.30,0.919 
TcCLB.506945.90,0.919 
TcCLB.507093.180,0.919 
TcCLB.507093.40,0.919 
TcCLB.507093.44,0.919 
TcCLB.507941.130,0.919 
TcCLB.509965.130,0.919 
TcCLB.503835.39,0.927 
TcCLB.506945.300,0.927 
TcCLB.511735.40,0.927 
TcCLB.511735.60,0.927 
TcCLB.511737.3,0.927 
TcCLB.511745.40,0.927 
TcCLB.506925.104,0.937 
TcCLB.507093.10,0.937 
TcCLB.509965.200,0.937 
TcCLB.510351.90,0.937 
TcCLB.511733.40,0.937 
TcCLB.511741.30,0.937 
TcCLB.506943.90,0.942 
TcCLB.507093.130,0.942 
TcCLB.507093.69,0.942 
TcCLB.509443.48,0.942 
TcCLB.449247.10,0.948 
TcCLB.506945.350,0.948 
TcCLB.507927.60,0.948 
TcCLB.509965.400,0.948 
TcCLB.511745.60,0.948 
TcCLB.511751.191,0.948 
TcCLB.506925.14,0.954 
TcCLB.506941.120,0.954 
TcCLB.506941.238,0.954 
TcCLB.511735.34,0.954 
TcCLB.503909.120,0.960 
TcCLB.503835.10,0.964 
TcCLB.506943.110,0.964 
TcCLB.509165.49,0.964 
TcCLB.506925.20,0.968 
TcCLB.507093.270,0.968 
TcCLB.506941.229,0.972 
TcCLB.506943.130,0.972 
TcCLB.509965.280,0.972 
TcCLB.511751.210,0.975 
TcCLB.506925.230,0.978 
TcCLB.507927.4,0.978 
TcCLB.507941.120,0.978 
TcCLB.510777.29,0.978 
TcCLB.511731.30,0.978 
TcCLB.511753.80,0.978 
TcCLB.506945.250,0.980 
TcCLB.511747.20,0.980 
TcCLB.506945.50,0.983 
TcCLB.509169.39,0.983 
TcCLB.509167.100,0.985 
TcCLB.509965.270,0.985 
TcCLB.507093.160,0.986 
TcCLB.511735.30,0.986 
TcCLB.506941.210,0.992 
TcCLB.507925.40,0.992 
TcCLB.511737.6,0.992 
TcCLB.511741.10,0.992 
TcCLB.511733.100,0.996 
TcCLB.506945.120,0.997 
TcCLB.506945.20,1.000 
TcCLB.506885.480,0.000 
TcCLB.510553.30,0.000 
