name,length,num_reads,num_reads_primary,gc,ct
TcCLB.503671.30,147,164,87,0.442,0.395
TcCLB.503671.39,82,653,191,0.439,0.573
TcCLB.503675.10,145,324,312,0.524,0.352
TcCLB.503675.20,63,553,537,0.492,0.54
TcCLB.503675.40,647,180,171,0.431,0.416
TcCLB.503677.10,39,1034,1024,0.385,0.256
TcCLB.503677.20,7,46,46,0.143,0.571
TcCLB.503677.29,18,199,197,0.556,0.278
TcCLB.503677.4,32,372,350,0.438,0.438
TcCLB.503683.11,182,28,25,0.462,0.335
TcCLB.503683.20,93,443,347,0.667,0.333
TcCLB.503683.30,NA,0,NA,NA,NA
TcCLB.503685.10,83,202,105,0.59,0.373
TcCLB.503685.20,210,71,43,0.438,0.548
TcCLB.503685.30,NA,0,NA,NA,NA
TcCLB.503685.5,660,12,10,0.429,0.392
TcCLB.503689.10,132,88,32,0.379,0.371
TcCLB.503689.20,55,262,127,0.491,0.491
TcCLB.503689.30,51,375,221,0.451,0.51
TcCLB.503689.34,26,290,276,0.615,0.192
TcCLB.503689.4,134,116,65,0.41,0.179
TcCLB.503689.40,NA,0,NA,NA,NA
TcCLB.503697.100,90,244,210,0.456,0.2
TcCLB.503697.110,1027,207,59,0.382,0.517
TcCLB.503697.120,62,300,198,0.484,0.177
TcCLB.503697.130,118,168,119,0.5,0.407
TcCLB.503697.140,NA,0,NA,NA,NA
TcCLB.503697.20,132,95,86,0.424,0.424
TcCLB.503697.30,16,30,14,0.625,0.312
TcCLB.503697.40,49,102,85,0.469,0.449
TcCLB.503697.50,14,266,189,0.571,0.5
TcCLB.503697.60,159,255,218,0.484,0.415
TcCLB.503697.70,66,495,237,0.348,0.545
TcCLB.503697.9,119,48,23,0.345,0.143
TcCLB.503697.90,65,200,88,0.569,0.354
TcCLB.503713.10,104,27,27,0.375,0.529
TcCLB.503713.20,17,707,690,0.647,0.529
TcCLB.503713.30,58,114,106,0.414,0.19
TcCLB.503713.40,1159,142,80,0.516,0.491
TcCLB.503713.50,104,1,1,0.442,0.615
TcCLB.503715.10,55,773,352,0.436,0.4
TcCLB.503715.20,104,4,1,0.433,0.298
TcCLB.503715.30,256,1717,753,0.316,0.273
TcCLB.503715.40,1240,303,131,0.392,0.652
TcCLB.503717.10,89,260,141,0.472,0.438
TcCLB.503717.120,632,413,146,0.498,0.502
TcCLB.503717.130,1385,178,58,0.581,0.499
TcCLB.503717.15,147,72,56,0.585,0.463
TcCLB.503717.20,36,158,114,0.556,0.417
TcCLB.503717.31,35,3494,3422,0.6,0.543
TcCLB.503717.40,40,12,6,0.525,0.4
TcCLB.503717.5,1530,2648,2379,0.553,0.563
TcCLB.503717.50,35,50,50,0.571,0.543
TcCLB.503717.60,NA,0,NA,0.558,0.526
TcCLB.503717.71,NA,0,NA,0.663,0.411
TcCLB.503717.80,22,237,124,0.591,0.318
TcCLB.503717.90,260,31,23,0.535,0.558
TcCLB.503745.10,NA,0,NA,NA,NA
TcCLB.503745.20,65,277,248,0.246,0.323
TcCLB.503745.25,802,652,553,0.409,0.468
TcCLB.503745.30,23,1572,1565,0.391,0.478
TcCLB.503747.10,NA,0,NA,NA,NA
TcCLB.503747.20,12,1148,622,0.75,0.083
TcCLB.503747.30,245,228,196,0.506,0.527
TcCLB.503747.40,208,6,5,0.462,0.356
TcCLB.503749.10,12,173,141,0.75,0.417
TcCLB.503749.20,109,35,14,0.578,0.45
TcCLB.503749.30,723,3,2,0.385,0.523
TcCLB.503749.5,250,1132,725,0.372,0.276
TcCLB.503749.60,NA,0,NA,NA,NA
TcCLB.503751.10,NA,0,NA,NA,NA
TcCLB.503751.20,NA,0,NA,0.547,0.379
TcCLB.503751.30,412,10,6,0.42,0.328
TcCLB.503753.10,735,624,450,0.444,0.562
TcCLB.503753.20,17,465,463,0.471,0.529
TcCLB.503753.29,198,102,72,0.318,0.652
TcCLB.503755.10,160,204,137,0.631,0.419
TcCLB.503755.20,52,350,346,0.654,0.481
TcCLB.503755.30,37,81,76,0.541,0.27
TcCLB.503755.50,2,184,84,1,0
TcCLB.503755.54,29,4,3,0.448,0.552
TcCLB.503755.60,112,1,1,0.375,0.268
TcCLB.503757.10,NA,0,NA,NA,NA
TcCLB.503757.20,175,571,546,0.406,0.44
TcCLB.503757.30,349,47,37,0.309,0.438
TcCLB.503757.40,399,58,41,0.391,0.286
TcCLB.503757.49,11,303,293,0.727,0.364
TcCLB.503759.10,97,65531,64415,0.464,0.392
TcCLB.503759.30,218,5463,3574,0.592,0.477
TcCLB.503759.59,666,322,215,0.48,0.491
TcCLB.503761.20,850,364,304,0.605,0.48
TcCLB.503761.30,934,354,287,0.58,0.547
TcCLB.503761.40,36,182,168,0.528,0.389
TcCLB.503761.50,2,92,91,0.5,0.5
TcCLB.503767.10,106,530,180,0.425,0.434
TcCLB.503767.20,268,566,358,0.552,0.381
TcCLB.503767.5,NA,0,NA,NA,NA
TcCLB.503777.10,99,10,3,0.212,0.263
TcCLB.503777.19,NA,0,NA,NA,NA
TcCLB.503777.4,118,6,6,0.364,0.161
TcCLB.503779.10,NA,0,NA,NA,NA
TcCLB.503779.100,17,60,55,0.294,0.471
TcCLB.503779.109,6,161,161,0.333,0.5
TcCLB.503779.20,118,631,579,0.424,0.347
TcCLB.503779.30,46,3,2,0.37,0.783
TcCLB.503779.40,25,415,144,0.28,0.48
TcCLB.503779.50,31,12,11,0.258,0.419
TcCLB.503779.60,8,277,260,0.5,0.125
TcCLB.503779.70,46,52,47,0.457,0.304
TcCLB.503779.80,18,18,15,0.333,0.611
TcCLB.503783.17,593,106,30,0.56,0.6
TcCLB.503783.34,353,839,646,0.45,0.606
TcCLB.503783.50,899,95,57,0.572,0.515
TcCLB.503783.70,35,8744,8576,0.571,0.543
TcCLB.503783.80,36,6666,5645,0.528,0.389
TcCLB.503789.10,871,309,270,0.518,0.429
TcCLB.503789.20,27,231,171,0.37,0.593
TcCLB.503789.30,37,158,152,0.351,0.324
TcCLB.503789.34,99,1171,1130,0.444,0.414
TcCLB.503789.40,128,575,429,0.539,0.281
TcCLB.503789.60,86,158,149,0.465,0.547
TcCLB.503789.70,428,11,8,0.325,0.626
TcCLB.503793.10,NA,0,NA,NA,NA
TcCLB.503793.20,145,33,13,0.317,0.331
TcCLB.503795.10,NA,0,NA,NA,NA
TcCLB.503799.10,NA,0,NA,NA,NA
TcCLB.503799.4,240,396,258,0.475,0.446
TcCLB.503801.20,39,4509,1526,0.41,0.256
TcCLB.503801.30,83,1255,1096,0.482,0.265
TcCLB.503801.50,40,271,202,0.425,0.6
TcCLB.503801.60,224,9,6,0.353,0.705
TcCLB.503801.70,282,147,69,0.447,0.475
TcCLB.503801.79,54,751,746,0.389,0.426
TcCLB.503801.9,38,590,276,0.711,0.316
TcCLB.503803.10,113,888,534,0.425,0.398
TcCLB.503803.20,NA,0,NA,NA,NA
TcCLB.503803.4,322,180,129,0.37,0.339
TcCLB.503805.10,68,446,441,0.515,0.559
TcCLB.503805.20,39,378,371,0.59,0.385
TcCLB.503805.3,219,2,1,0.37,0.251
TcCLB.503805.30,214,211,207,0.322,0.477
TcCLB.503805.40,21,194,181,0.333,0.381
TcCLB.503805.6,67,170,132,0.478,0.388
TcCLB.503805.9,48,160,130,0.688,0.333
TcCLB.503811.10,NA,0,NA,NA,NA
TcCLB.503811.20,96,699,317,0.583,0.396
TcCLB.503811.40,1364,876,298,0.515,0.495
TcCLB.503811.45,110,987,637,0.464,0.309
TcCLB.503811.50,280,24,18,0.439,0.561
TcCLB.503811.60,42,183,102,0.286,0.429
TcCLB.503811.70,135,518,259,0.607,0.356
TcCLB.503811.80,NA,0,NA,0.389,0.411
TcCLB.503813.10,155,42,32,0.406,0.31
TcCLB.503813.20,138,22,6,0.312,0.341
TcCLB.503813.30,NA,0,NA,NA,NA
TcCLB.503819.10,95,548,165,0.389,0.126
TcCLB.503819.20,173,210,162,0.514,0.543
TcCLB.503819.30,71,645,254,0.394,0.394
TcCLB.503821.10,253,229,197,0.502,0.304
TcCLB.503821.19,376,307,270,0.519,0.473
TcCLB.503821.5,NA,0,NA,NA,NA
TcCLB.503829.10,115,46,31,0.383,0.339
TcCLB.503829.30,204,106,96,0.456,0.382
TcCLB.503829.40,121,289,118,0.554,0.322
TcCLB.503829.50,50,47,40,0.42,0.78
TcCLB.503829.70,107,77,34,0.523,0.346
TcCLB.503829.80,69,674,631,0.188,0.304
TcCLB.503829.89,804,1,1,0.419,0.575
TcCLB.503831.20,133,241,146,0.436,0.278
TcCLB.503831.40,3773,59,6,0.528,0.492
TcCLB.503833.10,NA,0,NA,NA,NA
TcCLB.503833.20,25,562,552,0.32,0.44
TcCLB.503833.30,38,135,103,0.316,0.605
TcCLB.503833.40,29,2623,2614,0.552,0.448
TcCLB.503833.50,19,1318,1272,0.368,0.316
TcCLB.503833.60,50,348,245,0.5,0.38
TcCLB.503833.69,72,701,517,0.542,0.208
TcCLB.503835.10,138,593,329,0.391,0.268
TcCLB.503835.20,92,559,290,0.5,0.337
TcCLB.503835.30,65,301,296,0.477,0.508
TcCLB.503835.39,NA,0,NA,0.442,0.295
TcCLB.503835.5,NA,0,NA,NA,NA
TcCLB.503841.10,NA,0,NA,NA,NA
TcCLB.503841.20,519,189,97,0.355,0.516
TcCLB.503841.30,24,201,199,0.458,0.583
TcCLB.503841.40,280,118,109,0.418,0.375
TcCLB.503841.50,74,6,5,0.419,0.23
TcCLB.503841.60,7,1,1,0.286,0.143
TcCLB.503841.70,150,8,8,0.227,0.32
TcCLB.503841.80,22,659,462,0.591,0.182
TcCLB.503853.10,69,176,151,0.406,0.594
TcCLB.503855.10,NA,0,NA,NA,NA
TcCLB.503855.20,35,2465,2208,0.457,0.457
TcCLB.503855.30,148,451,372,0.392,0.486
TcCLB.503855.40,179,45,42,0.335,0.235
TcCLB.503855.50,NA,0,NA,0.4,0.653
TcCLB.503855.60,79,455,293,0.38,0.456
TcCLB.503855.80,563,498,238,0.444,0.472
TcCLB.503859.10,NA,0,NA,0.4,0.474
TcCLB.503859.25,74,46,19,0.541,0.608
TcCLB.503859.40,36,1072,477,0.528,0.417
TcCLB.503859.45,35,1,1,0.543,0.514
TcCLB.503859.50,NA,0,NA,0.568,0.611
TcCLB.503859.60,NA,0,NA,NA,NA
TcCLB.503863.9,711,6,3,0.419,0.439
TcCLB.503865.20,81,63,44,0.259,0.358
TcCLB.503865.30,646,1836,1038,0.367,0.508
TcCLB.503865.40,11,118,113,0.545,0.182
TcCLB.503865.50,NA,0,NA,0.274,0.547
TcCLB.503865.60,266,245,198,0.331,0.579
TcCLB.503865.70,19,431,288,0.579,0.263
TcCLB.503865.80,2,277,258,0.5,0
TcCLB.503867.10,29,353,175,0.172,0.276
TcCLB.503867.20,93,32,25,0.452,0.409
TcCLB.503867.5,3,521,521,1,0.333
TcCLB.503873.10,226,814,525,0.319,0.226
TcCLB.503875.10,NA,0,NA,NA,NA
TcCLB.503875.30,36,2677,1850,0.528,0.389
TcCLB.503875.40,505,13,5,0.533,0.525
TcCLB.503881.10,400,403,357,0.352,0.438
TcCLB.503881.20,100,428,370,0.67,0.4
TcCLB.503881.30,735,401,175,0.54,0.509
TcCLB.503881.39,9,2457,2363,0.778,0
TcCLB.503881.4,22,59,19,0.318,0.091
TcCLB.503881.50,NA,0,NA,NA,NA
TcCLB.503883.10,216,552,254,0.44,0.458
TcCLB.503885.10,NA,0,NA,NA,NA
TcCLB.503885.100,62,5,2,0.468,0.21
TcCLB.503885.20,190,266,263,0.584,0.342
TcCLB.503885.30,51,3,1,0.569,0.627
TcCLB.503885.40,7,817,813,0.571,0.429
TcCLB.503885.50,34,446,431,0.529,0.353
TcCLB.503885.60,148,310,301,0.486,0.304
TcCLB.503885.70,16,40,15,0.5,0.375
TcCLB.503885.80,33,297,270,0.545,0.152
TcCLB.503885.90,132,54,47,0.364,0.326
TcCLB.503887.10,NA,0,NA,NA,NA
TcCLB.503887.20,95,324,295,0.611,0.474
TcCLB.503887.30,146,9,8,0.363,0.623
TcCLB.503887.40,140,2631,1095,0.407,0.321
TcCLB.503887.50,58,267,97,0.621,0.293
TcCLB.503887.60,213,620,332,0.493,0.352
TcCLB.503887.70,167,26,8,0.557,0.473
TcCLB.503887.79,38,1115,1092,0.474,0.474
TcCLB.503893.10,2660,606,400,NA,NA
TcCLB.503893.100,220,262,259,0.314,0.464
TcCLB.503893.120,1385,485,290,0.455,0.546
TcCLB.503893.130,101,246,232,0.525,0.386
TcCLB.503893.140,231,175,120,0.476,0.329
TcCLB.503893.150,NA,0,NA,0.347,0.6
TcCLB.503893.160,55,503,303,0.564,0.345
TcCLB.503893.170,129,180,85,0.411,0.442
TcCLB.503893.181,117,196,78,0.479,0.607
TcCLB.503893.30,635,816,400,0.458,0.569
TcCLB.503893.40,305,200,180,0.498,0.407
TcCLB.503893.50,119,29,18,0.387,0.269
TcCLB.503893.60,96,196,163,0.312,0.396
TcCLB.503893.70,268,312,292,0.451,0.552
TcCLB.503893.80,91,593,503,0.396,0.319
TcCLB.503893.90,52,1589,1524,0.481,0.538
TcCLB.503895.10,55,354,353,0.545,0.473
TcCLB.503895.19,72,133,131,0.5,0.431
TcCLB.503897.10,NA,0,NA,NA,NA
TcCLB.503897.100,199,72,46,0.417,0.251
TcCLB.503897.110,52,178,152,0.481,0.327
TcCLB.503897.120,256,893,577,0.48,0.406
TcCLB.503897.130,53,277,73,0.585,0.283
TcCLB.503897.140,128,254,172,0.547,0.398
TcCLB.503897.150,87,137,95,0.598,0.529
TcCLB.503897.170,16,317,301,0.688,0.5
TcCLB.503897.20,261,340,173,0.487,0.33
TcCLB.503897.30,153,496,241,0.503,0.373
TcCLB.503897.40,146,559,447,0.342,0.37
TcCLB.503897.50,45,540,500,0.489,0.667
TcCLB.503897.60,209,147,104,0.493,0.411
TcCLB.503897.70,272,298,265,0.401,0.452
TcCLB.503897.80,1625,1363,467,0.366,0.57
TcCLB.503897.90,584,420,127,0.454,0.515
TcCLB.503899.10,NA,0,NA,NA,NA
TcCLB.503899.100,827,271,199,0.362,0.589
TcCLB.503899.110,53,2093,2079,0.283,0.472
TcCLB.503899.119,4,2463,2355,0.5,0.25
TcCLB.503899.130,200,1193,1127,0.385,0.32
TcCLB.503899.139,221,144,134,0.484,0.548
TcCLB.503899.20,12,6188,6033,0.833,0.5
TcCLB.503899.30,8,10330,10327,0.5,0.375
TcCLB.503899.40,168,299,280,0.464,0.375
TcCLB.503899.50,211,77,32,0.393,0.441
TcCLB.503899.60,45,347,313,0.533,0.511
TcCLB.503899.70,14,485,479,0.643,0.357
TcCLB.503899.80,137,878,339,0.474,0.431
TcCLB.503899.90,424,231,153,0.333,0.396
TcCLB.503901.18,159,131,57,0.415,0.591
TcCLB.503901.9,590,376,251,0.563,0.478
TcCLB.503903.10,100,259,227,0.41,0.5
TcCLB.503903.20,300,1,1,0.307,0.463
TcCLB.503903.30,942,205,181,0.476,0.494
TcCLB.503903.50,270,253,225,0.359,0.474
TcCLB.503903.60,38,972,617,0.289,0.342
TcCLB.503903.70,20,107,85,0.65,0.2
TcCLB.503903.79,21,224,224,0.524,0.381
TcCLB.503905.10,NA,0,NA,NA,NA
TcCLB.503905.30,31,522,476,0.419,0.581
TcCLB.503905.40,33,99,97,0.364,0.333
TcCLB.503905.50,205,14,11,0.322,0.4
TcCLB.503907.10,209,258,244,0.536,0.416
TcCLB.503909.100,30,220,109,0.5,0.433
TcCLB.503909.110,57,861,627,0.474,0.368
TcCLB.503909.120,NA,0,NA,NA,NA
TcCLB.503909.19,1852,100,58,0.555,0.53
TcCLB.503909.40,2438,451,233,0.54,0.484
TcCLB.503909.44,42,603,575,0.571,0.262
TcCLB.503909.50,44,172,156,0.545,0.205
TcCLB.503909.60,36,30,19,0.528,0.417
TcCLB.503909.68,4,191,184,0.75,0
TcCLB.503909.76,74,39,27,0.284,0.189
TcCLB.503909.84,89,149,144,0.596,0.494
TcCLB.503909.90,115,100,83,0.374,0.548
TcCLB.503915.9,NA,0,NA,NA,NA
TcCLB.503927.9,217,576,436,0.576,0.359
TcCLB.503937.40,3748,437,187,0.535,0.499
TcCLB.503949.40,22,15,14,0.591,0.591
TcCLB.503951.10,NA,0,NA,NA,NA
TcCLB.503953.10,30,412,305,0.367,0.1
TcCLB.503953.14,133,541,439,0.556,0.489
TcCLB.503953.20,57,72,30,0.333,0.211
TcCLB.503953.30,350,189,159,0.437,0.431
TcCLB.503953.40,210,13,6,0.486,0.443
TcCLB.503953.50,7,250,249,0.714,0.286
TcCLB.503953.59,269,183,157,0.435,0.446
TcCLB.503955.10,NA,0,NA,NA,NA
TcCLB.503955.100,138,1,1,0.297,0.594
TcCLB.503955.110,NA,0,NA,NA,NA
TcCLB.503955.20,396,1000,955,0.394,0.348
TcCLB.503955.30,98,192,122,0.429,0.429
TcCLB.503955.40,2234,178,76,0.468,0.528
TcCLB.503955.50,2668,159,65,0.37,0.51
TcCLB.503955.55,199,241,217,0.462,0.492
TcCLB.503955.60,93,6,2,0.29,0.355
TcCLB.503955.70,58,44,11,0.379,0.155
TcCLB.503955.80,3,21,18,1,0.667
TcCLB.503955.89,37,104,82,0.703,0.351
TcCLB.503957.10,NA,0,NA,NA,NA
TcCLB.503957.120,84,1942,1239,0.31,0.321
TcCLB.503957.20,45,630,418,0.378,0.378
TcCLB.503957.25,2343,236,100,0.547,0.505
TcCLB.503957.30,1289,1192,1074,0.562,0.51
TcCLB.503957.60,911,160,84,0.568,0.558
TcCLB.503957.90,NA,0,NA,0.558,0.432
TcCLB.503959.10,222,1,1,NA,NA
TcCLB.503959.20,41,189,178,0.537,0.463
TcCLB.503959.30,18,532,403,0.278,0.722
TcCLB.503959.40,294,134,51,0.476,0.463
TcCLB.503959.50,197,5,3,0.442,0.594
TcCLB.503959.60,51,1013,864,0.49,0.451
TcCLB.503959.78,46,843,496,0.413,0.304
TcCLB.503967.10,150,224,74,0.42,0.427
TcCLB.503967.19,218,53,51,0.358,0.505
TcCLB.503967.4,NA,0,NA,NA,NA
TcCLB.503969.10,133,274,157,0.519,0.504
TcCLB.503969.20,100,30,30,0.37,0.27
TcCLB.503971.10,132,863,805,0.462,0.303
TcCLB.503971.20,100,94,89,0.64,0.39
TcCLB.503971.30,109,231,116,0.294,0.385
TcCLB.503971.40,34,378,319,0.412,0.676
TcCLB.503971.5,NA,0,NA,NA,NA
TcCLB.503971.50,133,781,724,0.459,0.346
TcCLB.503971.59,69,227,175,0.652,0.319
TcCLB.503975.100,240,83,60,0.467,0.412
TcCLB.503975.20,10,206,68,0.3,0.5
TcCLB.503975.40,50,475,255,0.48,0.42
TcCLB.503975.50,28,192,61,0.536,0.286
TcCLB.503975.60,613,687,284,0.452,0.535
TcCLB.503975.70,646,16,4,0.325,0.63
TcCLB.503977.15,367,631,512,0.406,0.635
TcCLB.503977.30,36,112,94,0.583,0.389
TcCLB.503977.40,1198,89,39,0.544,0.575
TcCLB.503977.50,1246,74,23,0.551,0.541
TcCLB.503977.70,36,6797,5770,0.528,0.389
TcCLB.503977.79,NA,0,NA,NA,NA
TcCLB.503981.20,243,289,160,0.453,0.473
TcCLB.503981.30,31,276,136,0.613,0.516
TcCLB.503981.40,107,613,338,0.43,0.374
TcCLB.503981.50,11,565,559,0.364,0.364
TcCLB.503981.60,106,210,148,0.434,0.5
TcCLB.503981.70,94,107,49,0.191,0.394
TcCLB.503981.80,80,302,184,0.488,0.412
TcCLB.503981.9,NA,0,NA,NA,NA
TcCLB.503981.90,72,19,13,0.319,0.486
TcCLB.503985.10,748,1003,676,0.59,0.556
TcCLB.503985.20,NA,0,NA,NA,NA
TcCLB.503989.10,318,164,149,0.252,0.266
TcCLB.503989.20,4,68,9,0.5,0.5
TcCLB.503989.30,217,3,1,0.488,0.336
TcCLB.503989.50,NA,0,NA,0.4,0.495
TcCLB.503989.60,547,33,21,0.452,0.512
TcCLB.503991.10,151,350,277,0.497,0.377
TcCLB.503991.20,103,129,117,0.359,0.262
TcCLB.503991.30,23,615,460,0.609,0.435
TcCLB.503991.39,124,128,41,0.226,0.29
TcCLB.504005.10,3,449,439,0.333,0
TcCLB.504005.20,22,372,317,0.5,0.5
TcCLB.504005.29,217,261,236,0.484,0.392
TcCLB.504005.3,744,5,1,0.308,0.348
TcCLB.504005.40,17,191,168,0.529,0.118
TcCLB.504005.50,438,725,517,0.384,0.573
TcCLB.504005.54,16,4085,3942,0.312,0.375
TcCLB.504005.6,32,1799,1783,0.438,0.5
TcCLB.504005.60,NA,0,NA,NA,NA
TcCLB.504009.10,72,507,413,0.653,0.292
TcCLB.504009.20,26,349,175,0.577,0.308
TcCLB.504009.30,43,109,99,0.163,0.395
TcCLB.504009.4,113,141,133,0.434,0.381
TcCLB.504009.40,19,386,253,0.684,0.368
TcCLB.504009.60,25,27,13,0.72,0.12
TcCLB.504009.70,102,181,159,0.412,0.225
TcCLB.504011.30,3422,62,17,0.546,0.501
TcCLB.504011.40,24,681,666,0.542,0.708
TcCLB.504011.60,135,58,48,0.533,0.393
TcCLB.504011.70,146,354,258,0.493,0.507
TcCLB.504011.80,52,87,42,0.558,0.481
TcCLB.504017.10,1,1,1,1,0
TcCLB.504017.20,187,208,157,0.433,0.449
TcCLB.504017.30,25,235,178,0.68,0.36
TcCLB.504017.40,22,323,317,0.455,0.727
TcCLB.504017.50,47,169,66,0.574,0.426
TcCLB.504017.54,166,131,75,0.44,0.41
TcCLB.504017.60,34,127,126,0.529,0.324
TcCLB.504017.70,63,137,85,0.381,0.302
TcCLB.504017.79,212,116,52,0.373,0.509
TcCLB.504019.3,187,65,22,0.38,0.481
TcCLB.504019.6,NA,0,NA,0.547,0.4
TcCLB.504019.9,3,1,1,NA,NA
TcCLB.504025.10,NA,0,NA,NA,NA
TcCLB.504025.19,29,58,38,0.448,0.103
TcCLB.504029.101,NA,0,NA,NA,NA
TcCLB.504029.21,17,477,241,0.471,0.294
TcCLB.504029.40,210,473,455,0.467,0.524
TcCLB.504029.50,40,353,308,0.45,0.35
TcCLB.504029.60,81,319,283,0.519,0.235
TcCLB.504029.70,141,499,453,0.39,0.312
TcCLB.504029.80,31,2,2,0.548,0.484
TcCLB.504029.90,297,40,17,0.502,0.438
TcCLB.504033.100,49,274,240,0.265,0.306
TcCLB.504033.110,103,287,148,0.34,0.252
TcCLB.504033.120,96,1305,1141,0.375,0.365
TcCLB.504033.130,35,2379,2208,0.457,0.457
TcCLB.504033.140,57,309,149,0.456,0.614
TcCLB.504033.160,29,366,247,0.379,0.241
TcCLB.504033.170,329,265,215,0.526,0.456
TcCLB.504033.180,238,103,92,0.496,0.387
TcCLB.504033.190,51,644,543,0.431,0.569
TcCLB.504033.200,38,148,136,0.684,0.184
TcCLB.504033.21,1615,265,99,0.617,0.528
TcCLB.504033.210,33,548,507,0.667,0.273
TcCLB.504033.220,52,356,180,0.385,0.346
TcCLB.504033.40,19,1006,782,0.526,0.579
TcCLB.504033.53,2785,403,72,0.528,0.496
TcCLB.504033.66,NA,0,NA,0.526,0.495
TcCLB.504033.80,28,2692,2346,0.393,0.321
TcCLB.504033.90,136,830,453,0.25,0.346
TcCLB.504035.100,24,317,115,0.542,0.208
TcCLB.504035.110,44,150,75,0.568,0.386
TcCLB.504035.120,342,10,4,0.289,0.596
TcCLB.504035.130,64,824,375,0.453,0.547
TcCLB.504035.140,33,315,243,0.515,0.364
TcCLB.504035.149,209,142,137,0.44,0.349
TcCLB.504035.21,482,7679,7265,0.504,0.419
TcCLB.504035.41,42,1670,642,0.548,0.381
TcCLB.504035.60,6624,962,327,0.53,0.526
TcCLB.504035.70,17,375,350,0.647,0.235
TcCLB.504035.80,2,359,334,0.5,0.5
TcCLB.504035.84,7,1834,996,0.286,0.429
TcCLB.504035.90,14,368,301,0.429,0.214
TcCLB.504039.110,654,56,33,0.573,0.462
TcCLB.504039.120,35,946,421,0.571,0.543
TcCLB.504039.130,36,595,345,0.528,0.389
TcCLB.504039.140,337,12,6,0.481,0.629
TcCLB.504039.160,1016,895,324,0.556,0.537
TcCLB.504039.170,35,68,65,0.486,0.4
TcCLB.504039.175,2310,106,48,0.538,0.566
TcCLB.504039.180,40,38,18,0.525,0.4
TcCLB.504039.200,24,1123,483,0.625,0.292
TcCLB.504039.210,293,29,9,0.41,0.652
TcCLB.504039.230,391,570,342,0.473,0.598
TcCLB.504039.240,35,888,404,0.571,0.543
TcCLB.504039.25,1602,669,595,0.551,0.507
TcCLB.504039.250,NA,0,NA,NA,NA
TcCLB.504039.50,2345,861,353,0.567,0.51
TcCLB.504039.57,634,287,215,0.56,0.554
TcCLB.504039.70,NA,0,NA,0.4,0.326
TcCLB.504039.80,94,667,322,0.596,0.628
TcCLB.504039.90,527,700,481,0.461,0.588
TcCLB.504039.99,35,260,246,0.571,0.543
TcCLB.504041.10,32,188,182,0.219,0.594
TcCLB.504041.20,4,151,96,0.25,0.5
TcCLB.504041.29,24,200,192,0.458,0.25
TcCLB.504041.4,39,215,164,0.205,0.667
TcCLB.504043.10,NA,0,NA,NA,NA
TcCLB.504047.10,62,235,230,0.452,0.403
TcCLB.504047.20,59,265,193,0.542,0.644
TcCLB.504047.30,295,43,32,0.376,0.356
TcCLB.504047.34,217,1,1,0.415,0.594
TcCLB.504047.40,1118,508,303,0.403,0.533
TcCLB.504047.5,123,105,51,0.187,0.48
TcCLB.504047.50,866,55,42,0.517,0.46
TcCLB.504047.60,9,145,104,0.667,0
TcCLB.504047.70,79,1,1,0.38,0.367
TcCLB.504049.20,38,2576,1860,0.395,0.316
TcCLB.504049.30,109,508,410,0.468,0.404
TcCLB.504049.40,466,322,150,0.443,0.514
TcCLB.504051.20,1264,758,412,0.44,0.464
TcCLB.504051.30,201,3,1,0.368,0.333
TcCLB.504051.40,35,173,122,0.6,0.114
TcCLB.504051.49,27,409,400,0.444,0.222
TcCLB.504051.9,144,131,128,0.493,0.41
TcCLB.504053.10,1019,142,128,0.547,0.46
TcCLB.504055.10,NA,0,NA,NA,NA
TcCLB.504055.100,446,11,6,0.596,0.471
TcCLB.504055.130,112,321,197,0.438,0.393
TcCLB.504055.20,NA,0,NA,0.337,0.305
TcCLB.504055.30,23,171,164,0.652,0.217
TcCLB.504055.40,79,413,296,0.557,0.506
TcCLB.504055.50,67,152,140,0.582,0.388
TcCLB.504055.60,71,495,270,0.423,0.479
TcCLB.504055.81,220,365,348,0.436,0.323
TcCLB.504057.104,52,152,120,0.423,0.5
TcCLB.504057.11,858,62,49,0.554,0.514
TcCLB.504057.110,518,1,1,0.417,0.569
TcCLB.504057.120,36,185,173,0.417,0.556
TcCLB.504057.130,321,27,20,0.327,0.436
TcCLB.504057.140,462,288,107,0.394,0.439
TcCLB.504057.145,82,376,367,0.524,0.402
TcCLB.504057.150,8,2,2,0.125,0.75
TcCLB.504057.160,116,34,22,0.569,0.31
TcCLB.504057.170,67,19,17,0.522,0.478
TcCLB.504057.178,NA,0,NA,NA,NA
TcCLB.504057.21,55,439,419,0.418,0.545
TcCLB.504057.30,21,613,159,0.619,0.619
TcCLB.504057.40,455,301,159,0.365,0.398
TcCLB.504057.45,38,43,28,0.447,0.342
TcCLB.504057.50,30,133,94,0.533,0.633
TcCLB.504057.60,3,324,320,1,0
TcCLB.504057.65,132,17,7,0.417,0.455
TcCLB.504057.70,43,490,484,0.512,0.442
TcCLB.504057.80,266,29,18,0.425,0.398
TcCLB.504057.90,99,279,265,0.465,0.253
TcCLB.504057.97,945,264,143,0.402,0.526
TcCLB.504073.10,232,142,140,0.448,0.332
TcCLB.504073.20,99,49,27,0.616,0.242
TcCLB.504073.30,1034,2,1,0.425,0.515
TcCLB.504075.10,8,55,54,0.375,0.625
TcCLB.504075.3,14,571,466,0.286,0.429
TcCLB.504075.6,13,249,249,0.462,0.538
