gene_id,fdr
LmjF.30.2470,0.129 
LmjF.04.0100,0.182 
LmjF.20.1080,0.182 
LmjF.31.2820,0.182 
LmjF.07.0610,0.216 
LmjF.32.2985,0.216 
LmjF.08.1060,0.252 
LmjF.19.1270,0.252 
LmjF.36.0770,0.252 
LmjF.03.0520,0.288 
LmjF.32.3640,0.288 
LmjF.34.2800,0.288 
LmjF.35.0880,0.288 
LmjF.36.4970,0.288 
LmjF.03.0470,0.360 
LmjF.33.0794,0.360 
LmjF.35.4700,0.360 
LmjF.36.0940,0.360 
LmjF.36.1950,0.360 
LmjF.36.2250,0.360 
LmjF.14.0390,0.394 
LmjF.14.0760,0.394 
LmjF.16.0640,0.394 
LmjF.24.2260,0.394 
LmjF.34.1400,0.394 
LmjF.36.1000,0.394 
LmjF.36.1040,0.394 
LmjF.09.0690,0.428 
LmjF.13.0800,0.428 
LmjF.28.1240,0.428 
LmjF.28.2430,0.428 
LmjF.31.0890,0.428 
LmjF.31.2850,0.428 
LmjF.36.0360,0.428 
LmjF.36.3180,0.428 
LmjF.05.0460,0.463 
LmjF.09.1020,0.463 
LmjF.26.2180,0.463 
LmjF.29.2190,0.463 
LmjF.35.2870,0.463 
LmjF.09.0620,0.493 
LmjF.09.1520,0.493 
LmjF.13.0910,0.493 
LmjF.14.0260,0.493 
LmjF.26.1180,0.493 
LmjF.28.0120,0.493 
LmjF.28.2910,0.493 
LmjF.28.2950,0.493 
LmjF.30.1400,0.493 
LmjF.06.1260,0.522 
LmjF.27.1390,0.522 
LmjF.34.3110,0.522 
LmjF.36.6000,0.522 
LmjF.13.1320,0.548 
LmjF.15.0320,0.548 
LmjF.18.0860,0.548 
LmjF.28.0210,0.548 
LmjF.32.2980,0.548 
LmjF.34.2890,0.548 
LmjF.02.0380,0.575 
LmjF.03.0150,0.575 
LmjF.12.0610,0.575 
LmjF.18.1210,0.575 
LmjF.29.0885,0.575 
LmjF.34.3630,0.575 
LmjF.35.2910,0.575 
LmjF.35.4900,0.575 
LmjF.19.1400,0.604 
LmjF.21.0875,0.604 
LmjF.21.1340,0.604 
LmjF.25.1960,0.604 
LmjF.29.1600,0.604 
LmjF.34.2920,0.604 
LmjF.34.4320,0.604 
LmjF.35.0350,0.604 
LmjF.16.1220,0.627 
LmjF.17.0550,0.627 
LmjF.22.1380,0.627 
LmjF.24.1620,0.627 
LmjF.27.0850,0.627 
LmjF.29.1040,0.627 
LmjF.29.2440,0.627 
LmjF.29.2550,0.627 
LmjF.32.0270,0.627 
LmjF.32.0410,0.627 
LmjF.34.0960,0.627 
LmjF.34.2840,0.627 
LmjF.36.4280,0.627 
LmjF.13.1070,0.652 
LmjF.15.1240,0.652 
LmjF.16.0500,0.652 
LmjF.21.0901,0.652 
LmjF.22.1510,0.652 
LmjF.25.1480,0.652 
LmjF.27.2160,0.652 
LmjF.27.2200,0.652 
LmjF.30.1730,0.652 
LmjF.31.1010,0.652 
LmjF.32.0660,0.652 
LmjF.36.0400,0.652 
LmjF.02.0090,0.675 
LmjF.06.0370,0.675 
LmjF.06.0400,0.675 
LmjF.10.0385,0.675 
LmjF.12.0260,0.675 
LmjF.20.1400,0.675 
LmjF.21.0880,0.675 
LmjF.21.0885,0.675 
LmjF.22.0280,0.675 
LmjF.28.2760,0.675 
LmjF.32.2550,0.675 
LmjF.32.2670,0.675 
LmjF.34.4180,0.675 
LmjF.35.3180,0.675 
LmjF.36.0510,0.675 
LmjF.36.4120,0.675 
LmjF.36.4150,0.675 
LmjF.01.0700,0.698 
LmjF.04.0300,0.698 
LmjF.04.0690,0.698 
LmjF.15.0900,0.698 
LmjF.16.0740,0.698 
LmjF.19.0310,0.698 
LmjF.20.1720,0.698 
LmjF.28.2150,0.698 
LmjF.30.0920,0.698 
LmjF.32.3290,0.698 
LmjF.34.0700,0.698 
LmjF.35.2520,0.698 
LmjF.36.1810,0.698 
LmjF.03.0540,0.720 
LmjF.10.0730,0.720 
LmjF.14.1210,0.720 
LmjF.24.2340,0.720 
LmjF.29.2700,0.720 
LmjF.30.1570,0.720 
LmjF.31.2200,0.720 
LmjF.34.1590,0.720 
LmjF.35.4870,0.720 
LmjF.02.0100,0.741 
LmjF.06.0760,0.741 
LmjF.08.0660,0.741 
LmjF.13.0640,0.741 
LmjF.19.0930,0.741 
LmjF.25.1560,0.741 
LmjF.26.0060,0.741 
LmjF.26.0580,0.741 
LmjF.26.1020,0.741 
LmjF.30.1020,0.741 
LmjF.31.0440,0.741 
LmjF.33.0470,0.741 
LmjF.34.4050,0.741 
LmjF.03.0630,0.756 
LmjF.06.0220,0.756 
LmjF.08.1120,0.756 
LmjF.12.1210,0.756 
LmjF.16.0590,0.756 
LmjF.19.1130,0.756 
LmjF.27.1300,0.756 
LmjF.31.1580,0.756 
LmjF.32.1850,0.756 
LmjF.33.2340,0.756 
LmjF.34.4040,0.756 
LmjF.36.4670,0.756 
LmjF.01.0290,0.773 
LmjF.02.0570,0.773 
LmjF.04.1050,0.773 
LmjF.06.0010,0.773 
LmjF.12.0310,0.773 
LmjF.24.0160,0.773 
LmjF.25.0970,0.773 
LmjF.29.1790,0.773 
LmjF.03.0040,0.789 
LmjF.11.1020,0.789 
LmjF.21.1610,0.789 
LmjF.26.0960,0.789 
LmjF.28.1750,0.789 
LmjF.32.3180,0.789 
LmjF.35.5260,0.789 
LmjF.09.0300,0.807 
LmjF.18.1285,0.807 
LmjF.24.2050,0.807 
LmjF.30.3210,0.807 
LmjF.30.3490,0.807 
LmjF.34.3180,0.807 
LmjF.34.3740,0.807 
LmjF.35.3400,0.807 
LmjF.02.0080,0.824 
LmjF.09.0530,0.824 
LmjF.13.0780,0.824 
LmjF.15.1020,0.824 
LmjF.17.0690,0.824 
LmjF.21.0450,0.824 
LmjF.22.0880,0.824 
LmjF.28.2250,0.824 
LmjF.34.2860,0.824 
LmjF.36.4950,0.824 
LmjF.36.6590,0.824 
LmjF.08.0520,0.840 
LmjF.08.1265,0.840 
LmjF.12.0520,0.840 
LmjF.13.0540,0.840 
LmjF.14.0360,0.840 
LmjF.24.2130,0.840 
LmjF.29.0150,0.840 
LmjF.29.0940,0.840 
LmjF.33.0650,0.840 
LmjF.36.6490,0.840 
LmjF.21.0610,0.855 
LmjF.21.1260,0.855 
LmjF.23.1540,0.855 
LmjF.31.2070,0.855 
LmjF.35.3660,0.855 
LmjF.20.1010,0.867 
LmjF.25.1440,0.867 
LmjF.29.0330,0.867 
LmjF.31.2620,0.867 
LmjF.35.0440,0.867 
LmjF.07.0500,0.879 
LmjF.25.0440,0.879 
LmjF.27.1265,0.879 
LmjF.32.3300,0.879 
LmjF.33.2650,0.879 
LmjF.34.0660,0.879 
LmjF.10.0830,0.890 
LmjF.19.1070,0.890 
LmjF.22.0760,0.890 
LmjF.30.0720,0.890 
LmjF.32.1670,0.890 
LmjF.32.3410,0.890 
LmjF.33.3200,0.890 
LmjF.34.2060,0.890 
LmjF.35.2500,0.890 
LmjF.35.5140,0.890 
LmjF.08.0160,0.899 
LmjF.09.0990,0.899 
LmjF.11.0290,0.899 
LmjF.11.0870,0.899 
LmjF.24.1320,0.899 
LmjF.27.2140,0.899 
LmjF.23.0790,0.909 
LmjF.25.2300,0.909 
LmjF.29.1110,0.909 
LmjF.34.1155,0.909 
LmjF.34.2250,0.909 
LmjF.01.0080,0.919 
LmjF.06.0570,0.919 
LmjF.07.1055,0.919 
LmjF.08.0030,0.919 
LmjF.15.0620,0.919 
LmjF.25.2155,0.919 
LmjF.27.1720,0.919 
LmjF.33.2610,0.919 
LmjF.36.4810,0.919 
LmjF.07.0760,0.927 
LmjF.25.0770,0.927 
LmjF.31.2040,0.927 
LmjF.32.3690,0.927 
LmjF.03.0860,0.937 
LmjF.30.2280,0.937 
LmjF.35.1080,0.937 
LmjF.35.5020,0.937 
LmjF.15.0550,0.942 
LmjF.27.1540,0.942 
LmjF.33.2590,0.942 
LmjF.34.4110,0.942 
LmjF.36.3100,0.942 
LmjF.09.0450,0.948 
LmjF.17.1330,0.948 
LmjF.20.0340,0.948 
LmjF.25.1860,0.948 
LmjF.28.0680,0.948 
LmjF.32.3940,0.948 
LmjF.09.0460,0.954 
LmjF.09.0950,0.954 
LmjF.16.0100,0.954 
LmjF.09.0700,0.960 
LmjF.15.0930,0.960 
LmjF.27.1750,0.960 
LmjF.09.0740,0.964 
LmjF.11.0390,0.964 
LmjF.32.1470,0.964 
LmjF.35.5160,0.964 
LmjF.36.3000,0.964 
LmjF.10.1000,0.968 
LmjF.16.0130,0.968 
LmjF.34.3890,0.968 
LmjF.15.0195,0.975 
LmjF.09.1300,0.978 
LmjF.17.1060,0.978 
LmjF.17.1340,0.978 
LmjF.31.2260,0.978 
LmjF.14.1310,0.980 
LmjF.19.1550,0.980 
LmjF.33.2750,0.983 
LmjF.34.0740,0.983 
LmjF.26.2570,0.986 
LmjF.05.0740,0.992 
LmjF.29.1210,0.996 
LmjF.23.0520,0.997 
LmjF.36.2100,0.997 
LmjF.15.0310,0.998 
LmjF.15.0570,1.000 
LmjF.13.0790,0.004 
LmjF.34.4130,0.006 
LmjF.35.5180,0.008 
LmjF.16.0470,0.009 
LmjF.32.0220,0.014 
LmjF.31.0940,0.015 
LmjF.36.4930,0.015 
LmjF.35.0650,0.021 
LmjF.25.1160,0.026 
LmjF.24.1450,0.043 
LmjF.36.5000,0.043 
LmjF.07.0980,0.050 
LmjF.21.1690,0.050 
LmjF.27.0240,0.060 
LmjF.27.1450,0.060 
LmjF.02.0360,0.109 
LmjF.34.0390,0.109 
LmjF.27.1240,0.129 
LmjF.23.0600,0.154 
LmjF.26.1785,0.154 
LmjF.27.1790,0.182 
LmjF.05.0270,0.216 
LmjF.21.1640,0.216 
LmjF.23.1630,0.216 
LmjF.25.0150,0.216 
LmjF.26.0870,0.216 
LmjF.28.0850,0.216 
LmjF.27.1980,0.252 
LmjF.29.2780,0.252 
LmjF.34.0890,0.252 
LmjF.10.0800,0.288 
LmjF.18.0040,0.288 
LmjF.26.0420,0.288 
LmjF.32.0310,0.288 
LmjF.33.0940,0.288 
LmjF.05.0260,0.323 
LmjF.10.1240,0.323 
LmjF.14.0600,0.323 
LmjF.30.0805,0.323 
LmjF.35.0410,0.323 
LmjF.35.5300,0.323 
LmjF.02.0470,0.360 
LmjF.19.0170,0.360 
LmjF.29.0800,0.360 
LmjF.33.0818,0.360 
LmjF.35.4340,0.360 
LmjF.36.6090,0.360 
LmjF.03.0460,0.394 
LmjF.04.0390,0.394 
LmjF.04.1080,0.394 
LmjF.08.0400,0.394 
LmjF.24.1250,0.394 
LmjF.27.1990,0.394 
LmjF.33.2780,0.394 
LmjF.33.2905,0.394 
LmjF.36.2580,0.394 
LmjF.03.0900,0.428 
LmjF.06.0880,0.428 
LmjF.28.0825,0.428 
LmjF.31.3120,0.428 
LmjF.35.2170,0.428 
LmjF.36.5420,0.428 
LmjF.36.6570,0.428 
LmjF.27.1330,0.463 
LmjF.29.1780,0.463 
LmjF.34.3170,0.463 
LmjF.36.4610,0.463 
LmjF.07.0710,0.493 
LmjF.08.0370,0.493 
LmjF.16.0820,0.493 
LmjF.16.1480,0.493 
LmjF.17.1380,0.493 
LmjF.08.0550,0.522 
LmjF.11.0140,0.522 
LmjF.22.0080,0.522 
LmjF.23.0800,0.522 
LmjF.25.1550,0.522 
LmjF.26.0185,0.522 
LmjF.26.2060,0.522 
LmjF.28.0800,0.522 
LmjF.30.1380,0.522 
LmjF.35.0670,0.522 
LmjF.07.0750,0.548 
LmjF.18.0300,0.548 
LmjF.27.0320,0.548 
LmjF.28.2350,0.548 
LmjF.31.0040,0.548 
LmjF.34.1030,0.548 
LmjF.14.1395,0.575 
LmjF.16.0220,0.575 
LmjF.16.0350,0.575 
LmjF.16.0930,0.575 
LmjF.18.0730,0.575 
LmjF.24.0170,0.575 
LmjF.31.2930,0.575 
LmjF.34.1080,0.575 
LmjF.34.2010,0.575 
LmjF.35.3410,0.575 
LmjF.03.0320,0.604 
LmjF.10.0610,0.604 
LmjF.13.0930,0.604 
LmjF.14.0450,0.604 
LmjF.18.1390,0.604 
LmjF.19.0040,0.604 
LmjF.23.1010,0.604 
LmjF.24.0710,0.604 
LmjF.25.0960,0.604 
LmjF.30.0040,0.604 
LmjF.30.0050,0.604 
LmjF.34.4410,0.604 
LmjF.35.0330,0.604 
LmjF.35.3650,0.604 
LmjF.36.3720,0.604 
LmjF.07.1105,0.627 
LmjF.10.0970,0.627 
LmjF.11.0420,0.627 
LmjF.24.1030,0.627 
LmjF.30.1830,0.627 
LmjF.30.2730,0.627 
LmjF.35.3810,0.627 
LmjF.36.5500,0.627 
LmjF.01.0420,0.652 
LmjF.08.0840,0.652 
LmjF.10.0530,0.652 
LmjF.15.0140,0.652 
LmjF.15.0160,0.652 
LmjF.16.1000,0.652 
LmjF.20.0640,0.652 
LmjF.24.2300,0.652 
LmjF.30.2090,0.652 
LmjF.30.2620,0.652 
LmjF.32.0830,0.652 
LmjF.32.1400,0.652 
LmjF.32.3420,0.652 
LmjF.35.4125,0.652 
LmjF.35.4260,0.652 
LmjF.36.1080,0.652 
LmjF.02.0370,0.675 
LmjF.05.0090,0.675 
LmjF.10.0350,0.675 
LmjF.21.0820,0.675 
LmjF.23.1470,0.675 
LmjF.25.1060,0.675 
LmjF.29.1510,0.675 
LmjF.32.1930,0.675 
LmjF.33.1030,0.675 
LmjF.35.4470,0.675 
LmjF.36.4820,0.675 
LmjF.36.7000,0.675 
LmjF.09.1210,0.698 
LmjF.14.1020,0.698 
LmjF.15.0010,0.698 
LmjF.18.1400,0.698 
LmjF.19.1005,0.698 
LmjF.19.1345,0.698 
LmjF.19.1480,0.698 
LmjF.24.0260,0.698 
LmjF.27.0400,0.698 
LmjF.28.0250,0.698 
LmjF.31.0770,0.698 
LmjF.31.1240,0.698 
LmjF.34.0250,0.698 
LmjF.36.5380,0.698 
LmjF.07.0620,0.720 
LmjF.11.0590,0.720 
LmjF.15.0030,0.720 
LmjF.15.1130,0.720 
LmjF.15.1220,0.720 
LmjF.22.0180,0.720 
LmjF.24.1710,0.720 
LmjF.28.2110,0.720 
LmjF.30.0440,0.720 
LmjF.31.0920,0.720 
LmjF.33.1870,0.720 
LmjF.34.0110,0.720 
LmjF.34.0830,0.720 
LmjF.34.1160,0.720 
LmjF.34.1790,0.720 
LmjF.34.2470,0.720 
LmjF.06.0850,0.741 
LmjF.16.0980,0.741 
LmjF.20.0800,0.741 
LmjF.22.1500,0.741 
LmjF.25.0400,0.741 
LmjF.26.0100,0.741 
LmjF.26.1370,0.741 
LmjF.28.0430,0.741 
LmjF.30.2340,0.741 
LmjF.34.1110,0.741 
LmjF.35.0100,0.741 
LmjF.35.0700,0.741 
LmjF.35.3850,0.741 
LmjF.01.0790,0.756 
LmjF.02.0690,0.756 
LmjF.11.0080,0.756 
LmjF.20.1350,0.756 
LmjF.21.1010,0.756 
LmjF.31.1350,0.756 
LmjF.31.2780,0.756 
LmjF.35.1390,0.756 
LmjF.36.5770,0.756 
LmjF.10.0560,0.773 
LmjF.11.0660,0.773 
LmjF.20.0620,0.773 
LmjF.20.1660,0.773 
LmjF.31.2900,0.773 
LmjF.33.0900,0.773 
LmjF.36.0230,0.773 
LmjF.36.3540,0.773 
LmjF.36.3900,0.773 
LmjF.05.0110,0.789 
LmjF.09.1410,0.789 
LmjF.22.0020,0.789 
LmjF.22.0420,0.789 
LmjF.24.1490,0.789 
LmjF.27.0740,0.789 
LmjF.28.1040,0.789 
LmjF.35.3470,0.789 
LmjF.01.0070,0.807 
LmjF.05.0570,0.807 
LmjF.05.0750,0.807 
LmjF.07.0715,0.807 
LmjF.08.1210,0.807 
LmjF.10.1210,0.807 
LmjF.13.1020,0.807 
LmjF.15.1420,0.807 
LmjF.17.1100,0.807 
LmjF.24.1330,0.807 
LmjF.28.2570,0.807 
LmjF.30.2800,0.807 
LmjF.31.1950,0.807 
LmjF.01.0280,0.824 
LmjF.12.0070,0.824 
LmjF.14.0170,0.824 
LmjF.15.0185,0.824 
LmjF.17.0460,0.824 
LmjF.25.2200,0.824 
LmjF.29.2870,0.824 
LmjF.27.1805,0.840 
LmjF.32.3670,0.840 
LmjF.36.4560,0.840 
LmjF.36.5610,0.840 
LmjF.05.0400,0.855 
LmjF.08.0110,0.855 
LmjF.09.0660,0.855 
LmjF.12.0510,0.855 
LmjF.19.1310,0.855 
LmjF.26.1070,0.855 
LmjF.32.0200,0.855 
LmjF.34.3490,0.855 
LmjF.03.0770,0.867 
LmjF.07.0630,0.867 
LmjF.08.0450,0.867 
LmjF.17.0580,0.867 
LmjF.17.1430,0.867 
LmjF.23.0730,0.867 
LmjF.24.0020,0.867 
LmjF.28.0440,0.867 
LmjF.29.2510,0.867 
LmjF.31.1810,0.867 
LmjF.31.1930,0.867 
LmjF.32.0380,0.867 
LmjF.35.1230,0.867 
LmjF.36.5170,0.867 
LmjF.04.0910,0.879 
LmjF.11.1310,0.879 
LmjF.14.1420,0.879 
LmjF.21.0320,0.879 
LmjF.26.1800,0.879 
LmjF.32.1590,0.879 
LmjF.36.2685,0.879 
LmjF.01.0710,0.890 
LmjF.14.0110,0.890 
LmjF.15.0910,0.890 
LmjF.24.0610,0.890 
LmjF.30.0610,0.890 
LmjF.32.1460,0.890 
LmjF.32.1890,0.890 
LmjF.12.0090,0.899 
LmjF.18.0720,0.899 
LmjF.19.1610,0.899 
LmjF.20.0820,0.899 
LmjF.25.2320,0.899 
LmjF.30.0460,0.899 
LmjF.31.1690,0.899 
LmjF.34.3850,0.899 
LmjF.34.4080,0.899 
LmjF.36.0840,0.899 
LmjF.25.0050,0.909 
LmjF.30.0735,0.909 
LmjF.06.0020,0.919 
LmjF.11.0030,0.919 
LmjF.13.0040,0.919 
LmjF.23.0090,0.919 
LmjF.27.0150,0.919 
LmjF.28.0970,0.919 
LmjF.30.1650,0.919 
LmjF.32.0670,0.919 
LmjF.33.0780,0.919 
LmjF.01.0810,0.927 
LmjF.03.0400,0.927 
LmjF.09.0360,0.927 
LmjF.10.1195,0.927 
LmjF.15.1550,0.927 
LmjF.32.0960,0.927 
LmjF.36.6270,0.927 
LmjF.04.1040,0.937 
LmjF.22.0800,0.937 
LmjF.22.1610,0.937 
LmjF.30.3610,0.937 
LmjF.32.2220,0.937 
LmjF.36.2850,0.937 
LmjF.21.0640,0.942 
LmjF.28.2670,0.942 
LmjF.34.3930,0.942 
LmjF.35.5030,0.942 
LmjF.13.1350,0.948 
LmjF.31.3020,0.948 
LmjF.34.2990,0.948 
LmjF.14.1050,0.954 
LmjF.24.2040,0.954 
LmjF.31.1830,0.954 
LmjF.34.3480,0.954 
LmjF.36.5540,0.954 
LmjF.24.1680,0.960 
LmjF.25.0340,0.960 
LmjF.25.2150,0.960 
LmjF.34.4610,0.960 
LmjF.35.4560,0.960 
LmjF.36.2840,0.960 
LmjF.09.1290,0.964 
LmjF.13.1450,0.964 
LmjF.36.4580,0.964 
LmjF.24.0150,0.968 
LmjF.26.2160,0.968 
LmjF.32.2340,0.968 
LmjF.30.1690,0.975 
LmjF.30.2630,0.975 
LmjF.17.1470,0.978 
LmjF.21.1880,0.978 
LmjF.24.1420,0.978 
LmjF.11.0300,0.980 
LmjF.21.1480,0.980 
LmjF.28.2630,0.980 
LmjF.25.2290,0.983 
LmjF.30.2240,0.983 
LmjF.03.0730,0.985 
LmjF.16.0020,0.985 
LmjF.06.1250,0.986 
LmjF.27.0210,0.986 
LmjF.28.0220,0.986 
LmjF.32.2070,0.986 
LmjF.20.0070,0.989 
LmjF.35.3960,0.989 
LmjF.36.2320,0.989 
LmjF.33.1830,0.990 
LmjF.25.1200,0.992 
LmjF.35.0590,0.992 
LmjF.30.2780,0.993 
LmjF.19.1040,0.994 
LmjF.21.1390,0.994 
LmjF.34.3070,0.994 
LmjF.35.2100,0.997 
LmjF.35.5240,0.000 
LmjF.12.0780,0.001 
LmjF.12.0830,0.001 
LmjF.12.0890,0.001 
LmjF.12.0980,0.001 
LmjF.35.2830,0.006 
LmjF.10.1180,0.009 
LmjF.33.0520,0.012 
LmjF.35.1630,0.012 
LmjF.36.6980,0.018 
LmjF.05.0440,0.021 
LmjF.28.0930,0.021 
LmjF.32.2580,0.036 
LmjF.35.4490,0.036 
LmjF.16.0080,0.050 
LmjF.30.3150,0.050 
LmjF.16.1520,0.060 
LmjF.09.0003,0.074 
LmjF.15.1330,0.074 
LmjF.31.1720,0.074 
LmjF.09.1050,0.091 
LmjF.22.0260,0.129 
LmjF.31.1460,0.154 
LmjF.07.0550,0.182 
LmjF.25.0710,0.182 
LmjF.07.0360,0.216 
LmjF.14.1390,0.216 
LmjF.31.0420,0.216 
LmjF.31.2220,0.216 
LmjF.19.0760,0.252 
LmjF.21.0030,0.252 
LmjF.24.1180,0.252 
LmjF.28.0010,0.252 
LmjF.30.2050,0.252 
LmjF.36.1110,0.252 
LmjF.01.0110,0.288 
LmjF.07.0700,0.288 
LmjF.32.3010,0.288 
LmjF.36.0490,0.288 
LmjF.36.1190,0.288 
LmjF.16.0200,0.323 
LmjF.08.0860,0.360 
LmjF.11.0400,0.360 
LmjF.21.0690,0.360 
LmjF.25.1980,0.360 
LmjF.28.0490,0.360 
LmjF.31.2870,0.360 
LmjF.35.0850,0.360 
LmjF.36.2620,0.360 
LmjF.29.1280,0.394 
LmjF.33.0460,0.394 
LmjF.36.1250,0.394 
LmjF.36.6340,0.394 
LmjF.06.0070,0.428 
LmjF.13.0700,0.428 
LmjF.21.1740,0.428 
LmjF.22.1530,0.428 
LmjF.03.0780,0.463 
LmjF.04.0290,0.463 
LmjF.06.0415,0.463 
LmjF.09.0100,0.463 
LmjF.23.0650,0.463 
LmjF.23.1770,0.463 
LmjF.01.0130,0.493 
LmjF.01.0460,0.493 
LmjF.25.1705,0.493 
LmjF.25.2420,0.493 
LmjF.36.6660,0.493 
LmjF.03.0850,0.522 
LmjF.16.1120,0.522 
LmjF.20.0790,0.522 
LmjF.23.0620,0.522 
LmjF.27.0190,0.522 
LmjF.31.1940,0.522 
LmjF.32.1250,0.522 
LmjF.34.0600,0.522 
LmjF.34.1420,0.522 
LmjF.36.1400,0.522 
LmjF.36.6480,0.522 
LmjF.02.0310,0.548 
LmjF.11.1130,0.548 
LmjF.16.1530,0.548 
LmjF.32.0150,0.548 
LmjF.32.0480,0.548 
LmjF.34.2870,0.548 
LmjF.34.2900,0.548 
LmjF.35.2590,0.548 
LmjF.35.3680,0.548 
LmjF.04.0890,0.575 
LmjF.08.1180,0.575 
LmjF.30.3550,0.575 
LmjF.34.3010,0.575 
LmjF.34.3710,0.575 
LmjF.36.0830,0.575 
LmjF.36.2220,0.575 
LmjF.07.0540,0.604 
LmjF.08.0960,0.604 
LmjF.10.0760,0.604 
LmjF.19.0030,0.604 
LmjF.22.0500,0.604 
LmjF.24.0470,0.604 
LmjF.25.0590,0.604 
LmjF.27.0440,0.604 
LmjF.28.1100,0.604 
LmjF.29.2840,0.604 
LmjF.30.0495,0.604 
LmjF.31.1900,0.604 
LmjF.33.2100,0.604 
LmjF.34.4440,0.604 
LmjF.35.0150,0.604 
LmjF.35.3520,0.604 
LmjF.20.1070,0.627 
LmjF.22.0840,0.627 
LmjF.24.0670,0.627 
LmjF.25.0210,0.627 
LmjF.32.2300,0.627 
LmjF.35.1355,0.627 
LmjF.13.1410,0.652 
LmjF.16.1650,0.652 
LmjF.17.0480,0.652 
LmjF.21.0930,0.652 
LmjF.25.1750,0.652 
LmjF.26.0280,0.652 
LmjF.28.1170,0.652 
LmjF.30.1070,0.652 
LmjF.32.2820,0.652 
LmjF.33.1100,0.652 
LmjF.33.1590,0.652 
LmjF.36.4910,0.652 
LmjF.29.1500,0.675 
LmjF.33.0440,0.675 
LmjF.35.4830,0.675 
LmjF.36.0870,0.675 
LmjF.36.3160,0.675 
LmjF.07.0890,0.698 
LmjF.10.0750,0.698 
LmjF.14.0010,0.698 
LmjF.19.1500,0.698 
LmjF.21.1070,0.698 
LmjF.22.1220,0.698 
LmjF.25.0820,0.698 
LmjF.26.0170,0.698 
LmjF.27.0490,0.698 
LmjF.29.1290,0.698 
LmjF.33.3060,0.698 
LmjF.35.0070,0.698 
LmjF.36.0530,0.698 
LmjF.36.6020,0.698 
LmjF.06.0900,0.720 
LmjF.06.1180,0.720 
LmjF.10.0070,0.720 
LmjF.13.1400,0.720 
LmjF.15.1050,0.720 
LmjF.15.1110,0.720 
LmjF.17.1390,0.720 
LmjF.27.2450,0.720 
LmjF.30.0320,0.720 
LmjF.32.3170,0.720 
LmjF.32.3504,0.720 
LmjF.32.3544,0.720 
LmjF.33.0890,0.720 
LmjF.33.3260,0.720 
LmjF.04.0830,0.741 
LmjF.13.1330,0.741 
LmjF.14.0250,0.741 
LmjF.21.1730,0.741 
LmjF.26.2250,0.741 
LmjF.27.0060,0.741 
LmjF.30.0560,0.741 
LmjF.30.2560,0.741 
LmjF.32.2730,0.741 
LmjF.36.2680,0.741 
LmjF.18.0970,0.756 
LmjF.20.0520,0.756 
LmjF.21.0520,0.756 
LmjF.22.1160,0.756 
LmjF.22.1230,0.756 
LmjF.23.1025,0.756 
LmjF.24.1690,0.756 
LmjF.29.0380,0.756 
LmjF.30.2440,0.756 
LmjF.33.2240,0.756 
LmjF.34.0300,0.756 
LmjF.36.3430,0.756 
LmjF.36.5750,0.756 
LmjF.04.0030,0.773 
LmjF.14.0900,0.773 
LmjF.14.1290,0.773 
LmjF.23.0370,0.773 
LmjF.25.0620,0.773 
LmjF.26.0055,0.773 
LmjF.31.0200,0.773 
LmjF.32.1290,0.773 
LmjF.33.1250,0.773 
LmjF.34.1500,0.773 
LmjF.34.2550,0.773 
LmjF.35.3390,0.773 
LmjF.36.0780,0.773 
LmjF.36.6220,0.773 
LmjF.06.0360,0.789 
LmjF.27.2010,0.789 
LmjF.28.0130,0.789 
LmjF.28.2180,0.789 
LmjF.30.0070,0.789 
LmjF.31.1400,0.789 
LmjF.33.2840,0.789 
LmjF.34.0530,0.789 
LmjF.35.3380,0.789 
LmjF.36.2920,0.789 
LmjF.05.0790,0.807 
LmjF.26.1570,0.807 
LmjF.26.2080,0.807 
LmjF.29.2220,0.807 
LmjF.32.2200,0.807 
LmjF.33.2210,0.807 
LmjF.33.2420,0.807 
LmjF.34.0760,0.807 
LmjF.35.0740,0.807 
LmjF.36.5450,0.807 
LmjF.20.1390,0.824 
LmjF.24.0400,0.824 
LmjF.25.1015,0.824 
LmjF.34.0950,0.824 
LmjF.34.1910,0.824 
LmjF.35.3330,0.824 
LmjF.01.0210,0.840 
LmjF.01.0230,0.840 
LmjF.04.0920,0.840 
LmjF.09.1260,0.840 
LmjF.18.1070,0.840 
LmjF.19.0490,0.840 
LmjF.20.1410,0.840 
LmjF.22.0950,0.840 
LmjF.25.1300,0.840 
LmjF.25.2400,0.840 
LmjF.27.2410,0.840 
LmjF.34.4270,0.840 
LmjF.09.0900,0.855 
LmjF.16.1290,0.855 
LmjF.21.0350,0.855 
LmjF.22.1390,0.855 
LmjF.24.0280,0.855 
LmjF.27.0040,0.855 
LmjF.32.1480,0.855 
LmjF.35.3940,0.855 
LmjF.36.1280,0.855 
LmjF.13.0270,0.867 
LmjF.15.1340,0.867 
LmjF.20.0660,0.867 
LmjF.23.0040,0.867 
LmjF.23.1460,0.867 
LmjF.26.1100,0.867 
LmjF.26.1530,0.867 
LmjF.30.1440,0.867 
LmjF.32.1210,0.867 
LmjF.33.0980,0.867 
LmjF.05.0310,0.879 
LmjF.07.0850,0.879 
LmjF.27.2360,0.879 
LmjF.28.0830,0.879 
LmjF.33.2620,0.879 
LmjF.36.6400,0.879 
LmjF.09.0410,0.890 
LmjF.11.0190,0.890 
LmjF.13.0030,0.890 
LmjF.24.1800,0.890 
