name,Cmax,pos,Ymax,pos,Smax,pos,Smean,D,?,Dmaxcut,Networks-used
LmjF.03.0750:mRNA-p1,0.111,61,0.114,61,0.146,49,0.106,0.110,N,0.450,SignalP-noTM
LmjF.03.0760:mRNA-p1,0.126,28,0.156,16,0.370,5,0.238,0.200,N,0.450,SignalP-noTM
LmjF.03.0770:mRNA-p1,0.213,27,0.142,27,0.154,1,0.098,0.118,N,0.450,SignalP-noTM
LmjF.03.0780:mRNA-p1,0.134,18,0.193,18,0.436,16,0.292,0.247,N,0.450,SignalP-noTM
LmjF.03.0790:mRNA-p1,0.117,14,0.109,14,0.127,28,0.093,0.100,N,0.450,SignalP-noTM
LmjF.03.0800:mRNA-p1,0.117,29,0.108,53,0.128,32,0.100,0.104,N,0.450,SignalP-noTM
LmjF.03.0810:mRNA-p1,0.124,22,0.190,11,0.478,1,0.221,0.207,N,0.450,SignalP-noTM
LmjF.03.0820:mRNA-p1,0.116,19,0.109,19,0.118,14,0.100,0.104,N,0.450,SignalP-noTM
LmjF.03.0830:mRNA-p1,0.127,51,0.222,21,0.541,16,0.395,0.316,N,0.450,SignalP-noTM
LmjF.03.0840:mRNA-p1,0.224,23,0.158,23,0.228,30,0.111,0.133,N,0.450,SignalP-noTM
LmjF.03.0850:mRNA-p1,0.110,29,0.112,17,0.126,40,0.112,0.112,N,0.450,SignalP-noTM
LmjF.03.0860:mRNA-p1,0.121,52,0.115,52,0.172,49,0.108,0.111,N,0.450,SignalP-noTM
LmjF.03.0870:mRNA-p1,0.132,47,0.120,12,0.146,1,0.124,0.123,N,0.450,SignalP-noTM
LmjF.03.0880:mRNA-p1,0.199,42,0.163,42,0.182,16,0.134,0.147,N,0.450,SignalP-noTM
LmjF.03.0890:mRNA-p1,0.164,28,0.225,28,0.403,23,0.272,0.244,N,0.500,SignalP-TM
LmjF.03.0900:mRNA-p1,0.135,21,0.112,21,0.115,55,0.093,0.102,N,0.450,SignalP-noTM
LmjF.03.0910:mRNA-p1,0.161,18,0.194,18,0.276,2,0.225,0.211,N,0.450,SignalP-noTM
LmjF.03.0920:mRNA-p1,0.111,54,0.106,67,0.122,47,0.096,0.100,N,0.450,SignalP-noTM
LmjF.03.0930:mRNA-p1,0.456,35,0.260,35,0.329,15,0.164,0.208,N,0.450,SignalP-noTM
LmjF.03.0940:mRNA-p1,0.111,31,0.184,11,0.421,2,0.245,0.217,N,0.450,SignalP-noTM
LmjF.03.0950:mRNA-p1,0.436,22,0.644,22,0.977,13,0.952,0.810,Y,0.450,SignalP-noTM
LmjF.03.0960:mRNA-p1,0.130,45,0.170,42,0.399,40,0.190,0.178,N,0.500,SignalP-TM
LmjF.03.0970:mRNA-p1,0.138,43,0.127,43,0.180,42,0.105,0.115,N,0.450,SignalP-noTM
LmjF.03.0980:mRNA-p1,0.114,60,0.104,60,0.107,54,0.093,0.098,N,0.450,SignalP-noTM
LmjF.04.0010:mRNA-p1,0.160,32,0.128,32,0.163,2,0.108,0.117,N,0.450,SignalP-noTM
LmjF.04.0020:mRNA-p1,0.348,21,0.249,21,0.379,1,0.228,0.241,N,0.500,SignalP-TM
LmjF.04.0030:mRNA-p1,0.113,23,0.114,23,0.164,13,0.114,0.114,N,0.450,SignalP-noTM
LmjF.04.0035:mRNA:1-p1,0.208,21,0.285,21,0.546,4,0.419,0.338,N,0.500,SignalP-TM
LmjF.04.0040:mRNA-p1,0.172,58,0.157,11,0.290,19,0.202,0.181,N,0.450,SignalP-noTM
LmjF.04.0045:mRNA-p1,0.132,21,0.126,21,0.146,1,0.117,0.121,N,0.450,SignalP-noTM
LmjF.04.0050:mRNA-p1,0.113,70,0.111,70,0.114,53,0.101,0.105,N,0.450,SignalP-noTM
LmjF.04.0060:mRNA-p1,0.325,57,0.203,57,0.181,39,0.116,0.156,N,0.450,SignalP-noTM
LmjF.04.0070:mRNA-p1,0.149,47,0.125,47,0.134,46,0.104,0.114,N,0.450,SignalP-noTM
LmjF.04.0080:mRNA-p1,0.160,21,0.221,21,0.569,2,0.287,0.257,N,0.450,SignalP-noTM
LmjF.04.0090:mRNA-p1,0.125,33,0.113,33,0.125,50,0.105,0.108,N,0.450,SignalP-noTM
LmjF.04.0100:mRNA-p1,0.336,42,0.226,42,0.516,9,0.270,0.244,N,0.500,SignalP-TM
LmjF.04.0110:mRNA-p1,0.135,34,0.125,54,0.171,40,0.116,0.120,N,0.450,SignalP-noTM
LmjF.04.0120:mRNA-p1,0.121,42,0.117,53,0.166,50,0.113,0.115,N,0.450,SignalP-noTM
LmjF.04.0123:mRNA-p1,0.119,24,0.115,24,0.139,13,0.111,0.113,N,0.450,SignalP-noTM
LmjF.04.0127:mRNA-p1,0.110,50,0.107,70,0.115,64,0.100,0.104,N,0.450,SignalP-noTM
LmjF.04.0130:mRNA-p1,0.779,28,0.861,28,0.992,19,0.949,0.909,Y,0.450,SignalP-noTM
LmjF.04.0140:mRNA-p1,0.779,28,0.861,28,0.992,19,0.949,0.909,Y,0.450,SignalP-noTM
LmjF.04.0150:mRNA-p1,0.779,28,0.861,28,0.992,19,0.949,0.909,Y,0.450,SignalP-noTM
LmjF.04.0160:mRNA-p1,0.779,28,0.861,28,0.992,19,0.949,0.909,Y,0.450,SignalP-noTM
LmjF.04.0170:mRNA-p1,0.779,28,0.861,28,0.992,19,0.949,0.909,Y,0.450,SignalP-noTM
LmjF.04.0180:mRNA-p1,0.731,24,0.827,24,0.980,14,0.937,0.887,Y,0.450,SignalP-noTM
LmjF.04.0190:mRNA-p1,0.243,26,0.474,26,0.981,18,0.925,0.718,Y,0.450,SignalP-noTM
LmjF.04.0200:mRNA-p1,0.462,23,0.657,23,0.982,14,0.933,0.806,Y,0.450,SignalP-noTM
LmjF.04.0210:mRNA-p1,0.681,35,0.802,35,0.986,25,0.887,0.848,Y,0.450,SignalP-noTM
LmjF.04.0220:mRNA-p1,0.527,28,0.439,28,0.747,7,0.486,0.458,N,0.500,SignalP-TM
LmjF.04.0230:mRNA-p1,0.132,19,0.102,19,0.107,27,0.081,0.094,N,0.500,SignalP-TM
LmjF.04.0240:mRNA-p1,0.142,26,0.152,26,0.250,1,0.168,0.161,N,0.450,SignalP-noTM
LmjF.04.0250:mRNA-p1,0.125,25,0.170,17,0.331,3,0.245,0.210,N,0.450,SignalP-noTM
LmjF.04.0260:mRNA-p1,0.110,60,0.132,18,0.231,9,0.165,0.150,N,0.450,SignalP-noTM
LmjF.04.0270:mRNA-p1,0.209,20,0.173,20,0.231,2,0.135,0.152,N,0.450,SignalP-noTM
LmjF.04.0280:mRNA-p1,0.116,20,0.110,20,0.125,29,0.104,0.107,N,0.450,SignalP-noTM
LmjF.04.0290:mRNA-p1,0.138,19,0.182,11,0.425,1,0.199,0.191,N,0.450,SignalP-noTM
LmjF.04.0300:mRNA-p1,0.125,26,0.177,26,0.431,7,0.254,0.218,N,0.450,SignalP-noTM
LmjF.04.0310:mRNA-p1,0.423,25,0.626,25,0.975,15,0.923,0.786,Y,0.450,SignalP-noTM
LmjF.04.0320:mRNA-p1,0.111,54,0.135,12,0.200,1,0.139,0.137,N,0.450,SignalP-noTM
LmjF.04.0330:mRNA-p1,0.186,17,0.323,17,0.603,6,0.548,0.445,N,0.450,SignalP-noTM
LmjF.04.0340:mRNA-p1,0.135,18,0.164,18,0.279,5,0.198,0.182,N,0.450,SignalP-noTM
LmjF.04.0350:mRNA-p1,0.112,33,0.106,48,0.131,39,0.098,0.102,N,0.450,SignalP-noTM
LmjF.04.0370:mRNA-p1,0.200,16,0.140,16,0.117,20,0.095,0.116,N,0.450,SignalP-noTM
LmjF.04.0380:mRNA-p1,0.108,30,0.140,11,0.218,10,0.165,0.153,N,0.450,SignalP-noTM
LmjF.04.0390:mRNA-p1,0.665,19,0.794,19,0.983,2,0.941,0.873,Y,0.450,SignalP-noTM
LmjF.04.0400:mRNA-p1,0.109,51,0.109,48,0.141,28,0.100,0.104,N,0.450,SignalP-noTM
LmjF.04.0410:mRNA-p1,0.126,21,0.191,12,0.389,1,0.291,0.245,N,0.450,SignalP-noTM
LmjF.04.0420:mRNA-p1,0.174,48,0.137,48,0.143,45,0.102,0.118,N,0.450,SignalP-noTM
LmjF.04.0430:mRNA-p1,0.151,63,0.200,52,0.436,49,0.189,0.195,N,0.500,SignalP-TM
LmjF.04.0440:mRNA-p1,0.142,19,0.127,19,0.140,15,0.114,0.120,N,0.450,SignalP-noTM
LmjF.04.0450:mRNA-p1,0.132,33,0.113,33,0.120,49,0.095,0.103,N,0.450,SignalP-noTM
LmjF.04.0460:mRNA-p1,0.110,23,0.106,18,0.116,1,0.100,0.103,N,0.450,SignalP-noTM
LmjF.04.0465:pseudogenic_transcript-p1,0.111,47,0.107,21,0.117,3,0.106,0.107,N,0.450,SignalP-noTM
LmjF.04.0470:mRNA-p1,0.184,36,0.144,36,0.251,26,0.116,0.129,N,0.450,SignalP-noTM
LmjF.04.0480:mRNA-p1,0.135,19,0.145,19,0.196,8,0.162,0.154,N,0.450,SignalP-noTM
LmjF.04.0490:mRNA-p1,0.109,63,0.120,16,0.194,12,0.132,0.126,N,0.450,SignalP-noTM
LmjF.04.0500:mRNA-p1,0.152,28,0.148,28,0.325,27,0.148,0.148,N,0.450,SignalP-noTM
LmjF.04.0510:mRNA-p1,0.110,62,0.106,12,0.120,1,0.100,0.103,N,0.450,SignalP-noTM
LmjF.04.0520:mRNA-p1,0.109,38,0.122,11,0.172,1,0.114,0.118,N,0.450,SignalP-noTM
LmjF.04.0530.1:mRNA-p1,0.193,26,0.274,19,0.544,9,0.389,0.336,N,0.450,SignalP-noTM
LmjF.04.0530.2:mRNA-p1,0.113,34,0.113,62,0.156,50,0.109,0.111,N,0.450,SignalP-noTM
LmjF.04.0540:mRNA-p1,0.297,33,0.182,33,0.181,3,0.120,0.148,N,0.450,SignalP-noTM
LmjF.04.0550:mRNA-p1,0.114,26,0.172,11,0.376,9,0.276,0.228,N,0.450,SignalP-noTM
LmjF.04.0560:mRNA-p1,0.121,27,0.134,11,0.226,46,0.155,0.145,N,0.450,SignalP-noTM
LmjF.04.0570:mRNA-p1,0.124,30,0.188,30,0.383,5,0.276,0.235,N,0.450,SignalP-noTM
LmjF.04.0580:mRNA-p1,0.125,24,0.118,24,0.164,12,0.113,0.115,N,0.450,SignalP-noTM
LmjF.04.0590:mRNA-p1,0.153,36,0.156,36,0.232,51,0.137,0.148,N,0.500,SignalP-TM
LmjF.04.0600:mRNA-p1,0.460,19,0.324,19,0.686,3,0.324,0.324,N,0.500,SignalP-TM
LmjF.04.0610:mRNA-p1,0.110,26,0.110,26,0.118,8,0.110,0.110,N,0.450,SignalP-noTM
LmjF.04.0620:mRNA-p1,0.110,33,0.113,12,0.139,1,0.110,0.111,N,0.450,SignalP-noTM
LmjF.04.0625:mRNA-p1,0.182,27,0.153,27,0.182,19,0.132,0.142,N,0.450,SignalP-noTM
LmjF.04.0630:mRNA-p1,0.149,16,0.197,16,0.355,7,0.255,0.228,N,0.450,SignalP-noTM
LmjF.04.0640:mRNA-p1,0.115,40,0.127,45,0.193,39,0.117,0.123,N,0.500,SignalP-TM
LmjF.04.0650:mRNA-p1,0.109,51,0.104,38,0.109,22,0.097,0.100,N,0.450,SignalP-noTM
LmjF.04.0660:mRNA-p1,0.111,63,0.116,11,0.139,1,0.120,0.118,N,0.450,SignalP-noTM
LmjF.04.0670:mRNA-p1,0.112,31,0.115,11,0.139,1,0.117,0.116,N,0.450,SignalP-noTM
LmjF.04.0680:mRNA-p1,0.108,57,0.102,37,0.115,26,0.095,0.098,N,0.450,SignalP-noTM
LmjF.04.0690:mRNA-p1,0.145,50,0.121,50,0.156,49,0.100,0.109,N,0.450,SignalP-noTM
LmjF.04.0700:mRNA-p1,0.213,18,0.163,18,0.165,17,0.123,0.141,N,0.450,SignalP-noTM
LmjF.04.0710:mRNA-p1,0.111,8,0.107,12,0.164,50,0.100,0.103,N,0.450,SignalP-noTM
LmjF.04.0720:mRNA-p1,0.116,21,0.179,21,0.396,8,0.273,0.230,N,0.450,SignalP-noTM
LmjF.04.0730:mRNA-p1,0.125,31,0.129,12,0.204,3,0.158,0.145,N,0.450,SignalP-noTM
LmjF.04.0740:mRNA-p1,0.146,68,0.184,13,0.280,1,0.235,0.211,N,0.450,SignalP-noTM
LmjF.04.0750:mRNA-p1,0.109,70,0.106,12,0.120,3,0.103,0.104,N,0.450,SignalP-noTM
LmjF.04.0760:mRNA-p1,0.120,23,0.110,38,0.124,21,0.104,0.106,N,0.450,SignalP-noTM
LmjF.04.0770:mRNA-p1,0.120,23,0.110,38,0.124,21,0.104,0.106,N,0.450,SignalP-noTM
LmjF.04.0780:mRNA-p1,0.130,24,0.117,24,0.141,9,0.107,0.112,N,0.450,SignalP-noTM
LmjF.04.0790:mRNA-p1,0.171,29,0.138,29,0.141,3,0.116,0.126,N,0.450,SignalP-noTM
LmjF.04.0800:mRNA-p1,0.184,53,0.136,53,0.147,50,0.099,0.116,N,0.450,SignalP-noTM
LmjF.04.0810:mRNA-p1,0.107,22,0.119,22,0.171,11,0.133,0.127,N,0.450,SignalP-noTM
LmjF.04.0820:mRNA-p1,0.146,34,0.153,34,0.373,33,0.157,0.155,N,0.450,SignalP-noTM
LmjF.04.0830:mRNA-p1,0.111,29,0.107,29,0.121,23,0.102,0.104,N,0.450,SignalP-noTM
LmjF.04.0840:mRNA-p1,0.129,34,0.126,34,0.193,6,0.131,0.128,N,0.450,SignalP-noTM
LmjF.04.0850:mRNA-p1,0.116,25,0.176,25,0.351,7,0.267,0.225,N,0.450,SignalP-noTM
LmjF.04.0860:mRNA-p1,0.111,58,0.109,34,0.165,15,0.107,0.108,N,0.500,SignalP-TM
LmjF.04.0870:mRNA-p1,0.118,51,0.131,28,0.325,27,0.155,0.144,N,0.450,SignalP-noTM
LmjF.04.0880:mRNA-p1,0.135,30,0.119,11,0.149,1,0.124,0.122,N,0.450,SignalP-noTM
LmjF.04.0890:mRNA-p1,0.136,24,0.122,24,0.146,4,0.109,0.115,N,0.450,SignalP-noTM
LmjF.04.0900:mRNA-p1,0.114,58,0.125,12,0.170,1,0.131,0.128,N,0.450,SignalP-noTM
LmjF.04.0910:mRNA-p1,0.138,21,0.218,11,0.518,4,0.414,0.324,N,0.450,SignalP-noTM
LmjF.04.0920:mRNA-p1,0.113,54,0.123,13,0.193,4,0.144,0.135,N,0.450,SignalP-noTM
LmjF.04.0930:mRNA-p1,0.107,8,0.103,40,0.108,46,0.096,0.099,N,0.450,SignalP-noTM
LmjF.04.0940:mRNA-p1,0.146,29,0.142,29,0.373,3,0.159,0.151,N,0.450,SignalP-noTM
LmjF.04.0950:mRNA-p1,0.109,70,0.106,12,0.120,3,0.103,0.104,N,0.450,SignalP-noTM
LmjF.04.0960:mRNA-p1,0.207,33,0.152,33,0.180,4,0.121,0.135,N,0.450,SignalP-noTM
LmjF.04.0970:mRNA-p1,0.136,39,0.118,39,0.137,5,0.101,0.109,N,0.450,SignalP-noTM
LmjF.04.0975:mRNA-p1,0.127,19,0.111,69,0.119,60,0.099,0.104,N,0.450,SignalP-noTM
LmjF.04.0980:mRNA-p1,0.170,24,0.151,24,0.181,23,0.135,0.143,N,0.450,SignalP-noTM
LmjF.04.0990:mRNA-p1,0.120,30,0.112,45,0.137,5,0.108,0.110,N,0.450,SignalP-noTM
LmjF.04.1000:mRNA-p1,0.129,35,0.125,35,0.163,34,0.118,0.121,N,0.450,SignalP-noTM
LmjF.04.1010:mRNA-p1,0.111,55,0.112,16,0.182,12,0.118,0.115,N,0.450,SignalP-noTM
LmjF.04.1020:mRNA-p1,0.112,28,0.122,12,0.160,2,0.130,0.126,N,0.450,SignalP-noTM
LmjF.04.1030:mRNA-p1,0.735,38,0.173,38,0.256,20,0.110,0.148,N,0.500,SignalP-TM
LmjF.04.1040:mRNA-p1,0.111,33,0.114,33,0.148,12,0.114,0.114,N,0.450,SignalP-noTM
LmjF.04.1050:mRNA-p1,0.113,15,0.131,22,0.212,13,0.148,0.138,N,0.500,SignalP-TM
LmjF.04.1060:mRNA-p1,0.120,48,0.119,11,0.155,1,0.114,0.117,N,0.450,SignalP-noTM
LmjF.04.1070:mRNA-p1,0.130,34,0.161,19,0.314,3,0.184,0.173,N,0.450,SignalP-noTM
LmjF.04.1080:mRNA-p1,0.191,22,0.139,22,0.144,1,0.099,0.117,N,0.450,SignalP-noTM
LmjF.04.1090:mRNA-p1,0.113,37,0.119,37,0.164,26,0.120,0.119,N,0.450,SignalP-noTM
LmjF.04.1100:mRNA-p1,0.113,26,0.109,14,0.128,6,0.112,0.111,N,0.450,SignalP-noTM
LmjF.04.1110:mRNA-p1,0.121,17,0.121,17,0.140,5,0.118,0.119,N,0.450,SignalP-noTM
LmjF.04.1120:mRNA-p1,0.230,48,0.151,48,0.159,1,0.108,0.128,N,0.450,SignalP-noTM
LmjF.04.1130:mRNA-p1,0.119,45,0.127,11,0.172,41,0.140,0.134,N,0.450,SignalP-noTM
LmjF.04.1140:mRNA-p1,0.113,42,0.110,12,0.131,2,0.111,0.110,N,0.450,SignalP-noTM
LmjF.04.1150:mRNA-p1,0.187,35,0.227,23,0.438,11,0.342,0.273,N,0.500,SignalP-TM
LmjF.04.1160:mRNA-p1,0.145,27,0.117,27,0.170,38,0.093,0.104,N,0.450,SignalP-noTM
LmjF.04.1165:pseudogenic_transcript-p1,0.127,54,0.144,12,0.296,14,0.156,0.150,N,0.450,SignalP-noTM
LmjF.04.1170:mRNA-p1,0.113,33,0.107,33,0.127,31,0.098,0.102,N,0.450,SignalP-noTM
LmjF.04.1180:mRNA-p1,0.208,20,0.212,20,0.341,13,0.219,0.216,N,0.450,SignalP-noTM
LmjF.04.1190:mRNA-p1,0.173,18,0.150,18,0.218,27,0.136,0.142,N,0.450,SignalP-noTM
LmjF.04.1200:mRNA-p1,0.108,57,0.117,11,0.137,10,0.118,0.118,N,0.450,SignalP-noTM
LmjF.04.1210:mRNA-p1,0.217,37,0.166,37,0.248,6,0.143,0.154,N,0.450,SignalP-noTM
LmjF.04.1220:mRNA-p1,0.157,24,0.121,24,0.147,1,0.096,0.108,N,0.450,SignalP-noTM
LmjF.04.1230:mRNA-p1,0.109,40,0.103,64,0.115,3,0.096,0.100,N,0.450,SignalP-noTM
LmjF.05.0010:mRNA-p1,0.138,21,0.116,21,0.116,20,0.097,0.105,N,0.450,SignalP-noTM
LmjF.05.0020:mRNA-p1,0.112,32,0.125,13,0.187,8,0.144,0.135,N,0.450,SignalP-noTM
LmjF.05.0030:mRNA-p1,0.159,18,0.331,18,0.796,1,0.661,0.510,Y,0.450,SignalP-noTM
LmjF.05.0040:mRNA-p1,0.135,34,0.119,34,0.135,43,0.106,0.112,N,0.450,SignalP-noTM
LmjF.05.0050:mRNA-p1,0.128,33,0.108,33,0.112,46,0.093,0.100,N,0.450,SignalP-noTM
LmjF.05.0060:mRNA-p1,0.117,27,0.103,27,0.107,69,0.091,0.097,N,0.450,SignalP-noTM
LmjF.05.0070:mRNA-p1,0.124,41,0.112,41,0.111,23,0.098,0.104,N,0.450,SignalP-noTM
LmjF.05.0080:mRNA-p1,0.117,41,0.108,41,0.121,40,0.096,0.101,N,0.450,SignalP-noTM
LmjF.05.0090:mRNA-p1,0.141,21,0.140,21,0.237,1,0.129,0.134,N,0.450,SignalP-noTM
LmjF.05.0100:mRNA-p1,0.130,41,0.114,41,0.117,8,0.100,0.106,N,0.450,SignalP-noTM
LmjF.05.0110:mRNA-p1,0.111,42,0.125,11,0.180,10,0.151,0.139,N,0.450,SignalP-noTM
LmjF.05.0120:mRNA-p1,0.155,26,0.241,11,0.640,2,0.478,0.369,N,0.450,SignalP-noTM
LmjF.05.0130:mRNA-p1,0.111,40,0.109,11,0.148,46,0.104,0.106,N,0.450,SignalP-noTM
LmjF.05.0140:mRNA-p1,0.145,33,0.118,33,0.138,1,0.103,0.110,N,0.450,SignalP-noTM
LmjF.05.0150:mRNA-p1,0.130,67,0.111,67,0.118,4,0.098,0.104,N,0.450,SignalP-noTM
LmjF.05.0160:mRNA-p1,0.112,11,0.110,11,0.121,3,0.108,0.109,N,0.450,SignalP-noTM
LmjF.05.0170:mRNA-p1,0.175,38,0.143,38,0.216,37,0.124,0.133,N,0.450,SignalP-noTM
LmjF.05.0180:mRNA-p1,0.280,27,0.305,27,0.598,2,0.362,0.335,N,0.450,SignalP-noTM
LmjF.05.0190:mRNA-p1,0.211,17,0.134,17,0.127,25,0.085,0.107,N,0.450,SignalP-noTM
LmjF.05.0200:mRNA-p1,0.111,26,0.108,26,0.134,9,0.105,0.107,N,0.450,SignalP-noTM
LmjF.05.0210:mRNA-p1,0.121,23,0.118,23,0.149,22,0.115,0.117,N,0.450,SignalP-noTM
LmjF.05.0220:mRNA-p1,0.111,31,0.107,31,0.136,12,0.102,0.104,N,0.450,SignalP-noTM
LmjF.05.0230:mRNA-p1,0.119,24,0.122,13,0.164,1,0.122,0.122,N,0.450,SignalP-noTM
LmjF.05.0240:mRNA-p1,0.156,46,0.207,46,0.490,28,0.303,0.245,N,0.500,SignalP-TM
LmjF.05.0250:mRNA-p1,0.133,53,0.158,53,0.319,40,0.145,0.153,N,0.500,SignalP-TM
LmjF.05.0260:mRNA-p1,0.113,52,0.111,11,0.131,3,0.116,0.114,N,0.450,SignalP-noTM
LmjF.05.0270:mRNA-p1,0.129,29,0.112,41,0.121,45,0.099,0.105,N,0.450,SignalP-noTM
LmjF.05.0280:mRNA-p1,0.301,34,0.254,34,0.365,30,0.205,0.235,N,0.500,SignalP-TM
LmjF.05.0285:mRNA-p1,0.115,21,0.159,11,0.319,1,0.173,0.167,N,0.450,SignalP-noTM
LmjF.05.0290:mRNA-p1,0.112,28,0.111,28,0.141,24,0.108,0.109,N,0.450,SignalP-noTM
LmjF.05.0300:mRNA-p1,0.135,27,0.157,11,0.306,1,0.155,0.156,N,0.450,SignalP-noTM
LmjF.05.0310:mRNA-p1,0.254,41,0.191,11,0.415,1,0.259,0.228,N,0.450,SignalP-noTM
LmjF.05.0320:mRNA-p1,0.111,25,0.266,11,0.757,1,0.643,0.417,N,0.500,SignalP-TM
LmjF.05.0330.1:mRNA-p1,0.129,36,0.121,15,0.152,1,0.130,0.126,N,0.450,SignalP-noTM
LmjF.05.0330.2:mRNA-p1,0.157,48,0.136,48,0.177,4,0.128,0.132,N,0.450,SignalP-noTM
LmjF.05.0340:mRNA-p1,0.109,37,0.120,16,0.211,12,0.136,0.129,N,0.450,SignalP-noTM
LmjF.05.0350:mRNA-p1,0.265,20,0.237,20,0.265,19,0.215,0.225,N,0.450,SignalP-noTM
LmjF.05.0360:mRNA-p1,0.136,31,0.129,58,0.292,44,0.129,0.129,N,0.450,SignalP-noTM
LmjF.05.0370:mRNA-p1,0.108,47,0.106,68,0.119,31,0.100,0.103,N,0.450,SignalP-noTM
LmjF.05.0380:mRNA-p1,0.108,34,0.110,34,0.130,13,0.108,0.109,N,0.450,SignalP-noTM
LmjF.05.0390:mRNA-p1,0.146,26,0.127,26,0.162,25,0.110,0.118,N,0.450,SignalP-noTM
LmjF.05.0400:mRNA-p1,0.388,60,0.199,60,0.120,54,0.099,0.145,N,0.450,SignalP-noTM
LmjF.05.0410:mRNA-p1,0.113,25,0.106,25,0.116,4,0.100,0.103,N,0.450,SignalP-noTM
LmjF.05.0420:mRNA-p1,0.206,24,0.141,24,0.159,49,0.097,0.117,N,0.450,SignalP-noTM
LmjF.05.0430:mRNA-p1,0.189,43,0.149,43,0.318,42,0.112,0.129,N,0.450,SignalP-noTM
LmjF.05.0440:mRNA-p1,0.228,19,0.254,19,0.465,18,0.283,0.270,N,0.450,SignalP-noTM
LmjF.05.0450:mRNA-p1,0.110,11,0.104,58,0.108,24,0.094,0.099,N,0.450,SignalP-noTM
LmjF.05.0460:mRNA-p1,0.110,25,0.107,34,0.116,29,0.103,0.105,N,0.450,SignalP-noTM
LmjF.05.0470:mRNA-p1,0.150,51,0.138,12,0.221,1,0.136,0.137,N,0.450,SignalP-noTM
LmjF.05.0480:mRNA-p1,0.114,39,0.149,39,0.279,32,0.151,0.150,N,0.500,SignalP-TM
LmjF.05.0490:mRNA-p1,0.168,27,0.243,27,0.516,1,0.367,0.310,N,0.450,SignalP-noTM
LmjF.05.0500:mRNA-p1,0.119,46,0.162,14,0.277,2,0.218,0.192,N,0.450,SignalP-noTM
LmjF.05.0510:mRNA-p1,0.119,46,0.162,14,0.277,2,0.218,0.192,N,0.450,SignalP-noTM
LmjF.05.0520:mRNA-p1,0.158,50,0.145,11,0.220,2,0.182,0.165,N,0.450,SignalP-noTM
LmjF.05.0530:mRNA-p1,0.182,18,0.138,18,0.156,33,0.101,0.118,N,0.450,SignalP-noTM
LmjF.05.0540:mRNA-p1,0.112,26,0.105,41,0.117,29,0.097,0.101,N,0.450,SignalP-noTM
LmjF.05.0550:mRNA-p1,0.169,17,0.152,17,0.182,14,0.136,0.143,N,0.450,SignalP-noTM
LmjF.05.0560:mRNA-p1,0.119,10,0.117,11,0.152,9,0.132,0.125,N,0.450,SignalP-noTM
LmjF.05.0570:mRNA-p1,0.111,61,0.125,11,0.160,1,0.135,0.130,N,0.450,SignalP-noTM
LmjF.05.0580:mRNA-p1,0.111,54,0.108,35,0.130,20,0.107,0.107,N,0.450,SignalP-noTM
LmjF.05.0590:mRNA-p1,0.115,36,0.107,54,0.124,40,0.098,0.102,N,0.450,SignalP-noTM
LmjF.05.0600:mRNA-p1,0.109,41,0.107,34,0.123,12,0.102,0.104,N,0.450,SignalP-noTM
LmjF.05.0610:mRNA-p1,0.111,29,0.111,11,0.126,2,0.112,0.111,N,0.450,SignalP-noTM
LmjF.05.0620:mRNA-p1,0.142,46,0.133,46,0.187,43,0.122,0.127,N,0.450,SignalP-noTM
LmjF.05.0630:mRNA-p1,0.117,7,0.106,13,0.121,23,0.103,0.105,N,0.450,SignalP-noTM
LmjF.05.0640:mRNA-p1,0.111,66,0.110,50,0.124,32,0.099,0.104,N,0.450,SignalP-noTM
LmjF.05.0650:mRNA-p1,0.138,26,0.188,26,0.364,11,0.258,0.226,N,0.450,SignalP-noTM
LmjF.05.0660:mRNA-p1,0.250,21,0.311,21,0.501,1,0.375,0.345,N,0.450,SignalP-noTM
LmjF.05.0670:mRNA-p1,0.150,28,0.137,28,0.240,26,0.124,0.130,N,0.450,SignalP-noTM
LmjF.05.0680:mRNA-p1,0.111,63,0.107,63,0.124,50,0.099,0.102,N,0.450,SignalP-noTM
LmjF.05.0690:mRNA-p1,0.186,21,0.142,21,0.178,35,0.107,0.123,N,0.450,SignalP-noTM
LmjF.05.0700:mRNA-p1,0.188,29,0.140,29,0.168,3,0.113,0.126,N,0.450,SignalP-noTM
LmjF.05.0710:mRNA-p1,0.114,63,0.107,63,0.113,9,0.100,0.103,N,0.450,SignalP-noTM
LmjF.05.0720:mRNA-p1,0.112,68,0.122,16,0.198,6,0.145,0.135,N,0.450,SignalP-noTM
LmjF.05.0730:mRNA-p1,0.125,30,0.117,30,0.153,3,0.113,0.115,N,0.450,SignalP-noTM
LmjF.05.0740:mRNA-p1,0.137,17,0.139,17,0.217,4,0.138,0.138,N,0.450,SignalP-noTM
LmjF.05.0750:mRNA-p1,0.652,29,0.720,29,0.983,13,0.833,0.781,Y,0.450,SignalP-noTM
LmjF.05.0760:mRNA-p1,0.116,45,0.106,38,0.125,6,0.100,0.103,N,0.450,SignalP-noTM
LmjF.05.0770:mRNA-p1,0.286,33,0.241,33,0.480,1,0.233,0.237,N,0.450,SignalP-noTM
LmjF.05.0780:mRNA-p1,0.142,33,0.130,33,0.146,11,0.124,0.127,N,0.450,SignalP-noTM
LmjF.05.0790:mRNA-p1,0.132,50,0.193,13,0.528,3,0.319,0.261,N,0.450,SignalP-noTM
