name,length,num_reads,num_reads_primary,num_reads_secondary,gc,ct
LmjF.05.1110,2983,3974,3589,262,0.572,0.651
LmjF.05.1120,88,2509,2502,1,0.602,0.568
LmjF.05.1130,16,3,2,1,0.438,0.5
LmjF.05.1140,158,3012,2946,52,0.601,0.589
LmjF.05.1160,599,1026,812,70,0.604,0.606
LmjF.05.1170,157,2829,2163,468,0.548,0.573
LmjF.05.1180,423,1458,1286,58,0.598,0.61
LmjF.05.1190,30,724,345,311,0.6,0.6
LmjF.05.1200,77,5664,5263,337,0.442,0.623
LmjF.05.1210,65,2279,1867,318,0.508,0.662
LmjF.05.1215,173,2111,1393,450,0.422,0.682
LmjF.05.1220,385,2636,2540,86,0.603,0.605
LmjF.05.1230,231,7448,6020,850,0.537,0.584
LmjF.05_492,296,355,217,69,0.541,0.632
LmjF.05_497,42,860,556,155,0.667,0.619
LmjF.05_529,227,2394,2167,159,0.595,0.564
LmjF.05_532,394,1739,1647,45,0.561,0.614
LmjF.05_579,66,1571,1548,3,0.561,0.5
LmjF.05_584,157,2433,1734,307,0.586,0.637
LmjF.06.0010,79,185136,181683,1655,0.506,0.747
LmjF.06.0020,1631,6786,2630,2002,0.608,0.538
LmjF.06.0030,285,3728,3606,70,0.537,0.667
LmjF.06.0040,145,3485,2770,304,0.593,0.545
LmjF.06.0050,3554,4334,2216,1341,0.566,0.643
LmjF.06.0060,819,2707,1566,601,0.575,0.614
LmjF.06.0070,313,1656,1265,74,0.633,0.575
LmjF.06.0080,81,2468,2238,58,0.654,0.642
LmjF.06.0090,100,2447,1464,473,0.61,0.71
LmjF.06.0100,875,1176,636,374,0.627,0.568
LmjF.06.0110,408,2394,1996,211,0.593,0.583
LmjF.06.0120,223,11737,10736,700,0.547,0.619
LmjF.06.0130,339,294,212,48,0.617,0.596
LmjF.06.0140,231,5099,3973,894,0.58,0.688
LmjF.06.0150,29,3222,3179,32,0.69,0.414
LmjF.06.0160,464,1746,1429,130,0.61,0.532
LmjF.06.0170,96,1561,1480,41,0.583,0.625
LmjF.06.0180,622,943,528,190,0.616,0.502
LmjF.06.0190,642,1374,980,325,0.646,0.555
LmjF.06.0200,1232,6443,2459,1853,0.608,0.532
LmjF.06.0210,236,751,702,29,0.538,0.432
LmjF.06.0220,81,161,150,6,0.642,0.654
LmjF.06.0230,423,7,5,1,0.574,0.52
LmjF.06.0240,539,2662,1773,311,0.657,0.479
LmjF.06.0250,434,2899,2282,173,0.613,0.594
LmjF.06.0260,1019,1917,1090,417,0.578,0.584
LmjF.06.0270,208,3174,2961,161,0.558,0.639
LmjF.06.0280,359,866,779,31,0.621,0.557
LmjF.06.0290,1233,2037,1708,114,0.622,0.539
LmjF.06.0300,29,2297,2024,166,0.655,0.655
LmjF.06.0310,113,2446,2334,59,0.584,0.699
LmjF.06.0320,1010,1680,1442,73,0.564,0.599
LmjF.06.0330,203,1033,1005,16,0.606,0.473
LmjF.06.0340,153,1481,1306,49,0.549,0.562
LmjF.06.0350,297,2174,1648,452,0.468,0.529
LmjF.06.0360,33,2185,1730,400,0.485,0.394
LmjF.06.0370,5022,70,59,8,0.577,0.483
LmjF.06.0380,386,82,67,9,0.453,0.513
LmjF.06.0390,681,2933,2153,431,0.495,0.558
LmjF.06.0400,135,2034,1511,471,0.585,0.667
LmjF.06.0410,1218,70,16,8,0.608,0.525
LmjF.06.0412,401,1803,855,562,0.571,0.641
LmjF.06.0415,40,35453,34843,351,0.65,0.575
LmjF.06.0420,1026,968,610,108,0.552,0.628
LmjF.06.0430,844,1511,1485,9,0.577,0.555
LmjF.06.0440,278,1125,1033,47,0.565,0.525
LmjF.06.0450,69,1778,1180,499,0.551,0.449
LmjF.06.0460,914,1493,1435,16,0.572,0.637
LmjF.06.0470,537,982,710,176,0.603,0.559
LmjF.06.0480,224,1639,728,622,0.612,0.509
LmjF.06.0490,523,1761,1154,311,0.646,0.495
LmjF.06.0500,104,359,288,18,0.606,0.558
LmjF.06.0510,229,1964,1841,91,0.598,0.598
LmjF.06.0520,715,865,570,171,0.573,0.608
LmjF.06.0530,339,1992,1747,179,0.608,0.605
LmjF.06.0540,415,984,760,165,0.636,0.477
LmjF.06.0550,359,756,692,36,0.624,0.557
LmjF.06.0560,70,4483,3853,581,0.429,0.443
LmjF.06.0570,19,57962,53800,3947,0.421,0.684
LmjF.06.0580,27,44749,41528,2740,0.519,0.556
LmjF.06.0590,694,773,661,42,0.571,0.536
LmjF.06.0600,263,1146,1127,9,0.612,0.517
LmjF.06.0610,385,1253,1210,26,0.657,0.59
LmjF.06.0620,112,1561,1359,114,0.527,0.625
LmjF.06.0630,750,69,53,9,0.631,0.521
LmjF.06.0640,NA,0,NA,NA,NA,NA
LmjF.06.0650,376,1978,1785,95,0.524,0.598
LmjF.06.0660,347,1294,974,193,0.597,0.545
LmjF.06.0670,834,67,25,11,0.61,0.583
LmjF.06.0680,246,2125,2094,6,0.593,0.585
LmjF.06.0685,145,654,299,191,0.634,0.51
LmjF.06.0690,48,2,1,1,0.771,0.438
LmjF.06.0700,234,400,396,2,0.628,0.786
LmjF.06.0710,982,777,476,169,0.588,0.55
LmjF.06.0720,444,647,631,4,0.658,0.541
LmjF.06.0730,695,679,607,63,0.619,0.637
LmjF.06.0740,524,286,222,31,0.571,0.51
LmjF.06.0750,196,645,581,35,0.658,0.577
LmjF.06.0760,203,488,273,118,0.581,0.601
LmjF.06.0770,808,10,3,3,0.584,0.608
LmjF.06.0780,NA,0,NA,NA,NA,NA
LmjF.06.0790,1089,2916,1064,718,0.61,0.586
LmjF.06.0800,132,791,646,137,0.636,0.614
LmjF.06.0810,NA,0,NA,NA,NA,NA
LmjF.06.0820,86,578,308,132,0.674,0.698
LmjF.06.0830,199,2299,1863,184,0.623,0.553
LmjF.06.0840,338,2875,2756,30,0.586,0.598
LmjF.06.0850,NA,0,NA,NA,NA,NA
LmjF.06.0860,243,2810,1920,691,0.588,0.56
LmjF.06.0870,362,876,827,35,0.68,0.638
LmjF.06.0880,170,2691,2354,160,0.653,0.665
LmjF.06.0890,619,1206,1137,20,0.616,0.504
LmjF.06.0900,835,576,517,51,0.618,0.564
LmjF.06.0910,221,1731,1648,58,0.647,0.606
LmjF.06.0920,161,1914,1882,19,0.627,0.702
LmjF.06.0930,1364,1574,1230,171,0.639,0.589
LmjF.06.0940,767,811,666,121,0.604,0.654
LmjF.06.0950,361,1563,919,556,0.637,0.67
LmjF.06.0960,282,1583,1508,26,0.638,0.507
LmjF.06.0970,45,1168,470,382,0.6,0.533
LmjF.06.0980,101,1522,1102,258,0.584,0.574
LmjF.06.0990,337,1161,951,81,0.596,0.647
LmjF.06.0995,84,3601,3482,55,0.69,0.583
LmjF.06.1000,189,628,396,112,0.656,0.624
LmjF.06.1010,252,656,387,212,0.635,0.571
LmjF.06.1020,107,2503,2346,144,0.617,0.57
LmjF.06.1030,329,292,163,102,0.614,0.486
LmjF.06.1040,71,566,338,204,0.62,0.366
LmjF.06.1050,135,7602,7453,77,0.593,0.674
LmjF.06.1060,1292,4288,1450,1023,0.644,0.532
LmjF.06.1070,191,2091,1197,846,0.639,0.665
LmjF.06.1080,89,1255,705,419,0.663,0.438
LmjF.06.1090,194,196,181,10,0.67,0.747
LmjF.06.1100,282,1512,532,444,0.578,0.624
LmjF.06.1110,183,3946,1195,1150,0.607,0.639
LmjF.06.1120,1477,712,357,267,0.619,0.542
LmjF.06.1130,105,829,352,320,0.676,0.533
LmjF.06.1140,NA,0,NA,NA,NA,NA
LmjF.06.1150,122,674,660,8,0.648,0.516
LmjF.06.1160,118,895,732,145,0.636,0.661
LmjF.06.1170,91,4015,2792,858,0.648,0.648
LmjF.06.1180,216,3577,3316,95,0.611,0.579
LmjF.06.1190,4,916,796,89,1,0.5
LmjF.06.1200,291,537,471,11,0.595,0.557
LmjF.06.1210,33,1168,1077,53,0.697,0.485
LmjF.06.1220,282,1226,1100,106,0.638,0.482
LmjF.06.1230,717,10,5,1,0.621,0.54
LmjF.06.1240,249,1160,1029,56,0.622,0.622
LmjF.06.1245,780,18,9,4,0.672,0.532
LmjF.06.1250,244,2480,2182,233,0.594,0.656
LmjF.06.1260,173,17517,13069,2727,0.37,0.561
LmjF.06.1270,148,1366,893,345,0.5,0.568
LmjF.06.1280,145,2060,1407,368,0.476,0.552
LmjF.06.1290,75,34417,25884,4934,0.4,0.52
LmjF.06.1300,151,12106,8206,737,0.55,0.609
LmjF.06_598,599,8471,4578,3236,0.484,0.533
LmjF.06_604,NA,0,NA,NA,NA,NA
LmjF.06_624,198,1147,1116,13,0.591,0.551
LmjF.06_665,70,791,743,24,0.629,0.514
LmjF.06_677,143,642,557,70,0.622,0.531
LmjF.06_683,1612,486,441,24,0.587,0.7
LmjF.06_730,127,5165,5098,48,0.583,0.669
LmjF.06_738,95,3612,3551,18,0.611,0.674
LmjF.07.0010,75,1131,587,108,0.507,0.52
LmjF.07.0020,2232,6,3,1,0.534,0.483
LmjF.07.0025,194,6452,5976,329,0.479,0.608
LmjF.07.0030,412,4,1,1,0.551,0.442
LmjF.07.0040,94,1091,999,50,0.532,0.532
LmjF.07.0050,100,1328,1274,48,0.51,0.66
LmjF.07.0060,167,6624,5208,891,0.491,0.569
LmjF.07.0070,18,1693,1404,155,0.667,0.222
LmjF.07.0080,407,2816,2186,491,0.572,0.683
LmjF.07.0090,7,2390,1153,1052,0.714,0.571
LmjF.07.0100,780,4128,2410,1459,0.588,0.645
LmjF.07.0110,560,959,692,169,0.611,0.58
LmjF.07.0120,660,635,493,83,0.564,0.635
LmjF.07.0130,17,159,81,74,0.529,0.471
LmjF.07.0140,141,1629,743,321,0.617,0.617
LmjF.07.0150,204,1151,841,219,0.637,0.5
LmjF.07.0160,55,993,630,135,0.545,0.545
LmjF.07.0170,436,1201,1082,78,0.635,0.569
LmjF.07.0180,174,100,88,12,0.632,0.506
LmjF.07.0190,176,2345,2183,132,0.574,0.517
LmjF.07.0200,263,2606,2454,86,0.62,0.525
LmjF.07.0210,97,643,572,55,0.608,0.598
LmjF.07.0220,294,2936,1736,761,0.636,0.571
LmjF.07.0230,257,3676,2841,637,0.619,0.626
LmjF.07.0240,261,853,760,36,0.667,0.556
LmjF.07.0250,1598,1039,638,148,0.568,0.593
LmjF.07.0260,1868,2464,1407,802,0.64,0.559
LmjF.07.0270,98,3363,3012,320,0.551,0.663
LmjF.07.0280,NA,0,NA,NA,NA,NA
LmjF.07.0290,117,3807,3340,87,0.615,0.59
LmjF.07.0300,242,1448,887,302,0.612,0.649
LmjF.07.0310,235,2658,1965,632,0.587,0.519
LmjF.07.0320,402,621,599,7,0.659,0.56
LmjF.07.0330,558,1134,897,199,0.609,0.667
LmjF.07.0335,136,1589,781,165,0.64,0.735
LmjF.07.0340,169,7096,6572,400,0.533,0.521
LmjF.07.0350,401,1476,1014,179,0.601,0.638
LmjF.07.0360,20,1025,839,80,0.65,0.5
LmjF.07.0370,1092,424,191,135,0.606,0.61
LmjF.07.0380,NA,0,NA,NA,NA,NA
LmjF.07.0390,23,948,908,13,0.696,0.739
LmjF.07.0400,2107,872,471,232,0.558,0.575
LmjF.07.0410,1444,1917,873,818,0.56,0.594
LmjF.07.0420,202,4150,4036,67,0.495,0.426
LmjF.07.0430,102,4297,3462,754,0.539,0.451
LmjF.07.0440,85,1114,1089,9,0.518,0.553
LmjF.07.0450,19,2838,2690,132,0.684,0.421
LmjF.07.0460,40,2260,2099,103,0.55,0.475
LmjF.07.0470,4548,19,4,2,0.62,0.496
LmjF.07.0475,89,3231,3057,68,0.562,0.551
LmjF.07.0480,NA,0,NA,NA,NA,NA
LmjF.07.0490,845,633,470,99,0.592,0.665
LmjF.07.0500,29,39589,37541,942,0.448,0.276
LmjF.07.0510,19,41227,39761,942,0.579,0.526
LmjF.07.0520,324,1785,843,675,0.599,0.519
LmjF.07.0530,1275,1847,1559,84,0.558,0.609
LmjF.07.0540,982,900,710,146,0.636,0.53
LmjF.07.0550,1577,25,9,3,0.623,0.515
LmjF.07.0560,395,3310,1639,1026,0.557,0.572
LmjF.07.0570,209,2109,1463,348,0.632,0.593
LmjF.07.0580,569,1559,1382,72,0.647,0.471
LmjF.07.0590,1407,1344,861,187,0.62,0.506
LmjF.07.0600,299,2218,1142,414,0.579,0.686
LmjF.07.0610,120,2805,1575,1037,0.583,0.425
LmjF.07.0615,144,1990,1436,270,0.569,0.625
LmjF.07.0620,617,1381,1203,137,0.621,0.656
LmjF.07.0630,1181,2697,2515,52,0.54,0.657
LmjF.07.0640,212,3796,3660,44,0.594,0.58
LmjF.07.0650,621,1794,1563,68,0.601,0.583
LmjF.07.0660,908,3376,2363,792,0.609,0.535
LmjF.07.0670,42,846,680,60,0.643,0.69
LmjF.07.0680,55,56809,55881,398,0.636,0.673
LmjF.07.0690,1454,2352,2259,31,0.611,0.558
LmjF.07.0700,731,3328,1133,721,0.621,0.56
LmjF.07.0710,175,3990,1916,1373,0.6,0.594
LmjF.07.0715,301,1224,629,507,0.618,0.538
LmjF.07.0720,248,1071,596,445,0.633,0.536
LmjF.07.0730,376,45,21,6,0.59,0.553
LmjF.07.0740,NA,0,NA,NA,NA,NA
LmjF.07.0743,384,2819,2649,72,0.526,0.57
LmjF.07.0745,334,617,239,227,0.569,0.506
LmjF.07.0750,642,1221,425,352,0.625,0.483
LmjF.07.0760,811,1169,707,201,0.594,0.599
LmjF.07.0770,1886,3454,3012,123,0.598,0.575
LmjF.07.0780,1567,1975,1387,378,0.638,0.57
LmjF.07.0790,164,1583,1392,127,0.616,0.604
LmjF.07.0800,326,1399,1292,38,0.577,0.709
LmjF.07.0802,22,1010,1010,1010,0.727,0.545
LmjF.07.0805,364,444,399,38,0.247,0.522
LmjF.07.0810,531,1822,1703,73,0.49,0.599
LmjF.07.0820,1318,7,1,1,0.52,0.618
LmjF.07.0830,3,3,2,1,1,0
LmjF.07.0840,NA,0,NA,NA,NA,NA
LmjF.07.0850,78,4656,3405,1033,0.487,0.5
LmjF.07.0860,3204,12,1,1,0.565,0.687
LmjF.07.0870,169,2649,2105,360,0.509,0.74
LmjF.07.0880,2424,1372,770,497,0.575,0.653
LmjF.07.0890,2933,2021,1346,325,0.551,0.619
LmjF.07.0900,1554,2614,1768,359,0.598,0.543
LmjF.07.0910,93,718,303,212,0.538,0.473
LmjF.07.0920,435,2,1,1,0.697,0.533
LmjF.07.0930,290,2568,2230,141,0.645,0.679
LmjF.07.0940,5,1,1,1,0.8,0.6
LmjF.07.0950,1479,3,1,1,0.685,0.545
LmjF.07.0960,152,961,864,32,0.632,0.553
LmjF.07.0970,304,1264,942,143,0.602,0.586
LmjF.07.0980,75,3593,3445,103,0.653,0.6
LmjF.07.0990,365,17294,16885,320,0.575,0.704
LmjF.07.1000,173,4326,1915,1221,0.561,0.636
LmjF.07.1010,489,52,25,6,0.656,0.403
LmjF.07.1020,722,1596,1337,96,0.607,0.56
LmjF.07.1030,116,4332,3488,312,0.578,0.629
LmjF.07.1035,50,4045,3083,499,0.62,0.62
LmjF.07.1040,501,1341,1240,25,0.667,0.551
LmjF.07.1050,271,47,18,16,0.609,0.649
LmjF.07.1055,162,2513,1564,758,0.599,0.568
LmjF.07.1060,44,1441,1122,212,0.591,0.432
LmjF.07.1070,53,13,9,2,0.585,0.566
LmjF.07.1080,453,1191,696,270,0.605,0.536
LmjF.07.1090,64,3355,2902,375,0.516,0.719
LmjF.07.1100,27,1889,1882,2,0.63,0.593
LmjF.07.1105,120,4816,3841,778,0.65,0.692
LmjF.07.1110,14,2293,2125,56,0.714,0.357
LmjF.07.1120,245,3826,2887,472,0.584,0.592
LmjF.07.1130,51,4443,2216,1733,0.588,0.471
LmjF.07.1140,263,7515,6774,554,0.593,0.593
LmjF.07.1150,NA,0,NA,NA,NA,NA
LmjF.07.1160,232,13670,13288,174,0.543,0.647
LmjF.07.1170,2270,3418,1927,588,0.592,0.547
LmjF.07_749.5,77,742,515,63,0.519,0.597
LmjF.07_752,510,8,5,1,0.635,0.537
LmjF.07_758,151,620,220,87,0.649,0.576
LmjF.07_759,NA,0,NA,NA,NA,NA
LmjF.07_854,1979,679,591,15,0.577,0.643
LmjF.07_855,75,1,1,1,0.613,0.84
LmjF.07_859,41,5388,5383,1,0.683,0.61
LmjF.07_900,66,10557,10177,256,0.591,0.515
LmjF.07_901,NA,0,NA,NA,NA,NA
LmjF.08.0010,108,2844,1794,446,0.444,0.343
LmjF.08.0020,127,1729,953,416,0.567,0.512
LmjF.08.0030,229,4987,4594,202,0.489,0.624
LmjF.08.0040,246,3706,2649,487,0.528,0.508
LmjF.08.0050,116,14553,12432,802,0.483,0.621
LmjF.08.0060,68,4694,2699,1868,0.515,0.456
LmjF.08.0070,187,2864,2507,235,0.561,0.545
LmjF.08.0080,728,1552,768,738,0.603,0.484
LmjF.08.0090,367,1621,1436,96,0.548,0.529
LmjF.08.0100,1195,2592,1415,384,0.587,0.603
LmjF.08.0110,525,1105,660,222,0.606,0.549
LmjF.08.0120,131,2650,2375,79,0.611,0.534
LmjF.08.0130,739,741,477,167,0.609,0.597
LmjF.08.0135,79,3047,2189,626,0.62,0.443
LmjF.08.0140,69,1201,365,289,0.551,0.609
LmjF.08.0150,793,294,259,17,0.625,0.546
LmjF.08.0160,371,2258,1697,530,0.604,0.555
LmjF.08.0170,941,35,4,2,0.571,0.693
LmjF.08.0180,619,5309,3941,357,0.606,0.611
LmjF.08.0190,339,1332,820,157,0.655,0.643
LmjF.08.0200,549,2210,1464,254,0.574,0.634
LmjF.08.0210,295,688,381,225,0.644,0.569
LmjF.08.0220,750,392,260,95,0.66,0.517
LmjF.08.0230,242,1231,976,189,0.657,0.57
LmjF.08.0240,234,761,302,302,0.679,0.577
LmjF.08.0250,54,81,25,18,0.611,0.611
LmjF.08.0260,871,1190,886,204,0.642,0.526
LmjF.08.0270,657,1898,1808,40,0.586,0.594
LmjF.08.0280,528,2427,2178,94,0.638,0.587
LmjF.08.0290,135,2365,1795,519,0.607,0.667
LmjF.08.0300,137,2651,2124,222,0.613,0.467
LmjF.08.0310,510,23,5,5,0.647,0.486
LmjF.08.0320,108,3332,3173,126,0.565,0.667
LmjF.08.0330,161,3143,2952,105,0.615,0.615
LmjF.08.0340,NA,0,NA,NA,NA,NA
LmjF.08.0350,1215,586,538,27,0.6,0.592
LmjF.08.0360,1460,13,2,2,0.618,0.504
LmjF.08.0370,436,1223,1138,14,0.603,0.599
LmjF.08.0380,115,1102,988,56,0.643,0.652
LmjF.08.0390,964,916,850,37,0.641,0.579
LmjF.08.0400,557,685,538,99,0.636,0.589
LmjF.08.0410,233,2607,2161,225,0.597,0.558
LmjF.08.0420,697,1264,1152,23,0.627,0.472
LmjF.08.0430,408,2257,1757,360,0.605,0.6
LmjF.08.0440,192,150,89,20,0.594,0.599
LmjF.08.0450,73,1018,1004,8,0.658,0.808
LmjF.08.0460,254,2150,1975,109,0.575,0.594
LmjF.08.0470,213,4858,3702,844,0.568,0.531
LmjF.08.0480,123,2506,1828,509,0.61,0.61
LmjF.08.0490,485,639,304,238,0.662,0.458
LmjF.08.0500,112,283,268,11,0.643,0.67
LmjF.08.0510,123,2785,2013,598,0.626,0.642
LmjF.08.0520,516,4,2,1,0.578,0.581
LmjF.08.0530,1331,422,279,100,0.667,0.528
LmjF.08.0540,254,1695,1669,22,0.65,0.492
LmjF.08.0550,158,828,639,59,0.544,0.519
LmjF.08.0560,226,2842,2704,60,0.602,0.597
LmjF.08.0570,405,927,867,31,0.637,0.644
LmjF.08.0580,798,1008,916,32,0.586,0.637
LmjF.08.0590,461,2251,1325,774,0.592,0.566
LmjF.08.0600,311,2870,2355,192,0.569,0.637
LmjF.08.0620,NA,0,NA,NA,NA,NA
LmjF.08.0630,432,11,2,1,0.525,0.586
LmjF.08.0640,423,52123,49682,1132,0.511,0.586
LmjF.08.0650,3014,5757,2507,2086,0.599,0.562
LmjF.08.0660,1896,1264,697,360,0.58,0.6
LmjF.08.0670,139,230487,219031,9597,0.647,0.705
LmjF.08.0680,139,257699,218926,22372,0.647,0.705
LmjF.08.0690,139,260248,219731,22370,0.647,0.705
LmjF.08.0700,139,258656,219457,22632,0.647,0.705
LmjF.08.0710,139,260366,219696,22503,0.647,0.705
LmjF.08.0720,139,259310,219067,22443,0.647,0.705
LmjF.08.0730,139,260279,219518,22372,0.647,0.705
LmjF.08.0740,2550,27455,22402,2816,0.684,0.524
LmjF.08.0750,139,260447,219765,22501,0.647,0.705
LmjF.08.0760,139,259284,220162,22501,0.647,0.705
LmjF.08.0770,139,259460,220287,22636,0.647,0.705
LmjF.08.0780,4910,30839,22288,2813,0.639,0.493
LmjF.08.0790,414,883,786,45,0.594,0.551
LmjF.08.0795,506,1822,1657,86,0.615,0.528
LmjF.08.0800,198,9841,7575,1776,0.662,0.662
LmjF.08.0805,234,11947,8566,1866,0.684,0.543
LmjF.08.0810,198,8872,7642,756,0.657,0.662
LmjF.08.0820,2263,20816,8627,7610,0.686,0.522
LmjF.08.0830,2267,21693,8463,7570,0.687,0.523
LmjF.08.0840,2265,21578,8511,7572,0.687,0.523
LmjF.08.0850,2265,19596,8467,5738,0.687,0.522
LmjF.08.0860,2313,20620,8526,6192,0.649,0.519
LmjF.08.0870,561,2576,1809,571,0.588,0.684
LmjF.08.0880,130,1137,735,258,0.538,0.485
LmjF.08.0890,501,893,500,108,0.565,0.535
LmjF.08.0900,3852,721,651,24,0.631,0.492
LmjF.08.0910,73,773,293,261,0.644,0.589
LmjF.08.0920,9,2141,1160,452,0.778,0.333
LmjF.08.0930,207,818,743,64,0.638,0.628
LmjF.08.0940,158,1112,821,215,0.671,0.608
LmjF.08.0950,188,975,832,76,0.622,0.596
LmjF.08.0960,234,2070,1047,328,0.59,0.65
LmjF.08.0970,1529,1431,1296,44,0.611,0.547
LmjF.08.0980,264,479,354,63,0.504,0.629
LmjF.08.0990,216,2520,1251,1125,0.597,0.532
LmjF.08.1000,NA,0,NA,NA,NA,NA
LmjF.08.1010,171,117844,113204,3363,0.632,0.684
LmjF.08.1020,174,17767,13487,3375,0.632,0.684
LmjF.08.1030,171,117984,113332,3363,0.632,0.684
LmjF.08.1040,171,117766,113144,3319,0.632,0.684
LmjF.08.1050,171,117861,113294,3339,0.632,0.684
LmjF.08.1060,174,10157,5878,3311,0.638,0.684
LmjF.08_1062,26,1703,1670,6,0.654,0.692
LmjF.08.1070,174,17777,13470,3330,0.632,0.684
LmjF.08.1080,171,120020,113184,3340,0.632,0.684
LmjF.08.1090,246,2656,1498,718,0.557,0.5
LmjF.08.1100,28,24773,20580,2683,0.464,0.5
LmjF.08.1101,869,4048,1429,1373,0.49,0.461
LmjF.08.1110,143,8993,8548,108,0.448,0.538
LmjF.08.1120,166,1363,1159,70,0.518,0.596
LmjF.08.1130,900,4775,2354,2088,0.512,0.549
LmjF.08.1140,1424,3015,1644,951,0.566,0.571
LmjF.08.1150,383,1292,984,204,0.548,0.548
LmjF.08.1160,138,3226,2325,632,0.63,0.406
LmjF.08.1170,648,1035,765,233,0.63,0.573
LmjF.08.1180,181,2120,2055,40,0.569,0.541
LmjF.08.1190,507,2175,2018,81,0.592,0.56
LmjF.08.1200,354,3387,2897,289,0.579,0.565
LmjF.08.1210,1379,19378,17121,1482,0.594,0.583
LmjF.08.1215,611,18115,17121,465,0.642,0.553
LmjF.08.1218,402,2134,1786,236,0.694,0.552
LmjF.08.1222,149,58098,55854,1338,0.617,0.638
LmjF.08.1225,118,33672,28728,2958,0.585,0.669
LmjF.08.1228,1273,4464,3932,110,0.56,0.645
LmjF.08.1230,76,23747,23570,73,0.605,0.658
LmjF.08.1240,611,18700,17121,485,0.642,0.553
LmjF.08.1250,402,2134,1786,236,0.694,0.555
LmjF.08.1260,149,58100,55854,1338,0.617,0.638
LmjF.08.1265,136,657,332,82,0.625,0.529
LmjF.08.1270,118,31984,28728,2958,0.585,0.669
LmjF.08.1280,1271,4456,3932,110,0.559,0.644
LmjF.08_921,1894,1839,1693,49,0.543,0.609
LmjF.08_922,8,19,2,1,0.375,0.5
LmjF.09.0003,33,1097,739,312,0.394,0.485
LmjF.09.0005,77,2720,1793,864,0.416,0.455
LmjF.09.0010,14,4,3,1,0.429,0.429
LmjF.09.0020,35,844,636,192,0.429,0.686
LmjF.09.0030,6,2552,1275,1261,0.5,0.5
LmjF.09.0040,96,1497,1259,72,0.635,0.469
LmjF.09.0050,1240,3027,1104,766,0.527,0.503
LmjF.09.0060,145,22285,19344,2184,0.469,0.586
LmjF.09.0070,431,1627,1152,122,0.592,0.499
LmjF.09.0080,737,750,714,20,0.479,0.701
LmjF.09.0090,483,2873,1833,489,0.513,0.636
LmjF.09.0100,251,1253,776,229,0.582,0.546
LmjF.09.0105,555,1813,1537,189,0.616,0.573
LmjF.09.0110,288,1150,1115,14,0.569,0.503
LmjF.09.0120,202,872,757,111,0.569,0.51
LmjF.09.0140,285,2271,2184,35,0.611,0.649
LmjF.09.0150,89,12283,11654,204,0.663,0.685
LmjF.09.0152,89,13780,11941,701,0.663,0.685
LmjF.09.0154,89,12090,11679,224,0.663,0.685
LmjF.09.0156,89,13090,11586,683,0.663,0.685
LmjF.09.0158,89,12160,11844,197,0.663,0.685
LmjF.09.0160,89,13446,11932,691,0.663,0.685
LmjF.09.0162,89,12109,11758,197,0.663,0.685
LmjF.09.0164,89,13681,11858,703,0.663,0.685
LmjF.09.0166,89,12175,11800,195,0.663,0.685
LmjF.09.0170,89,12237,11883,218,0.663,0.685
LmjF.09.0172,89,13388,11863,699,0.663,0.685
LmjF.09.0174,89,12098,11753,204,0.663,0.685
LmjF.09.0180,89,13624,11839,680,0.663,0.685
LmjF.09.0190,145,2660,1792,538,0.538,0.566
LmjF.09.0200,154,1377,1299,49,0.623,0.591
LmjF.09.0210,123,4967,4863,103,0.569,0.691
LmjF.09.0220,362,2331,979,740,0.63,0.602
LmjF.09.0230,6,2331,1237,486,0.333,0
LmjF.09.0240,985,1487,1299,65,0.576,0.589
LmjF.09.0250,383,807,732,35,0.658,0.499
LmjF.09.0260,29,1621,1559,36,0.552,0.345
LmjF.09.0270,38,1477,1352,124,0.5,0.5
LmjF.09.0280,1324,1917,740,726,0.625,0.523
LmjF.09.0290,388,403,383,10,0.631,0.562
LmjF.09.0300,173,823,788,12,0.624,0.451
LmjF.09.0310,251,1064,979,64,0.602,0.307
LmjF.09.0320,544,1178,1114,26,0.586,0.588
LmjF.09.0330,1165,980,857,68,0.573,0.651
LmjF.09.0340,379,2401,2187,111,0.557,0.615
LmjF.09.0345,66,1475,669,659,0.561,0.455
LmjF.09.0350,472,1031,838,63,0.561,0.538
LmjF.09.0360,659,1412,1253,85,0.63,0.552
LmjF.09.0365,112,1165,1107,28,0.652,0.679
LmjF.09.0367,448,1636,952,627,0.616,0.529
LmjF.09.0370,587,705,408,183,0.654,0.521
LmjF.09.0380,380,1341,1305,30,0.626,0.6
LmjF.09.0390,1204,4906,3856,523,0.633,0.548
LmjF.09.0400,645,1533,1442,38,0.606,0.612
LmjF.09.0410,805,4783,2600,1102,0.593,0.604
LmjF.09.0420,706,583,235,113,0.588,0.584
LmjF.09.0430,619,1619,1326,151,0.609,0.653
LmjF.09.0440,380,1255,1189,20,0.611,0.584
LmjF.09.0450,548,553,299,158,0.648,0.577
LmjF.09.0460,NA,0,NA,NA,NA,NA
LmjF.09.0470,557,2479,1640,540,0.539,0.481
LmjF.09.0480,738,2534,1506,431,0.615,0.564
LmjF.09.0490,196,1762,1651,40,0.602,0.383
LmjF.09.0500,821,1471,1349,100,0.657,0.575
LmjF.09.0510,209,1821,1734,38,0.612,0.522
LmjF.09.0520,112,1654,1439,183,0.545,0.571
LmjF.09.0530,632,2967,1705,929,0.595,0.601
LmjF.09.0540,493,1889,921,459,0.582,0.544
